bunker_date,vessel_id,port_name,fuel_grade,quantity_mt,unit_price_usd,total_cost_usd,supplier,rob_before_mt,rob_after_mt,source_system,ingestion_date
2023-08-04,20,Houston,MGO,2483.11,729.14,1810534.83,Bomin,1890.08,791.87,BUNKERWORLD,2026-04-06
2023-08-11,134,Santos,LSMGO,183.61,456.14,83751.87,Integr8,984.12,1681.5,BUNKERWORLD,2026-04-06
2023-09-14,57,Santos,LSMGO,2485.74,451.41,1122087.89,Integr8,883.68,1035.26,BUNKERWORLD,2026-04-06
2023-09-04,93,Montreal,MGO,1612.07,820.52,1322735.68,Integr8,1123.68,2563.98,BUNKERWORLD,2026-04-06
2023-08-11,147,Dubai,VLSFO,2892.78,646.4,1869892.99,Peninsula,1210.27,1223.47,BUNKERWORLD,2026-04-06
2023-08-19,90,Rotterdam,HFO,1388.41,408.62,567332.09,Peninsula,1570.09,1110.16,BUNKERWORLD,2026-04-06
2023-07-30,118,Singapore,LSMGO,967.64,760.16,735561.22,World Fuel Services,498.97,676.69,BUNKERWORLD,2026-04-06
2023-07-07,122,Shanghai,LSMGO,1529.43,368.87,564160.84,World Fuel Services,103.27,2214.96,BUNKERWORLD,2026-04-06
2023-07-17,60,Montreal,LSMGO,1240.57,682.36,846515.35,Bomin,148.39,806.65,BUNKERWORLD,2026-04-06
2023-09-16,123,Dubai,MGO,524.51,760.02,398638.09,World Fuel Services,761.86,2962.51,BUNKERWORLD,2026-04-06
2023-07-04,146,Dubai,HFO,861.76,622.63,536557.63,Peninsula,797.64,881.1,BUNKERWORLD,2026-04-06
2023-06-23,102,Montreal,VLSFO,630.08,681.66,429500.33,Bunker One,451.23,1371.56,BUNKERWORLD,2026-04-06
2023-07-15,129,Singapore,LNG,1718.93,617.41,1061284.57,Integr8,1175.25,1999.93,BUNKERWORLD,2026-04-06
2023-06-27,81,Montreal,VLSFO,2363.59,703.14,1661934.67,Bunker One,1827.82,2714.74,BUNKERWORLD,2026-04-06
2023-08-23,12,Singapore,LNG,1934.21,424.75,821555.7,Integr8,1297.69,1800.26,BUNKERWORLD,2026-04-06
2023-08-07,108,Melbourne,HFO,1833.16,810.18,1485189.57,Bunker One,1330.55,753.83,BUNKERWORLD,2026-04-06
2023-09-09,110,Melbourne,LSMGO,1604.32,679.55,1090215.66,Bunker One,376.23,1313.83,BUNKERWORLD,2026-04-06
2023-06-27,75,Rotterdam,LNG,555.53,750.21,416764.16,World Fuel Services,1520.65,2765.15,BUNKERWORLD,2026-04-06
2023-07-18,24,Singapore,LSMGO,357.0,668.2,238547.4,Peninsula,324.65,824.75,BUNKERWORLD,2026-04-06
2023-08-30,33,Dubai,MGO,1093.85,662.3,724456.85,Bunker One,1356.27,1757.21,BUNKERWORLD,2026-04-06
2023-08-14,64,Singapore,LNG,2242.0,417.88,936886.96,Bunker One,1189.29,512.93,BUNKERWORLD,2026-04-06
2023-07-16,56,Santos,LNG,2457.23,575.34,1413742.71,Bunker One,898.99,659.75,BUNKERWORLD,2026-04-06
2023-08-04,63,Santos,LSMGO,1121.44,829.65,930402.7,Bunker One,766.71,1782.64,BUNKERWORLD,2026-04-06
2023-09-09,31,Houston,LNG,1671.16,417.36,697475.34,Bomin,671.66,2302.92,BUNKERWORLD,2026-04-06
2023-06-24,36,Santos,VLSFO,2798.62,434.35,1215580.6,Bunker One,1436.67,1793.21,BUNKERWORLD,2026-04-06
2023-08-31,68,Dubai,VLSFO,709.87,667.34,473724.65,Bomin,703.84,1743.04,BUNKERWORLD,2026-04-06
2023-08-29,51,Melbourne,MGO,1793.16,642.88,1152786.7,Peninsula,1204.65,1080.29,BUNKERWORLD,2026-04-06
2023-09-05,146,Dubai,LNG,2320.7,687.73,1596015.01,Bomin,1615.25,2874.77,BUNKERWORLD,2026-04-06
2023-08-16,1,Houston,MGO,1286.71,640.31,823893.28,Bunker One,1935.09,2088.61,BUNKERWORLD,2026-04-06
2023-08-24,56,Melbourne,VLSFO,1844.21,511.98,944198.64,Integr8,1885.11,2860.24,BUNKERWORLD,2026-04-06
2023-07-31,127,Santos,VLSFO,2002.13,471.02,943043.27,World Fuel Services,1511.87,753.47,BUNKERWORLD,2026-04-06
2023-06-27,12,Houston,LNG,2049.43,531.22,1088698.2,Bomin,229.29,1037.29,BUNKERWORLD,2026-04-06
2023-06-21,49,Montreal,VLSFO,2343.49,528.65,1238885.99,Bomin,895.42,784.6,BUNKERWORLD,2026-04-06
2023-08-31,134,Singapore,MGO,1200.48,508.75,610744.2,Peninsula,1396.19,2049.78,BUNKERWORLD,2026-04-06
2023-08-22,16,Hamburg,HFO,1523.91,606.26,923885.68,Bunker One,659.38,2453.14,BUNKERWORLD,2026-04-06
2023-06-20,94,Hamburg,VLSFO,1424.64,415.56,592023.4,Peninsula,1672.23,629.5,BUNKERWORLD,2026-04-06
2023-08-08,59,Rotterdam,MGO,496.11,543.0,269387.73,Peninsula,272.45,2523.92,BUNKERWORLD,2026-04-06
2023-09-10,25,Hamburg,MGO,2798.99,466.31,1305197.03,Integr8,1935.89,1954.52,BUNKERWORLD,2026-04-06
2023-07-14,144,Melbourne,HFO,647.24,400.25,259057.81,World Fuel Services,1927.29,1268.82,BUNKERWORLD,2026-04-06
2023-06-25,119,Montreal,HFO,1588.28,581.11,922965.39,Bunker One,1668.38,2360.83,BUNKERWORLD,2026-04-06
2023-07-24,140,Singapore,LSMGO,841.06,778.87,655076.4,Integr8,599.02,1923.5,BUNKERWORLD,2026-04-06
2023-07-16,117,Busan,HFO,1767.72,791.55,1399238.77,Bunker One,1207.92,1230.43,BUNKERWORLD,2026-04-06
2023-08-13,50,Hamburg,MGO,607.19,791.7,480712.32,Peninsula,359.93,2257.52,BUNKERWORLD,2026-04-06
2023-08-14,73,Dubai,VLSFO,705.21,753.85,531622.56,Peninsula,1212.52,2003.36,BUNKERWORLD,2026-04-06
2023-09-04,18,Shanghai,HFO,811.52,722.87,586623.46,World Fuel Services,1151.36,2631.47,BUNKERWORLD,2026-04-06
2023-08-13,52,Shanghai,LSMGO,1447.55,774.59,1121257.75,Peninsula,1251.23,2239.72,BUNKERWORLD,2026-04-06
2023-07-13,145,Singapore,HFO,2454.45,540.79,1327342.02,Bomin,226.35,2234.71,BUNKERWORLD,2026-04-06
2023-08-31,43,Shanghai,LSMGO,1962.56,555.18,1089574.06,Bomin,1441.21,1648.02,BUNKERWORLD,2026-04-06
2023-06-25,81,Shanghai,MGO,486.5,518.65,252323.22,Integr8,1989.84,2762.62,BUNKERWORLD,2026-04-06
2023-07-26,107,Houston,LNG,513.4,849.13,435943.34,Bunker One,772.57,1646.21,BUNKERWORLD,2026-04-06
2023-08-22,82,Singapore,LNG,1025.12,557.57,571576.16,Bunker One,512.33,2744.81,BUNKERWORLD,2026-04-06
2023-06-30,7,Busan,VLSFO,2889.4,482.58,1394366.65,World Fuel Services,1602.76,2027.92,BUNKERWORLD,2026-04-06
2023-07-13,59,Melbourne,HFO,1417.39,830.12,1176603.79,Bomin,603.1,2883.82,BUNKERWORLD,2026-04-06
2023-07-14,11,Houston,MGO,2415.74,761.08,1838571.4,Peninsula,1583.47,891.5,BUNKERWORLD,2026-04-06
2023-08-21,76,Dubai,LSMGO,2272.91,355.79,808678.65,Peninsula,1356.24,2662.68,BUNKERWORLD,2026-04-06
2023-09-03,56,Rotterdam,VLSFO,652.01,621.69,405348.1,Bomin,785.14,2100.2,BUNKERWORLD,2026-04-06
2023-09-05,131,Montreal,VLSFO,2333.96,399.95,933467.3,Integr8,709.06,1385.92,BUNKERWORLD,2026-04-06
2023-06-21,48,Houston,VLSFO,56.32,757.39,42656.2,Integr8,592.13,1843.43,BUNKERWORLD,2026-04-06
2023-09-09,40,Rotterdam,LNG,713.15,360.62,257176.15,Integr8,1404.56,1760.7,BUNKERWORLD,2026-04-06
2023-08-30,67,Montreal,VLSFO,1125.73,500.41,563326.55,Integr8,1036.51,2352.63,BUNKERWORLD,2026-04-06
2023-07-30,45,Rotterdam,HFO,1644.6,492.17,809422.78,Bomin,1700.26,1019.33,BUNKERWORLD,2026-04-06
2023-06-26,134,Busan,MGO,2338.09,418.12,977602.19,World Fuel Services,1369.82,2845.25,BUNKERWORLD,2026-04-06
2023-07-19,138,Rotterdam,MGO,1541.31,438.42,675741.13,Peninsula,1988.38,562.64,BUNKERWORLD,2026-04-06
2023-09-17,118,Busan,HFO,707.69,679.58,480931.97,Integr8,1417.99,1535.52,BUNKERWORLD,2026-04-06
2023-09-12,127,Melbourne,MGO,1208.65,398.12,481187.74,Bunker One,1551.12,2040.45,BUNKERWORLD,2026-04-06
2023-08-15,149,Montreal,VLSFO,2891.42,646.33,1868811.49,Peninsula,113.68,902.62,BUNKERWORLD,2026-04-06
2023-09-05,4,Shanghai,LNG,188.51,375.26,70740.26,Peninsula,655.71,1823.29,BUNKERWORLD,2026-04-06
2023-07-30,133,Houston,MGO,2056.86,485.02,997618.24,World Fuel Services,1032.23,1215.79,BUNKERWORLD,2026-04-06
2023-07-19,79,Hamburg,LSMGO,2160.15,822.63,1777004.19,Integr8,1499.0,2878.06,BUNKERWORLD,2026-04-06
2023-08-17,117,Santos,MGO,1656.61,409.31,678067.04,World Fuel Services,1398.22,663.3,BUNKERWORLD,2026-04-06
2023-08-31,76,Santos,HFO,2489.35,435.59,1084335.97,Peninsula,1168.36,1703.17,BUNKERWORLD,2026-04-06
2023-08-20,53,Dubai,LSMGO,616.44,510.33,314587.83,World Fuel Services,1249.96,2215.93,BUNKERWORLD,2026-04-06
2023-07-27,50,Montreal,LSMGO,1938.27,774.62,1501422.71,World Fuel Services,1018.77,2364.8,BUNKERWORLD,2026-04-06
2023-07-13,132,Santos,VLSFO,1810.12,454.12,822011.69,Bunker One,1236.44,603.42,BUNKERWORLD,2026-04-06
2023-08-27,122,Dubai,VLSFO,1261.78,823.23,1038735.15,Bomin,1982.46,1387.88,BUNKERWORLD,2026-04-06
2023-08-27,115,Montreal,MGO,926.04,664.61,615455.44,Integr8,727.81,765.4,BUNKERWORLD,2026-04-06
2023-09-13,61,Montreal,LNG,2462.17,507.35,1249181.95,Bomin,965.92,2013.33,BUNKERWORLD,2026-04-06
2023-08-07,27,Santos,VLSFO,2904.88,385.25,1119105.02,Integr8,1057.51,2409.86,BUNKERWORLD,2026-04-06
2023-09-11,106,Santos,HFO,323.87,434.78,140812.2,Bunker One,604.75,1782.88,BUNKERWORLD,2026-04-06
2023-07-09,106,Shanghai,MGO,626.06,372.89,233451.51,World Fuel Services,1041.57,1445.34,BUNKERWORLD,2026-04-06
2023-08-29,114,Houston,LSMGO,2546.55,554.07,1410966.96,Bomin,118.29,808.72,BUNKERWORLD,2026-04-06
2023-09-13,46,Santos,LSMGO,2361.89,355.04,838565.43,World Fuel Services,1991.13,1740.83,BUNKERWORLD,2026-04-06
2023-09-07,37,Melbourne,MGO,1982.9,760.95,1508887.76,Bunker One,926.26,854.48,BUNKERWORLD,2026-04-06
2023-06-21,70,Montreal,LSMGO,2469.23,844.44,2085116.58,Integr8,1448.61,2822.16,BUNKERWORLD,2026-04-06
2023-08-25,63,Melbourne,VLSFO,709.06,793.93,562944.01,World Fuel Services,1781.49,2132.64,BUNKERWORLD,2026-04-06
2023-07-18,145,Singapore,LNG,1483.18,456.88,677635.28,Bomin,782.22,1564.93,BUNKERWORLD,2026-04-06
2023-07-28,31,Shanghai,HFO,956.95,797.55,763215.47,Bomin,1666.61,1224.31,BUNKERWORLD,2026-04-06
2023-08-28,112,Hamburg,HFO,53.76,669.69,36002.53,Bomin,1125.2,1848.29,BUNKERWORLD,2026-04-06
2023-06-29,62,Singapore,LNG,524.89,699.93,367386.26,World Fuel Services,1327.3,1211.08,BUNKERWORLD,2026-04-06
2023-08-28,95,Houston,LNG,1021.33,431.11,440305.58,Bomin,621.56,2296.44,BUNKERWORLD,2026-04-06
2023-09-15,22,Dubai,HFO,650.49,769.62,500630.11,Integr8,1604.05,1075.54,BUNKERWORLD,2026-04-06
2023-06-28,108,Shanghai,LNG,306.9,633.22,194335.22,Bunker One,1126.55,2407.7,BUNKERWORLD,2026-04-06
2023-06-27,71,Rotterdam,VLSFO,389.17,624.84,243168.98,Bomin,1902.15,2536.59,BUNKERWORLD,2026-04-06
2023-08-21,60,Hamburg,HFO,296.26,651.73,193081.53,Integr8,1533.28,2602.54,BUNKERWORLD,2026-04-06
2023-08-21,71,Singapore,LSMGO,1636.28,530.99,868848.32,Integr8,576.6,2918.09,BUNKERWORLD,2026-04-06
2023-06-20,133,Melbourne,LSMGO,2372.1,733.63,1740243.72,Peninsula,655.89,1636.85,BUNKERWORLD,2026-04-06
2023-07-08,31,Montreal,HFO,2242.01,705.62,1582007.1,Peninsula,232.49,2200.78,BUNKERWORLD,2026-04-06
2023-08-29,113,Shanghai,LNG,2811.28,386.09,1085407.1,Integr8,433.2,547.16,BUNKERWORLD,2026-04-06
2023-09-01,70,Dubai,MGO,88.85,534.47,47487.66,World Fuel Services,1574.07,2476.43,BUNKERWORLD,2026-04-06
2023-07-10,49,Hamburg,LSMGO,2344.1,845.4,1981702.14,Bunker One,267.0,2796.62,BUNKERWORLD,2026-04-06
2023-06-25,41,Santos,HFO,545.12,497.04,270946.44,Integr8,207.75,2462.04,BUNKERWORLD,2026-04-06
2023-07-15,77,Dubai,LNG,2164.19,451.2,976482.53,Bunker One,559.13,1861.51,BUNKERWORLD,2026-04-06
2023-07-09,79,Melbourne,LNG,812.98,705.26,573362.27,Bomin,1903.8,2003.96,BUNKERWORLD,2026-04-06
2023-08-04,68,Santos,LSMGO,404.74,391.27,158362.62,World Fuel Services,1387.26,738.25,BUNKERWORLD,2026-04-06
2023-07-26,90,Dubai,LNG,2799.22,669.76,1874805.59,Peninsula,1521.44,1748.16,BUNKERWORLD,2026-04-06
2023-09-01,43,Shanghai,HFO,1103.08,489.37,539814.26,Integr8,1399.31,686.53,BUNKERWORLD,2026-04-06
2023-08-23,54,Rotterdam,LSMGO,2868.0,479.62,1375550.16,Peninsula,1110.65,2575.48,BUNKERWORLD,2026-04-06
2023-09-07,140,Montreal,HFO,2864.63,656.99,1882033.26,Bunker One,1401.24,2218.31,BUNKERWORLD,2026-04-06
2023-08-12,31,Dubai,HFO,1731.73,472.84,818831.21,Bomin,1990.48,1298.44,BUNKERWORLD,2026-04-06
2023-09-15,40,Singapore,VLSFO,968.69,543.75,526725.19,World Fuel Services,1644.07,2144.26,BUNKERWORLD,2026-04-06
2023-07-07,50,Melbourne,LNG,2205.98,752.65,1660330.85,Peninsula,1706.5,1323.07,BUNKERWORLD,2026-04-06
2023-09-06,74,Hamburg,LSMGO,2164.44,423.82,917332.96,Bunker One,1455.05,1518.33,BUNKERWORLD,2026-04-06
2023-07-12,147,Shanghai,VLSFO,1075.95,392.03,421804.68,Bomin,785.49,1794.02,BUNKERWORLD,2026-04-06
2023-08-01,79,Singapore,LNG,2663.64,801.6,2135173.82,Integr8,161.51,1527.21,BUNKERWORLD,2026-04-06
2023-07-20,91,Hamburg,MGO,2360.41,598.08,1411714.01,Bomin,314.87,686.83,BUNKERWORLD,2026-04-06
2023-06-23,144,Santos,MGO,2281.96,705.9,1610835.56,World Fuel Services,1542.88,858.66,BUNKERWORLD,2026-04-06
2023-09-08,21,Singapore,LNG,1900.96,473.03,899211.11,Bomin,279.9,2565.93,BUNKERWORLD,2026-04-06
2023-07-09,23,Dubai,LNG,1396.8,814.46,1137637.73,World Fuel Services,1403.22,1125.09,BUNKERWORLD,2026-04-06
2023-07-16,90,Busan,VLSFO,2379.02,378.77,901101.41,Bunker One,1672.53,936.44,BUNKERWORLD,2026-04-06
2023-08-27,68,Busan,LSMGO,179.0,435.98,78040.42,Integr8,557.64,824.43,BUNKERWORLD,2026-04-06
2023-08-16,110,Dubai,MGO,56.76,818.16,46438.76,Bunker One,316.42,1694.44,BUNKERWORLD,2026-04-06
2023-07-06,132,Melbourne,LSMGO,1943.69,386.63,751488.86,Bomin,494.75,734.82,BUNKERWORLD,2026-04-06
2023-06-27,148,Shanghai,LSMGO,2892.17,757.81,2191715.35,Integr8,1360.04,1705.17,BUNKERWORLD,2026-04-06
2023-08-05,70,Rotterdam,MGO,300.38,626.98,188332.25,Bomin,1282.32,1501.05,BUNKERWORLD,2026-04-06
2023-07-29,78,Houston,LSMGO,1283.27,641.58,823320.37,Bomin,1643.16,2684.6,BUNKERWORLD,2026-04-06
2023-08-12,94,Singapore,LSMGO,893.19,502.45,448783.32,Bunker One,1519.6,1887.98,BUNKERWORLD,2026-04-06
2023-09-14,90,Busan,VLSFO,1883.89,666.41,1255443.13,Peninsula,1367.12,2283.6,BUNKERWORLD,2026-04-06
2023-06-21,103,Melbourne,LNG,517.92,619.98,321100.04,Integr8,1509.3,781.1,BUNKERWORLD,2026-04-06
2023-07-09,117,Houston,VLSFO,1105.29,797.59,881568.25,Bunker One,1838.47,988.37,BUNKERWORLD,2026-04-06
2023-09-17,134,Melbourne,HFO,651.15,433.83,282488.4,Bunker One,617.0,2494.49,BUNKERWORLD,2026-04-06
2023-08-22,129,Hamburg,HFO,345.16,700.59,241815.64,Integr8,933.84,533.95,BUNKERWORLD,2026-04-06
2023-07-09,19,Santos,LSMGO,2849.21,552.07,1572963.36,Peninsula,111.33,744.89,BUNKERWORLD,2026-04-06
2023-08-10,34,Dubai,VLSFO,1662.58,799.97,1330014.12,World Fuel Services,453.76,562.47,BUNKERWORLD,2026-04-06
2023-07-20,83,Hamburg,LSMGO,2622.57,379.5,995265.32,Peninsula,612.63,1067.47,BUNKERWORLD,2026-04-06
2023-08-25,31,Shanghai,LNG,1625.11,357.05,580245.53,Integr8,1838.73,2831.53,BUNKERWORLD,2026-04-06
2023-07-13,125,Rotterdam,HFO,1207.89,737.15,890396.11,Peninsula,1230.57,2243.5,BUNKERWORLD,2026-04-06
2023-08-06,37,Hamburg,VLSFO,1288.96,384.66,495811.35,Bunker One,239.0,973.18,BUNKERWORLD,2026-04-06
2023-07-01,147,Santos,MGO,1577.2,782.14,1233591.21,Bunker One,634.22,2586.84,BUNKERWORLD,2026-04-06
2023-06-24,138,Dubai,HFO,464.87,462.98,215225.51,Bomin,1829.89,1864.13,BUNKERWORLD,2026-04-06
2023-06-22,17,Houston,HFO,2721.49,666.56,1814036.37,Integr8,105.08,636.19,BUNKERWORLD,2026-04-06
2023-08-13,85,Montreal,HFO,1290.47,387.38,499902.27,Bomin,1434.7,625.12,BUNKERWORLD,2026-04-06
2023-07-20,15,Busan,LSMGO,1921.06,596.91,1146699.92,Bomin,541.7,2299.82,BUNKERWORLD,2026-04-06
2023-07-02,135,Santos,LSMGO,485.38,607.55,294892.62,Bomin,1353.67,579.63,BUNKERWORLD,2026-04-06
2023-08-29,134,Busan,LNG,1893.97,824.24,1561085.83,Peninsula,1297.76,973.02,BUNKERWORLD,2026-04-06
2023-09-12,39,Rotterdam,HFO,1878.3,507.41,953068.2,Integr8,958.14,2547.64,BUNKERWORLD,2026-04-06
2023-07-26,90,Busan,LNG,969.36,740.74,718043.73,Bomin,868.18,1310.73,BUNKERWORLD,2026-04-06
2023-08-03,13,Rotterdam,MGO,1863.11,781.9,1456765.71,Bomin,332.88,2902.61,BUNKERWORLD,2026-04-06
2023-07-19,64,Dubai,VLSFO,132.86,449.01,59655.47,Bunker One,475.67,1151.4,BUNKERWORLD,2026-04-06
2023-08-24,129,Houston,MGO,2220.0,816.53,1812696.6,World Fuel Services,1205.68,1729.55,BUNKERWORLD,2026-04-06
2023-08-19,34,Melbourne,VLSFO,1192.2,848.6,1011700.92,Bunker One,602.73,1752.04,BUNKERWORLD,2026-04-06
2023-08-17,22,Rotterdam,LNG,2597.84,781.31,2029718.37,Bomin,1590.3,981.72,BUNKERWORLD,2026-04-06
2023-06-22,148,Hamburg,HFO,2330.55,692.73,1614441.9,World Fuel Services,1612.78,1121.32,BUNKERWORLD,2026-04-06
2023-08-12,107,Melbourne,VLSFO,2460.04,557.92,1372505.52,Integr8,1959.96,796.83,BUNKERWORLD,2026-04-06
2023-07-17,99,Shanghai,HFO,1599.4,387.24,619351.66,Bunker One,1558.25,2827.18,BUNKERWORLD,2026-04-06
2023-07-27,84,Melbourne,HFO,707.97,741.58,525016.39,World Fuel Services,445.64,2962.95,BUNKERWORLD,2026-04-06
2023-09-09,141,Houston,LNG,1524.49,458.69,699268.32,Peninsula,613.52,637.98,BUNKERWORLD,2026-04-06
2023-09-15,91,Houston,HFO,2869.7,605.33,1737115.5,World Fuel Services,1445.17,666.89,BUNKERWORLD,2026-04-06
2023-07-24,56,Melbourne,HFO,2660.52,358.7,954328.52,World Fuel Services,1542.28,841.4,BUNKERWORLD,2026-04-06
2023-08-26,49,Dubai,MGO,178.88,548.47,98110.31,World Fuel Services,863.95,1133.15,BUNKERWORLD,2026-04-06
2023-09-16,51,Busan,LSMGO,2236.88,665.54,1488733.12,Peninsula,1919.4,2049.47,BUNKERWORLD,2026-04-06
2023-06-24,34,Singapore,LNG,2994.51,799.54,2394230.53,Bunker One,917.95,2417.99,BUNKERWORLD,2026-04-06
2023-09-14,103,Busan,LSMGO,666.74,399.73,266515.98,World Fuel Services,262.31,1900.75,BUNKERWORLD,2026-04-06
2023-07-01,43,Houston,LNG,1541.62,645.3,994807.39,World Fuel Services,1581.66,1181.62,BUNKERWORLD,2026-04-06
2023-08-07,145,Rotterdam,VLSFO,1790.79,710.6,1272535.37,Peninsula,1840.82,2661.65,BUNKERWORLD,2026-04-06
2023-09-15,90,Santos,LNG,1906.85,528.0,1006816.8,World Fuel Services,278.6,1386.47,BUNKERWORLD,2026-04-06
2023-08-31,89,Dubai,LNG,500.35,772.7,386620.45,World Fuel Services,743.38,812.49,BUNKERWORLD,2026-04-06
2023-07-22,134,Santos,HFO,2373.49,717.48,1702931.61,Peninsula,1013.43,1286.32,BUNKERWORLD,2026-04-06
2023-08-24,9,Hamburg,MGO,2721.02,779.44,2120871.83,Bunker One,188.5,571.45,BUNKERWORLD,2026-04-06
2023-07-01,103,Melbourne,LSMGO,1976.03,641.83,1268275.33,Bomin,1108.43,1835.93,BUNKERWORLD,2026-04-06
2023-07-27,24,Dubai,LSMGO,1129.4,746.71,843334.27,World Fuel Services,1559.01,2409.2,BUNKERWORLD,2026-04-06
2023-06-24,19,Melbourne,LSMGO,888.09,450.31,399915.81,Peninsula,1921.18,1952.79,BUNKERWORLD,2026-04-06
2023-08-15,9,Hamburg,HFO,752.26,626.8,471516.57,World Fuel Services,185.89,657.59,BUNKERWORLD,2026-04-06
2023-07-14,138,Dubai,HFO,1189.87,495.32,589366.41,Integr8,1403.0,1732.64,BUNKERWORLD,2026-04-06
