bunker_date,vessel_id,port_name,fuel_grade,quantity_mt,unit_price_usd,total_cost_usd,supplier,rob_before_mt,rob_after_mt,source_system,ingestion_date
2023-10-01,146,Busan,LNG,2676.84,498.65,1334806.27,Peninsula,1425.9,1414.94,BUNKERWORLD,2026-04-06
2023-10-29,28,Montreal,MGO,927.33,521.86,483936.43,Integr8,1765.89,2858.49,BUNKERWORLD,2026-04-06
2023-12-04,116,Houston,HFO,2073.04,484.22,1003807.43,Bunker One,1920.85,2187.06,BUNKERWORLD,2026-04-06
2023-10-19,24,Singapore,LNG,1819.16,799.28,1454018.2,Integr8,1617.79,1396.26,BUNKERWORLD,2026-04-06
2023-09-26,123,Singapore,LSMGO,1131.48,593.26,671261.82,Peninsula,1893.71,1414.16,BUNKERWORLD,2026-04-06
2023-10-03,37,Houston,LSMGO,1695.9,794.28,1347019.45,World Fuel Services,176.12,2329.31,BUNKERWORLD,2026-04-06
2023-09-26,80,Santos,LNG,2837.6,810.23,2299108.65,World Fuel Services,1221.1,2835.67,BUNKERWORLD,2026-04-06
2023-12-11,22,Houston,MGO,2918.99,849.45,2479536.06,World Fuel Services,1970.92,1848.74,BUNKERWORLD,2026-04-06
2023-10-10,72,Houston,LSMGO,809.1,726.82,588070.06,Bomin,300.13,1664.09,BUNKERWORLD,2026-04-06
2023-10-08,15,Santos,HFO,208.4,828.49,172657.32,Peninsula,559.11,1745.88,BUNKERWORLD,2026-04-06
2023-10-30,34,Houston,VLSFO,682.72,442.43,302055.81,Peninsula,1438.96,2860.98,BUNKERWORLD,2026-04-06
2023-12-05,6,Santos,HFO,1866.9,446.49,833552.18,Peninsula,1024.88,888.86,BUNKERWORLD,2026-04-06
2023-10-04,105,Dubai,LNG,1856.54,673.76,1250862.39,World Fuel Services,348.05,861.85,BUNKERWORLD,2026-04-06
2023-11-18,65,Melbourne,LNG,316.05,747.94,236386.44,World Fuel Services,1467.79,2106.86,BUNKERWORLD,2026-04-06
2023-10-25,95,Houston,HFO,825.19,357.11,294683.6,Bunker One,1391.81,1466.79,BUNKERWORLD,2026-04-06
2023-12-04,32,Santos,VLSFO,206.41,787.18,162481.82,Peninsula,135.92,1818.54,BUNKERWORLD,2026-04-06
2023-09-18,9,Melbourne,VLSFO,1036.94,744.13,771618.16,Integr8,693.87,2185.19,BUNKERWORLD,2026-04-06
2023-11-08,60,Montreal,VLSFO,1714.34,815.21,1397547.11,World Fuel Services,797.31,773.45,BUNKERWORLD,2026-04-06
2023-12-14,102,Singapore,LSMGO,412.9,661.48,273125.09,Integr8,798.66,2286.62,BUNKERWORLD,2026-04-06
2023-11-03,71,Rotterdam,LNG,2628.79,765.85,2013258.82,Bomin,669.77,1586.33,BUNKERWORLD,2026-04-06
2023-12-14,85,Rotterdam,VLSFO,1167.54,486.12,567564.54,Integr8,1938.28,2145.62,BUNKERWORLD,2026-04-06
2023-10-12,54,Rotterdam,VLSFO,139.31,356.33,49640.33,Peninsula,193.63,2567.37,BUNKERWORLD,2026-04-06
2023-10-16,66,Shanghai,HFO,2501.32,595.11,1488560.55,World Fuel Services,1369.78,1935.25,BUNKERWORLD,2026-04-06
2023-10-13,32,Dubai,LSMGO,1306.12,845.54,1104376.7,Bomin,833.08,1465.98,BUNKERWORLD,2026-04-06
2023-09-22,10,Hamburg,MGO,2410.05,685.6,1652330.28,World Fuel Services,854.26,1327.89,BUNKERWORLD,2026-04-06
2023-09-18,21,Busan,MGO,2422.2,369.55,895124.01,Integr8,970.41,2037.36,BUNKERWORLD,2026-04-06
2023-10-07,57,Busan,LSMGO,2961.29,733.61,2172431.96,Integr8,973.89,2148.94,BUNKERWORLD,2026-04-06
2023-09-25,49,Busan,VLSFO,1696.99,504.24,855690.24,Bomin,1672.15,1851.25,BUNKERWORLD,2026-04-06
2023-10-07,116,Dubai,VLSFO,401.8,720.92,289665.66,Bunker One,1814.92,1091.23,BUNKERWORLD,2026-04-06
2023-12-03,25,Santos,HFO,756.25,578.93,437815.81,Integr8,671.23,2782.08,BUNKERWORLD,2026-04-06
2023-12-12,34,Busan,MGO,1419.8,519.22,737188.56,World Fuel Services,1169.61,1664.79,BUNKERWORLD,2026-04-06
2023-10-06,100,Montreal,LNG,1990.25,401.96,800000.89,Bunker One,806.73,1137.8,BUNKERWORLD,2026-04-06
2023-10-04,7,Rotterdam,LNG,1615.85,600.04,969574.63,Integr8,1885.83,1820.76,BUNKERWORLD,2026-04-06
2023-10-10,91,Singapore,VLSFO,2364.13,694.3,1641415.46,Bomin,835.08,2257.83,BUNKERWORLD,2026-04-06
2023-12-02,135,Shanghai,MGO,1786.42,399.37,713442.56,Bomin,1659.87,1869.19,BUNKERWORLD,2026-04-06
2023-11-03,137,Dubai,VLSFO,1091.67,673.06,734759.41,Peninsula,1534.64,2625.6,BUNKERWORLD,2026-04-06
2023-11-09,124,Hamburg,VLSFO,2427.58,628.7,1526219.55,Integr8,708.18,990.88,BUNKERWORLD,2026-04-06
2023-10-01,24,Santos,LNG,2750.68,730.3,2008821.6,Integr8,1512.98,1622.39,BUNKERWORLD,2026-04-06
2023-10-21,7,Montreal,LNG,565.65,705.57,399105.67,Bunker One,454.73,1605.14,BUNKERWORLD,2026-04-06
2023-10-31,17,Houston,MGO,2637.29,535.92,1413376.46,Integr8,449.95,2946.73,BUNKERWORLD,2026-04-06
2023-10-27,64,Rotterdam,VLSFO,2604.48,639.99,1666841.16,Bomin,349.17,2737.21,BUNKERWORLD,2026-04-06
2023-10-04,124,Houston,LNG,574.42,664.59,381753.79,Peninsula,1285.98,2880.25,BUNKERWORLD,2026-04-06
2023-11-02,66,Melbourne,HFO,1992.78,645.76,1286857.61,Peninsula,1637.02,2256.6,BUNKERWORLD,2026-04-06
2023-11-24,147,Singapore,LSMGO,2342.72,584.94,1370350.64,Bunker One,1340.11,1524.66,BUNKERWORLD,2026-04-06
2023-10-08,15,Shanghai,LSMGO,1568.86,459.92,721550.09,Bunker One,1696.91,1310.82,BUNKERWORLD,2026-04-06
2023-11-10,52,Rotterdam,HFO,1995.25,812.74,1621619.49,Bomin,1218.79,2495.34,BUNKERWORLD,2026-04-06
2023-10-03,24,Melbourne,VLSFO,1973.55,590.42,1165223.39,Bomin,1685.15,2054.63,BUNKERWORLD,2026-04-06
2023-10-08,32,Houston,MGO,2325.19,461.47,1073005.43,Bomin,1599.87,1610.84,BUNKERWORLD,2026-04-06
2023-10-12,51,Houston,VLSFO,2499.41,493.79,1234183.66,Bunker One,1160.0,910.33,BUNKERWORLD,2026-04-06
2023-10-24,5,Shanghai,VLSFO,1949.0,767.92,1496676.08,Bunker One,296.52,708.34,BUNKERWORLD,2026-04-06
2023-10-26,6,Hamburg,HFO,845.25,416.76,352266.39,Peninsula,448.82,668.73,BUNKERWORLD,2026-04-06
2023-11-18,9,Hamburg,MGO,1181.87,727.55,859869.52,Integr8,753.48,702.65,BUNKERWORLD,2026-04-06
2023-09-22,34,Houston,HFO,896.39,849.86,761806.01,Bomin,1489.97,2326.65,BUNKERWORLD,2026-04-06
2023-10-04,75,Santos,VLSFO,2728.16,380.05,1036837.21,Bomin,1649.07,939.52,BUNKERWORLD,2026-04-06
2023-10-23,43,Montreal,HFO,1799.45,499.1,898105.5,World Fuel Services,1562.66,2893.0,BUNKERWORLD,2026-04-06
2023-12-12,126,Melbourne,LSMGO,1845.14,412.54,761194.06,Peninsula,208.67,2129.9,BUNKERWORLD,2026-04-06
2023-11-15,41,Montreal,HFO,963.43,414.33,399177.95,Bomin,1904.48,2561.12,BUNKERWORLD,2026-04-06
2023-12-10,111,Montreal,LSMGO,2215.18,733.27,1624325.04,Bunker One,311.64,2132.16,BUNKERWORLD,2026-04-06
2023-11-21,72,Rotterdam,VLSFO,103.93,536.03,55709.6,Bunker One,1375.55,1902.59,BUNKERWORLD,2026-04-06
2023-09-21,55,Melbourne,LSMGO,2214.31,631.58,1398513.91,Integr8,1767.81,2597.96,BUNKERWORLD,2026-04-06
2023-11-11,128,Rotterdam,VLSFO,2488.96,537.61,1338089.79,Bunker One,1227.49,1710.95,BUNKERWORLD,2026-04-06
2023-11-17,133,Singapore,MGO,989.66,563.74,557910.93,Peninsula,1412.89,2027.8,BUNKERWORLD,2026-04-06
2023-12-07,81,Shanghai,MGO,1574.3,694.3,1093036.49,Integr8,1314.56,1702.93,BUNKERWORLD,2026-04-06
2023-10-03,23,Hamburg,MGO,1998.16,438.71,876612.77,Peninsula,350.76,1040.06,BUNKERWORLD,2026-04-06
2023-12-10,119,Hamburg,HFO,2928.18,683.5,2001411.03,World Fuel Services,1092.03,2398.83,BUNKERWORLD,2026-04-06
2023-10-22,16,Rotterdam,MGO,443.02,759.82,336615.46,Integr8,1371.29,608.93,BUNKERWORLD,2026-04-06
2023-10-01,131,Montreal,MGO,1680.17,555.56,933435.25,Bomin,244.42,2226.94,BUNKERWORLD,2026-04-06
2023-10-19,113,Montreal,HFO,2805.1,727.18,2039812.62,Bomin,1610.31,1345.17,BUNKERWORLD,2026-04-06
2023-11-16,117,Dubai,VLSFO,1080.73,835.12,902539.24,World Fuel Services,1831.46,2677.71,BUNKERWORLD,2026-04-06
2023-12-01,97,Santos,HFO,2516.34,744.98,1874622.97,Bomin,1887.68,553.31,BUNKERWORLD,2026-04-06
2023-11-14,18,Santos,LSMGO,2483.28,402.64,999867.86,Bomin,1857.13,1080.56,BUNKERWORLD,2026-04-06
2023-12-09,133,Hamburg,LNG,261.03,837.43,218594.35,Bunker One,602.76,757.63,BUNKERWORLD,2026-04-06
2023-11-24,107,Houston,LNG,1303.14,612.56,798251.44,World Fuel Services,259.6,1041.73,BUNKERWORLD,2026-04-06
2023-11-10,88,Houston,LNG,59.1,786.26,46467.97,Integr8,842.39,2131.82,BUNKERWORLD,2026-04-06
2023-11-22,79,Rotterdam,LSMGO,1644.42,724.84,1191941.39,Bunker One,975.01,1403.19,BUNKERWORLD,2026-04-06
2023-11-30,73,Houston,MGO,1219.69,654.6,798409.07,Peninsula,170.34,1037.01,BUNKERWORLD,2026-04-06
2023-11-23,102,Singapore,LNG,2227.97,541.38,1206178.4,Bomin,641.09,2360.97,BUNKERWORLD,2026-04-06
2023-12-05,90,Hamburg,LNG,2626.63,789.9,2074775.04,Bomin,1501.95,2503.95,BUNKERWORLD,2026-04-06
2023-11-12,105,Busan,HFO,1619.16,672.63,1089095.59,World Fuel Services,249.4,2351.67,BUNKERWORLD,2026-04-06
2023-11-17,23,Santos,LSMGO,569.91,502.52,286391.17,Bunker One,1788.66,1196.15,BUNKERWORLD,2026-04-06
2023-10-16,60,Dubai,VLSFO,2632.44,618.32,1627690.3,Bomin,491.64,2583.39,BUNKERWORLD,2026-04-06
2023-09-26,48,Busan,LSMGO,2095.87,383.33,803409.85,Bunker One,1663.97,2062.3,BUNKERWORLD,2026-04-06
2023-12-16,24,Hamburg,MGO,1999.42,541.79,1083265.76,Bunker One,1466.94,902.37,BUNKERWORLD,2026-04-06
2023-12-06,71,Montreal,MGO,1375.75,640.83,881621.87,Peninsula,1795.11,1782.71,BUNKERWORLD,2026-04-06
2023-12-06,14,Montreal,LSMGO,617.29,762.77,470850.29,Bomin,841.18,699.11,BUNKERWORLD,2026-04-06
2023-11-01,133,Montreal,VLSFO,2768.24,463.62,1283411.43,Bunker One,1873.38,2274.85,BUNKERWORLD,2026-04-06
2023-10-12,9,Dubai,LNG,282.0,749.79,211440.78,Bunker One,1349.02,2166.36,BUNKERWORLD,2026-04-06
2023-11-30,103,Dubai,MGO,1137.11,528.02,600416.82,Peninsula,258.69,727.75,BUNKERWORLD,2026-04-06
2023-12-09,49,Hamburg,LSMGO,1970.74,776.85,1530969.37,World Fuel Services,1703.73,1867.21,BUNKERWORLD,2026-04-06
2023-12-03,133,Melbourne,HFO,2965.91,402.87,1194876.16,Bunker One,1242.67,2468.82,BUNKERWORLD,2026-04-06
2023-11-11,48,Santos,LNG,2403.34,470.14,1129906.27,Integr8,1891.02,1544.78,BUNKERWORLD,2026-04-06
2023-10-08,132,Montreal,LNG,2859.65,566.4,1619705.76,Bunker One,1627.71,2418.56,BUNKERWORLD,2026-04-06
2023-11-26,144,Melbourne,HFO,198.92,665.54,132389.22,Bomin,1077.8,1179.17,BUNKERWORLD,2026-04-06
2023-09-28,124,Rotterdam,VLSFO,1316.21,405.13,533236.16,World Fuel Services,1665.6,2765.15,BUNKERWORLD,2026-04-06
2023-11-25,30,Santos,LNG,2438.19,646.2,1575558.38,Peninsula,150.19,1357.0,BUNKERWORLD,2026-04-06
2023-12-08,63,Rotterdam,MGO,1496.21,417.66,624907.07,Integr8,406.4,2919.5,BUNKERWORLD,2026-04-06
2023-12-14,4,Shanghai,LNG,1621.24,497.07,805869.77,World Fuel Services,498.08,1920.19,BUNKERWORLD,2026-04-06
2023-11-23,106,Singapore,LNG,2395.88,391.73,938538.07,Bunker One,331.78,1780.86,BUNKERWORLD,2026-04-06
2023-10-18,72,Houston,MGO,2099.55,674.69,1416545.39,Peninsula,567.32,2587.73,BUNKERWORLD,2026-04-06
2023-10-04,61,Santos,LSMGO,2661.96,762.35,2029345.21,Peninsula,441.66,2460.58,BUNKERWORLD,2026-04-06
2023-11-04,62,Santos,MGO,2958.75,725.85,2147608.69,Peninsula,1370.38,2266.06,BUNKERWORLD,2026-04-06
2023-11-03,18,Shanghai,HFO,2209.22,670.77,1481878.5,Integr8,1254.74,1366.33,BUNKERWORLD,2026-04-06
2023-12-08,40,Rotterdam,HFO,1884.9,399.72,753432.23,Integr8,698.2,689.68,BUNKERWORLD,2026-04-06
2023-12-11,6,Melbourne,VLSFO,2450.71,729.97,1788944.78,Integr8,1192.7,2837.57,BUNKERWORLD,2026-04-06
2023-10-14,34,Dubai,LNG,257.3,630.69,162276.54,World Fuel Services,1009.13,782.44,BUNKERWORLD,2026-04-06
2023-10-05,123,Dubai,HFO,726.66,517.03,375705.02,Integr8,551.2,667.68,BUNKERWORLD,2026-04-06
2023-11-20,126,Santos,VLSFO,375.88,504.98,189811.88,Peninsula,795.41,606.82,BUNKERWORLD,2026-04-06
2023-10-25,34,Singapore,LNG,2535.61,684.7,1736132.17,Integr8,873.24,1865.0,BUNKERWORLD,2026-04-06
2023-11-13,121,Shanghai,MGO,2060.72,483.17,995678.08,World Fuel Services,947.65,2770.82,BUNKERWORLD,2026-04-06
2023-11-08,79,Montreal,LSMGO,2311.79,847.02,1958132.37,Peninsula,772.53,2837.31,BUNKERWORLD,2026-04-06
2023-11-21,55,Busan,HFO,1121.02,649.95,728606.95,Bunker One,1676.7,2089.0,BUNKERWORLD,2026-04-06
2023-11-22,99,Dubai,LNG,2348.42,759.32,1783202.27,Bunker One,518.6,2639.12,BUNKERWORLD,2026-04-06
2023-09-28,38,Melbourne,HFO,1824.39,412.74,752998.73,Bomin,135.78,809.65,BUNKERWORLD,2026-04-06
2023-10-11,15,Dubai,VLSFO,2033.61,383.75,780397.84,Peninsula,1441.6,2633.04,BUNKERWORLD,2026-04-06
2023-09-20,138,Rotterdam,MGO,721.08,818.71,590355.41,Peninsula,1163.56,954.94,BUNKERWORLD,2026-04-06
2023-12-05,68,Montreal,LSMGO,1929.53,415.92,802530.12,Bomin,257.06,507.61,BUNKERWORLD,2026-04-06
2023-11-14,57,Singapore,VLSFO,1371.44,417.73,572891.63,Bomin,423.24,1101.34,BUNKERWORLD,2026-04-06
2023-09-18,51,Houston,MGO,931.9,434.98,405357.86,Bunker One,620.98,1553.44,BUNKERWORLD,2026-04-06
2023-11-08,72,Melbourne,HFO,2082.82,834.7,1738529.85,Bunker One,614.45,2348.33,BUNKERWORLD,2026-04-06
2023-10-15,88,Dubai,VLSFO,2833.47,572.53,1622246.58,Integr8,1868.41,2070.72,BUNKERWORLD,2026-04-06
2023-11-27,20,Melbourne,LSMGO,1668.19,594.99,992556.37,Peninsula,1984.12,1038.09,BUNKERWORLD,2026-04-06
2023-09-25,93,Houston,LSMGO,691.54,834.42,577034.81,Integr8,156.4,2427.61,BUNKERWORLD,2026-04-06
2023-09-18,103,Rotterdam,LSMGO,1145.19,829.89,950381.73,World Fuel Services,1205.54,1425.35,BUNKERWORLD,2026-04-06
2023-10-10,142,Dubai,HFO,1866.4,626.75,1169766.2,World Fuel Services,932.84,2140.94,BUNKERWORLD,2026-04-06
2023-11-24,107,Melbourne,LSMGO,817.66,427.62,349647.77,Integr8,1471.69,1381.18,BUNKERWORLD,2026-04-06
2023-10-19,1,Shanghai,MGO,2214.5,612.17,1355650.46,Peninsula,969.58,730.97,BUNKERWORLD,2026-04-06
2023-10-28,105,Rotterdam,LNG,2805.94,523.74,1469583.02,Bomin,1474.48,1732.55,BUNKERWORLD,2026-04-06
2023-10-15,3,Hamburg,VLSFO,2653.4,724.97,1923635.4,Peninsula,1729.11,2742.45,BUNKERWORLD,2026-04-06
2023-10-03,17,Dubai,HFO,2672.34,644.52,1722376.58,Bunker One,1833.2,2586.79,BUNKERWORLD,2026-04-06
2023-10-07,80,Melbourne,LNG,2794.01,515.66,1440759.2,World Fuel Services,1062.89,847.73,BUNKERWORLD,2026-04-06
2023-10-26,65,Rotterdam,LSMGO,1001.09,362.22,362614.82,Bunker One,1124.1,1024.43,BUNKERWORLD,2026-04-06
2023-12-07,115,Melbourne,LSMGO,2454.61,761.11,1868228.22,Bunker One,1737.96,1223.78,BUNKERWORLD,2026-04-06
2023-11-02,80,Shanghai,LSMGO,1389.04,465.77,646973.16,Bomin,574.02,863.91,BUNKERWORLD,2026-04-06
2023-10-19,3,Shanghai,LSMGO,112.26,595.34,66832.87,World Fuel Services,1374.58,857.32,BUNKERWORLD,2026-04-06
2023-09-25,134,Rotterdam,HFO,1352.92,653.89,884660.86,Peninsula,620.06,2562.64,BUNKERWORLD,2026-04-06
2023-11-11,29,Santos,VLSFO,377.3,848.83,320263.56,World Fuel Services,1165.22,1181.74,BUNKERWORLD,2026-04-06
2023-11-22,138,Santos,LSMGO,825.5,464.09,383106.29,Bomin,1345.01,2385.31,BUNKERWORLD,2026-04-06
2023-12-10,50,Montreal,HFO,2691.4,833.37,2242932.02,Bomin,1164.45,1546.62,BUNKERWORLD,2026-04-06
2023-09-18,129,Rotterdam,LSMGO,679.68,645.31,438604.3,Peninsula,1228.61,2048.02,BUNKERWORLD,2026-04-06
2023-09-29,19,Shanghai,HFO,788.04,481.74,379630.39,Integr8,1725.09,2647.96,BUNKERWORLD,2026-04-06
2023-11-02,145,Montreal,HFO,576.66,592.59,341722.95,Bunker One,1875.1,1401.87,BUNKERWORLD,2026-04-06
2023-09-27,128,Busan,LNG,1224.68,460.79,564320.3,Bunker One,255.23,743.02,BUNKERWORLD,2026-04-06
2023-10-27,8,Busan,MGO,1249.89,485.08,606296.64,Integr8,1014.29,1996.21,BUNKERWORLD,2026-04-06
2023-12-02,117,Busan,HFO,2591.8,552.33,1431528.89,Bomin,1217.66,2160.01,BUNKERWORLD,2026-04-06
2023-11-20,135,Montreal,LSMGO,1144.51,380.1,435028.25,Bomin,1626.37,2797.92,BUNKERWORLD,2026-04-06
2023-10-08,99,Shanghai,LNG,1015.14,693.62,704121.41,Peninsula,1604.11,1407.71,BUNKERWORLD,2026-04-06
2023-12-14,107,Singapore,VLSFO,999.46,832.01,831560.71,Bunker One,1341.93,1474.86,BUNKERWORLD,2026-04-06
2023-12-14,143,Santos,LNG,684.26,733.56,501945.77,Peninsula,426.95,695.43,BUNKERWORLD,2026-04-06
2023-12-04,42,Dubai,LSMGO,2995.52,723.44,2167078.99,Integr8,451.21,2893.03,BUNKERWORLD,2026-04-06
2023-12-14,62,Dubai,HFO,146.76,762.38,111886.89,Bomin,189.46,1273.26,BUNKERWORLD,2026-04-06
2023-11-05,79,Santos,LSMGO,2771.3,583.59,1617302.97,Bunker One,1182.6,2495.17,BUNKERWORLD,2026-04-06
2023-10-18,123,Busan,LNG,2921.44,450.6,1316400.86,Peninsula,182.84,2042.94,BUNKERWORLD,2026-04-06
2023-10-25,67,Rotterdam,LNG,235.95,389.98,92015.78,Peninsula,1869.06,1011.75,BUNKERWORLD,2026-04-06
2023-09-27,64,Santos,HFO,2630.74,602.49,1584994.54,Bomin,178.0,816.12,BUNKERWORLD,2026-04-06
2023-12-08,146,Singapore,MGO,1061.4,568.98,603915.37,Bomin,609.93,898.48,BUNKERWORLD,2026-04-06
2023-12-08,76,Dubai,HFO,1561.86,602.82,941520.45,Integr8,1673.7,967.67,BUNKERWORLD,2026-04-06
2023-12-07,101,Shanghai,HFO,537.04,685.58,368183.88,Bomin,152.84,2028.07,BUNKERWORLD,2026-04-06
2023-11-21,132,Busan,LNG,2510.41,696.41,1748274.63,Integr8,1730.08,624.11,BUNKERWORLD,2026-04-06
2023-12-03,117,Busan,LSMGO,2864.77,442.34,1267202.36,Peninsula,466.62,1127.01,BUNKERWORLD,2026-04-06
2023-10-16,144,Melbourne,LSMGO,1755.19,677.52,1189176.33,World Fuel Services,378.04,946.66,BUNKERWORLD,2026-04-06
2023-12-11,105,Busan,MGO,179.22,438.85,78650.7,Bunker One,674.55,1771.02,BUNKERWORLD,2026-04-06
2023-10-22,112,Rotterdam,LNG,2111.64,382.4,807491.14,Bunker One,1306.23,2835.66,BUNKERWORLD,2026-04-06
2023-10-03,11,Montreal,HFO,900.56,554.45,499315.49,World Fuel Services,1083.35,1011.43,BUNKERWORLD,2026-04-06
2023-10-29,89,Hamburg,LSMGO,204.79,511.01,104649.74,World Fuel Services,1944.08,2346.13,BUNKERWORLD,2026-04-06
2023-11-17,33,Melbourne,MGO,1064.55,677.18,720891.97,Bunker One,876.81,994.5,BUNKERWORLD,2026-04-06
2023-09-21,85,Busan,LSMGO,1137.15,585.06,665300.98,Peninsula,247.75,2820.12,BUNKERWORLD,2026-04-06
2023-11-16,16,Singapore,LNG,136.96,454.09,62192.17,Bomin,1635.95,899.05,BUNKERWORLD,2026-04-06
2023-09-20,149,Santos,HFO,1798.59,672.9,1210271.21,Bunker One,1017.39,1476.83,BUNKERWORLD,2026-04-06
2023-11-14,81,Houston,MGO,713.68,702.63,501452.98,Bunker One,1450.45,1174.61,BUNKERWORLD,2026-04-06
2023-11-27,28,Santos,LNG,2785.78,737.09,2053370.58,World Fuel Services,955.98,2470.34,BUNKERWORLD,2026-04-06
2023-10-29,24,Santos,MGO,1725.79,846.18,1460328.98,Peninsula,1183.28,2253.81,BUNKERWORLD,2026-04-06
2023-10-13,53,Busan,LSMGO,657.47,609.33,400616.2,Bunker One,1907.4,2076.52,BUNKERWORLD,2026-04-06
2023-10-01,83,Rotterdam,MGO,504.42,770.23,388519.42,Bunker One,1271.8,1358.07,BUNKERWORLD,2026-04-06
2023-10-08,91,Montreal,VLSFO,157.94,448.39,70818.72,World Fuel Services,1138.4,1306.57,BUNKERWORLD,2026-04-06
2023-10-19,57,Hamburg,MGO,430.79,845.13,364073.55,Bunker One,398.76,2010.0,BUNKERWORLD,2026-04-06
2023-10-10,140,Busan,VLSFO,1581.27,551.28,871722.53,World Fuel Services,1650.99,1917.87,BUNKERWORLD,2026-04-06
2023-11-28,10,Santos,HFO,2601.57,587.72,1528994.72,World Fuel Services,687.95,1671.03,BUNKERWORLD,2026-04-06
2023-10-12,93,Montreal,MGO,2732.83,668.57,1827088.15,Bomin,1359.73,1430.84,BUNKERWORLD,2026-04-06
2023-10-20,100,Busan,LNG,2681.2,495.92,1329660.7,Integr8,1212.18,1239.58,BUNKERWORLD,2026-04-06
2023-12-01,139,Montreal,VLSFO,2869.16,769.22,2207015.26,Integr8,984.13,1521.05,BUNKERWORLD,2026-04-06
2023-12-12,104,Shanghai,LNG,1200.86,502.86,603864.46,World Fuel Services,566.62,2699.17,BUNKERWORLD,2026-04-06
2023-11-28,17,Dubai,HFO,1190.42,523.08,622684.89,Peninsula,775.7,1178.74,BUNKERWORLD,2026-04-06
2023-12-15,3,Montreal,HFO,212.63,376.35,80023.3,Peninsula,412.67,1884.08,BUNKERWORLD,2026-04-06
2023-09-28,98,Shanghai,MGO,2662.05,520.57,1385783.37,Bunker One,1600.49,1526.43,BUNKERWORLD,2026-04-06
2023-12-12,56,Montreal,LSMGO,1096.32,421.27,461846.73,Bomin,526.73,1450.92,BUNKERWORLD,2026-04-06
2023-11-08,149,Shanghai,LSMGO,115.73,575.78,66635.02,World Fuel Services,615.07,1085.6,BUNKERWORLD,2026-04-06
2023-10-15,81,Santos,LSMGO,627.57,825.26,517908.42,Bunker One,918.96,1972.63,BUNKERWORLD,2026-04-06
2023-11-29,69,Montreal,LNG,216.42,634.11,137234.09,World Fuel Services,1883.18,2875.45,BUNKERWORLD,2026-04-06
2023-10-12,121,Shanghai,VLSFO,1102.6,399.98,441017.95,World Fuel Services,1470.9,2889.88,BUNKERWORLD,2026-04-06
2023-10-31,14,Melbourne,VLSFO,785.85,751.89,590872.76,Integr8,1972.74,2520.93,BUNKERWORLD,2026-04-06
2023-11-28,137,Montreal,VLSFO,349.09,751.33,262281.79,Integr8,901.11,2913.44,BUNKERWORLD,2026-04-06
2023-10-27,135,Rotterdam,HFO,553.64,530.97,293966.23,Bomin,1175.39,1932.73,BUNKERWORLD,2026-04-06
2023-12-09,49,Montreal,VLSFO,1625.15,540.55,878474.83,Peninsula,1244.7,2073.84,BUNKERWORLD,2026-04-06
2023-09-24,93,Santos,MGO,2340.88,712.27,1667338.6,World Fuel Services,1959.05,1944.86,BUNKERWORLD,2026-04-06
2023-11-18,148,Rotterdam,HFO,2513.67,599.46,1506844.62,Bunker One,267.11,2928.07,BUNKERWORLD,2026-04-06
2023-11-05,95,Dubai,LNG,2794.88,843.03,2356167.69,Integr8,1491.05,1204.53,BUNKERWORLD,2026-04-06
