bunker_date,vessel_id,port_name,fuel_grade,quantity_mt,unit_price_usd,total_cost_usd,supplier,rob_before_mt,rob_after_mt,source_system,ingestion_date
2023-03-31,96,Rotterdam,MGO,2800.17,786.9,2203453.77,Peninsula,470.67,928.29,BUNKERWORLD,2026-04-06
2023-04-15,118,Santos,HFO,891.61,810.0,722204.1,Bunker One,768.55,1129.05,BUNKERWORLD,2026-04-06
2023-05-13,56,Shanghai,LNG,1589.62,696.79,1107631.32,Bomin,1845.9,2843.52,BUNKERWORLD,2026-04-06
2023-05-17,124,Singapore,HFO,361.53,643.21,232539.71,Peninsula,1543.94,2326.58,BUNKERWORLD,2026-04-06
2023-03-25,55,Hamburg,LNG,964.92,821.61,792787.92,Integr8,1944.38,2287.15,BUNKERWORLD,2026-04-06
2023-05-26,16,Hamburg,LSMGO,2356.34,475.92,1121429.33,Peninsula,1375.57,2580.64,BUNKERWORLD,2026-04-06
2023-04-20,46,Melbourne,HFO,2436.0,721.39,1757306.04,Bomin,966.95,2053.58,BUNKERWORLD,2026-04-06
2023-04-05,92,Houston,LSMGO,1006.51,369.13,371533.04,Bomin,1879.36,1900.03,BUNKERWORLD,2026-04-06
2023-05-01,105,Rotterdam,LNG,213.27,590.91,126023.38,Bomin,594.12,2432.94,BUNKERWORLD,2026-04-06
2023-04-23,45,Dubai,VLSFO,1923.18,498.82,959320.65,Integr8,1569.87,1493.2,BUNKERWORLD,2026-04-06
2023-06-16,5,Santos,MGO,1091.59,454.47,496094.91,Peninsula,535.31,1179.68,BUNKERWORLD,2026-04-06
2023-04-27,148,Hamburg,HFO,482.32,590.84,284973.95,Integr8,1554.41,2779.61,BUNKERWORLD,2026-04-06
2023-04-27,124,Rotterdam,LNG,853.48,782.71,668027.33,Bomin,1964.78,1313.05,BUNKERWORLD,2026-04-06
2023-05-03,66,Montreal,LNG,1838.58,761.19,1399508.71,World Fuel Services,900.87,2008.65,BUNKERWORLD,2026-04-06
2023-05-18,54,Santos,LSMGO,2270.77,544.82,1237160.91,Bunker One,324.85,2004.6,BUNKERWORLD,2026-04-06
2023-06-10,43,Melbourne,LNG,208.91,756.73,158088.46,Integr8,1440.94,1404.1,BUNKERWORLD,2026-04-06
2023-04-26,136,Rotterdam,HFO,2550.03,359.95,917883.3,Peninsula,1415.33,2913.27,BUNKERWORLD,2026-04-06
2023-06-07,115,Santos,VLSFO,1044.64,639.85,668412.9,Peninsula,1682.78,2250.08,BUNKERWORLD,2026-04-06
2023-06-01,111,Hamburg,LSMGO,756.38,403.47,305176.64,World Fuel Services,1359.95,1483.75,BUNKERWORLD,2026-04-06
2023-06-15,75,Montreal,MGO,1768.1,669.4,1183566.14,World Fuel Services,323.95,2569.5,BUNKERWORLD,2026-04-06
2023-04-21,86,Hamburg,HFO,927.73,616.92,572335.19,Integr8,120.42,1279.69,BUNKERWORLD,2026-04-06
2023-04-30,96,Rotterdam,MGO,911.81,643.35,586612.96,Bunker One,630.89,807.65,BUNKERWORLD,2026-04-06
2023-04-22,10,Singapore,VLSFO,1839.15,454.53,835948.85,World Fuel Services,1878.36,2725.75,BUNKERWORLD,2026-04-06
2023-05-10,28,Santos,LSMGO,483.03,635.65,307038.02,Bomin,1004.75,972.26,BUNKERWORLD,2026-04-06
2023-06-06,64,Hamburg,MGO,1039.51,466.38,484806.67,Bunker One,1694.28,1206.06,BUNKERWORLD,2026-04-06
2023-04-19,120,Santos,VLSFO,407.45,375.65,153058.59,Peninsula,183.26,964.88,BUNKERWORLD,2026-04-06
2023-05-10,33,Houston,HFO,1345.96,611.2,822650.75,Integr8,1813.73,1676.11,BUNKERWORLD,2026-04-06
2023-05-22,128,Rotterdam,LSMGO,1837.83,571.84,1050944.71,Peninsula,389.74,2603.3,BUNKERWORLD,2026-04-06
2023-05-06,42,Busan,VLSFO,2468.94,457.04,1128404.34,Integr8,1031.7,2067.45,BUNKERWORLD,2026-04-06
2023-05-07,71,Hamburg,MGO,91.55,366.08,33514.62,Bunker One,189.58,2936.7,BUNKERWORLD,2026-04-06
2023-05-31,65,Montreal,HFO,1626.18,742.09,1206771.92,Bunker One,1493.02,690.48,BUNKERWORLD,2026-04-06
2023-05-12,139,Dubai,LNG,221.12,363.47,80370.49,Integr8,320.48,2521.83,BUNKERWORLD,2026-04-06
2023-05-03,20,Houston,HFO,1362.53,772.46,1052499.92,Peninsula,1802.42,2232.11,BUNKERWORLD,2026-04-06
2023-04-28,140,Dubai,LSMGO,2585.93,625.95,1618662.88,Integr8,239.06,1936.08,BUNKERWORLD,2026-04-06
2023-04-03,65,Singapore,VLSFO,241.35,533.71,128810.91,Bomin,918.37,2740.6,BUNKERWORLD,2026-04-06
2023-04-08,28,Busan,HFO,2046.94,716.06,1465731.86,Bomin,447.97,2085.89,BUNKERWORLD,2026-04-06
2023-05-18,109,Santos,HFO,1774.55,831.16,1474934.98,Bomin,1748.52,707.88,BUNKERWORLD,2026-04-06
2023-03-23,116,Shanghai,MGO,1538.6,419.94,646119.68,Bomin,1160.73,1056.59,BUNKERWORLD,2026-04-06
2023-05-10,147,Dubai,HFO,2535.08,425.52,1078727.24,Peninsula,1711.55,1700.89,BUNKERWORLD,2026-04-06
2023-04-26,81,Houston,LSMGO,196.06,541.08,106084.14,Bomin,1269.12,887.07,BUNKERWORLD,2026-04-06
2023-05-21,149,Singapore,MGO,522.72,782.95,409263.62,World Fuel Services,264.36,1555.97,BUNKERWORLD,2026-04-06
2023-04-13,100,Singapore,LNG,2660.67,441.1,1173621.54,World Fuel Services,1567.36,2321.3,BUNKERWORLD,2026-04-06
2023-05-09,24,Singapore,VLSFO,2767.83,498.08,1378600.77,World Fuel Services,1793.94,1748.85,BUNKERWORLD,2026-04-06
2023-06-11,107,Santos,LSMGO,2721.0,846.96,2304578.16,Bunker One,1433.97,1215.56,BUNKERWORLD,2026-04-06
2023-05-17,26,Hamburg,LSMGO,367.81,363.88,133838.7,World Fuel Services,944.82,2494.76,BUNKERWORLD,2026-04-06
2023-05-25,16,Rotterdam,LSMGO,1038.64,369.9,384192.94,World Fuel Services,628.34,2119.8,BUNKERWORLD,2026-04-06
2023-04-26,10,Hamburg,LSMGO,2811.86,598.13,1681857.82,Bomin,429.84,986.88,BUNKERWORLD,2026-04-06
2023-05-31,150,Dubai,MGO,864.22,762.98,659382.58,Bunker One,853.46,1485.31,BUNKERWORLD,2026-04-06
2023-05-18,104,Melbourne,VLSFO,1814.97,515.19,935054.39,Bomin,640.11,894.29,BUNKERWORLD,2026-04-06
2023-04-05,97,Melbourne,VLSFO,1600.12,381.98,611213.84,Integr8,1396.41,1514.14,BUNKERWORLD,2026-04-06
2023-03-27,36,Rotterdam,LSMGO,1946.75,419.29,816252.81,Integr8,1715.84,2638.41,BUNKERWORLD,2026-04-06
2023-05-28,143,Shanghai,VLSFO,1350.63,818.3,1105220.53,Integr8,731.83,2646.24,BUNKERWORLD,2026-04-06
2023-04-06,84,Singapore,MGO,2550.43,462.46,1179471.86,World Fuel Services,426.29,2082.03,BUNKERWORLD,2026-04-06
2023-05-13,109,Busan,MGO,443.79,764.04,339073.31,Bunker One,824.56,990.95,BUNKERWORLD,2026-04-06
2023-05-11,118,Dubai,LSMGO,904.85,767.01,694029.0,Peninsula,537.05,1376.82,BUNKERWORLD,2026-04-06
2023-05-18,15,Montreal,HFO,2389.55,617.54,1475642.71,Peninsula,1781.39,2218.72,BUNKERWORLD,2026-04-06
2023-04-09,92,Rotterdam,LNG,1655.3,635.84,1052505.95,World Fuel Services,1837.23,1782.2,BUNKERWORLD,2026-04-06
2023-05-09,116,Rotterdam,VLSFO,710.21,642.87,456572.7,Bunker One,736.29,1457.1,BUNKERWORLD,2026-04-06
2023-04-27,121,Shanghai,LNG,2685.2,393.59,1056867.87,Bomin,1330.49,2341.04,BUNKERWORLD,2026-04-06
2023-06-05,83,Rotterdam,LNG,2414.81,632.26,1526787.77,Peninsula,1732.63,2209.08,BUNKERWORLD,2026-04-06
2023-04-14,73,Singapore,VLSFO,1854.91,454.58,843204.99,Peninsula,1142.0,1390.53,BUNKERWORLD,2026-04-06
2023-06-05,46,Shanghai,HFO,1975.39,444.31,877685.53,Peninsula,123.16,2807.48,BUNKERWORLD,2026-04-06
2023-04-09,90,Melbourne,HFO,2698.0,519.39,1401314.22,Peninsula,1264.88,2606.01,BUNKERWORLD,2026-04-06
2023-04-29,150,Rotterdam,HFO,1097.2,668.85,733862.22,Integr8,362.81,1661.48,BUNKERWORLD,2026-04-06
2023-06-14,46,Busan,VLSFO,1480.35,551.75,816783.11,Bunker One,1079.19,1611.82,BUNKERWORLD,2026-04-06
2023-05-20,49,Montreal,LSMGO,815.64,457.28,372975.86,Peninsula,128.85,535.31,BUNKERWORLD,2026-04-06
2023-04-18,121,Montreal,MGO,1223.55,747.83,915007.4,Bunker One,1898.01,1174.42,BUNKERWORLD,2026-04-06
2023-05-20,1,Shanghai,MGO,1373.06,696.78,956720.75,Bomin,319.02,2007.96,BUNKERWORLD,2026-04-06
2023-06-07,8,Busan,HFO,2429.32,442.98,1076140.17,Integr8,412.91,1950.48,BUNKERWORLD,2026-04-06
2023-05-21,110,Houston,LNG,2535.13,703.78,1784173.79,Peninsula,1446.03,2421.49,BUNKERWORLD,2026-04-06
2023-05-03,79,Rotterdam,HFO,2816.53,749.62,2111327.22,World Fuel Services,569.36,2525.96,BUNKERWORLD,2026-04-06
2023-05-22,81,Rotterdam,VLSFO,2186.41,647.52,1415744.2,Integr8,1690.7,1331.5,BUNKERWORLD,2026-04-06
2023-04-16,67,Dubai,LSMGO,2669.62,406.81,1086028.11,Bomin,949.25,2317.93,BUNKERWORLD,2026-04-06
2023-04-07,101,Busan,LSMGO,1839.84,841.25,1547765.4,Integr8,1567.89,2215.84,BUNKERWORLD,2026-04-06
2023-05-25,27,Busan,VLSFO,2342.22,678.17,1588423.34,Bomin,1877.96,2904.01,BUNKERWORLD,2026-04-06
2023-06-16,149,Melbourne,VLSFO,655.86,441.26,289404.78,Peninsula,1911.31,576.45,BUNKERWORLD,2026-04-06
2023-03-24,137,Santos,LNG,888.16,835.6,742146.5,Peninsula,1224.34,1181.0,BUNKERWORLD,2026-04-06
2023-05-22,89,Dubai,VLSFO,1279.51,423.67,542090.0,Bunker One,1117.1,1328.79,BUNKERWORLD,2026-04-06
2023-04-05,68,Rotterdam,MGO,2767.16,472.37,1307123.37,Peninsula,504.8,2262.67,BUNKERWORLD,2026-04-06
2023-03-27,95,Montreal,LSMGO,937.47,553.03,518449.03,Bunker One,1818.28,1106.67,BUNKERWORLD,2026-04-06
2023-03-27,109,Montreal,LSMGO,1575.83,464.33,731705.14,Bunker One,1195.53,1572.01,BUNKERWORLD,2026-04-06
2023-04-04,109,Houston,LNG,1192.29,490.96,585366.7,Peninsula,589.82,2706.45,BUNKERWORLD,2026-04-06
2023-05-23,17,Houston,VLSFO,2709.8,778.65,2109985.77,Bunker One,754.62,2639.48,BUNKERWORLD,2026-04-06
2023-04-28,9,Shanghai,MGO,2821.58,797.23,2249448.22,Peninsula,1142.89,771.22,BUNKERWORLD,2026-04-06
2023-05-05,78,Singapore,LNG,2328.33,544.01,1266634.8,Integr8,935.2,758.05,BUNKERWORLD,2026-04-06
2023-04-21,23,Shanghai,MGO,1680.01,577.5,970205.78,Bomin,949.79,568.9,BUNKERWORLD,2026-04-06
2023-03-31,60,Rotterdam,VLSFO,2892.72,740.73,2142724.49,Bomin,1425.46,2351.21,BUNKERWORLD,2026-04-06
2023-05-09,130,Santos,LNG,2939.87,702.53,2065346.87,Bomin,1450.54,2771.54,BUNKERWORLD,2026-04-06
2023-05-15,33,Melbourne,MGO,256.41,464.77,119171.68,Bunker One,370.58,1438.06,BUNKERWORLD,2026-04-06
2023-05-22,17,Montreal,VLSFO,1628.12,690.16,1123663.3,Peninsula,1110.67,575.53,BUNKERWORLD,2026-04-06
2023-04-30,115,Dubai,LSMGO,2253.82,534.34,1204306.18,Peninsula,1496.83,515.57,BUNKERWORLD,2026-04-06
2023-04-28,50,Montreal,HFO,1665.68,848.87,1413945.78,Peninsula,182.66,2378.6,BUNKERWORLD,2026-04-06
2023-05-02,11,Busan,LSMGO,1525.08,598.15,912226.6,Peninsula,1516.52,2152.03,BUNKERWORLD,2026-04-06
2023-06-16,18,Santos,HFO,1444.97,405.59,586065.38,Integr8,1163.57,2187.65,BUNKERWORLD,2026-04-06
2023-04-04,125,Rotterdam,LSMGO,809.06,679.64,549869.54,Integr8,1504.73,915.09,BUNKERWORLD,2026-04-06
2023-06-05,71,Melbourne,MGO,2723.04,351.93,958319.47,Peninsula,918.52,1291.01,BUNKERWORLD,2026-04-06
2023-06-08,137,Rotterdam,LNG,2435.1,370.45,902082.79,Peninsula,509.87,2500.96,BUNKERWORLD,2026-04-06
2023-06-12,89,Houston,HFO,2766.88,589.46,1630965.08,Integr8,435.0,2830.89,BUNKERWORLD,2026-04-06
2023-04-28,55,Hamburg,LSMGO,1945.79,528.35,1028058.15,Bunker One,1400.27,2141.5,BUNKERWORLD,2026-04-06
2023-04-15,108,Santos,LSMGO,2299.11,766.2,1761578.08,Bunker One,1253.18,720.85,BUNKERWORLD,2026-04-06
2023-05-15,104,Houston,LSMGO,632.16,405.87,256574.78,Bunker One,225.75,624.63,BUNKERWORLD,2026-04-06
2023-03-31,135,Houston,HFO,2694.74,649.58,1750449.21,Bomin,1894.1,2637.31,BUNKERWORLD,2026-04-06
2023-04-01,121,Dubai,LSMGO,2391.83,699.57,1673252.51,Integr8,1481.02,2547.59,BUNKERWORLD,2026-04-06
2023-05-30,36,Rotterdam,VLSFO,170.14,597.9,101726.71,Integr8,1545.45,733.38,BUNKERWORLD,2026-04-06
2023-04-04,127,Houston,LNG,1252.63,550.27,689284.71,World Fuel Services,1719.67,1333.31,BUNKERWORLD,2026-04-06
2023-04-26,64,Rotterdam,VLSFO,1287.19,410.06,527825.13,Integr8,169.48,1657.68,BUNKERWORLD,2026-04-06
2023-04-13,111,Hamburg,LNG,1948.05,543.18,1058141.8,World Fuel Services,704.38,2288.64,BUNKERWORLD,2026-04-06
2023-04-24,54,Singapore,LNG,179.76,557.8,100270.13,Peninsula,417.88,730.86,BUNKERWORLD,2026-04-06
2023-04-29,52,Shanghai,LSMGO,382.73,485.55,185834.55,Integr8,1123.31,1824.39,BUNKERWORLD,2026-04-06
2023-04-04,10,Dubai,MGO,1848.67,397.52,734883.3,World Fuel Services,995.55,1530.56,BUNKERWORLD,2026-04-06
2023-04-22,16,Dubai,LNG,223.71,840.78,188090.89,Integr8,1631.34,1698.73,BUNKERWORLD,2026-04-06
2023-03-26,14,Houston,VLSFO,2878.34,629.71,1812519.48,Bunker One,387.61,2033.37,BUNKERWORLD,2026-04-06
2023-06-12,30,Santos,MGO,1300.13,385.07,500641.06,Bunker One,1911.95,2586.23,BUNKERWORLD,2026-04-06
2023-06-07,129,Montreal,MGO,197.99,380.37,75309.46,Bunker One,814.58,2839.28,BUNKERWORLD,2026-04-06
2023-04-22,15,Hamburg,LSMGO,1018.98,848.17,864268.27,Peninsula,936.22,1733.22,BUNKERWORLD,2026-04-06
2023-04-07,150,Singapore,LNG,2668.67,409.27,1092206.57,Integr8,1010.46,1480.93,BUNKERWORLD,2026-04-06
2023-06-09,94,Dubai,LSMGO,2578.02,782.12,2016321.0,Bunker One,810.54,779.16,BUNKERWORLD,2026-04-06
2023-05-02,21,Houston,LSMGO,218.71,433.44,94797.66,Peninsula,1741.55,1361.92,BUNKERWORLD,2026-04-06
2023-04-16,143,Montreal,MGO,220.36,387.47,85382.89,Bunker One,1667.3,2814.17,BUNKERWORLD,2026-04-06
2023-05-17,62,Houston,LSMGO,2994.41,635.48,1902887.67,World Fuel Services,652.89,2079.05,BUNKERWORLD,2026-04-06
2023-03-22,40,Shanghai,LSMGO,1111.91,461.33,512957.44,Integr8,601.19,1130.45,BUNKERWORLD,2026-04-06
2023-06-07,92,Houston,VLSFO,2565.05,551.13,1413676.01,World Fuel Services,414.66,2892.4,BUNKERWORLD,2026-04-06
2023-06-05,134,Busan,HFO,1420.51,553.81,786692.64,World Fuel Services,585.55,1957.62,BUNKERWORLD,2026-04-06
2023-04-12,120,Shanghai,LSMGO,367.17,554.64,203647.17,Peninsula,463.37,1243.49,BUNKERWORLD,2026-04-06
2023-05-18,121,Melbourne,LSMGO,1998.57,429.33,858046.06,World Fuel Services,670.62,2965.27,BUNKERWORLD,2026-04-06
2023-05-05,137,Houston,HFO,2899.27,797.04,2310834.16,Integr8,320.37,2122.47,BUNKERWORLD,2026-04-06
2023-04-21,118,Hamburg,HFO,1820.24,791.82,1441302.44,Bomin,948.21,2079.68,BUNKERWORLD,2026-04-06
2023-04-19,19,Montreal,LSMGO,1178.8,593.06,699099.13,Bunker One,1610.72,2696.06,BUNKERWORLD,2026-04-06
2023-05-03,128,Busan,MGO,417.35,459.18,191638.77,Integr8,174.52,1081.23,BUNKERWORLD,2026-04-06
2023-04-15,136,Busan,VLSFO,2133.9,729.27,1556189.25,Bunker One,616.25,923.6,BUNKERWORLD,2026-04-06
2023-05-24,106,Hamburg,HFO,290.05,481.03,139522.75,Bunker One,1400.95,859.69,BUNKERWORLD,2026-04-06
2023-05-26,137,Dubai,MGO,1116.5,491.18,548402.47,Bomin,1404.49,1180.65,BUNKERWORLD,2026-04-06
2023-06-16,148,Busan,MGO,301.08,378.96,114097.28,Integr8,528.44,1679.72,BUNKERWORLD,2026-04-06
2023-04-08,84,Santos,MGO,1013.46,357.64,362453.83,Bunker One,385.22,1980.03,BUNKERWORLD,2026-04-06
2023-05-17,73,Santos,LNG,2053.96,779.82,1601719.09,Peninsula,1416.5,2753.31,BUNKERWORLD,2026-04-06
2023-05-02,137,Hamburg,LNG,952.57,566.3,539440.39,Bunker One,1340.39,1052.98,BUNKERWORLD,2026-04-06
2023-04-08,26,Montreal,LSMGO,1182.62,400.04,473095.3,World Fuel Services,262.34,2600.59,BUNKERWORLD,2026-04-06
2023-03-26,20,Shanghai,HFO,2276.79,644.67,1467778.21,Bunker One,1288.04,1693.11,BUNKERWORLD,2026-04-06
2023-05-04,1,Shanghai,HFO,1388.16,595.68,826899.15,Bunker One,938.87,1127.61,BUNKERWORLD,2026-04-06
2023-04-18,130,Busan,MGO,2960.89,466.72,1381906.58,World Fuel Services,1298.9,737.01,BUNKERWORLD,2026-04-06
2023-04-20,15,Shanghai,MGO,2851.2,636.8,1815644.16,World Fuel Services,482.57,1578.3,BUNKERWORLD,2026-04-06
2023-04-11,105,Shanghai,HFO,181.53,426.42,77408.02,Bomin,1932.97,2896.83,BUNKERWORLD,2026-04-06
2023-04-08,51,Melbourne,LSMGO,442.03,737.16,325846.83,Integr8,1984.55,2881.58,BUNKERWORLD,2026-04-06
2023-05-29,128,Hamburg,VLSFO,2778.9,714.94,1986746.77,Bunker One,1117.12,2790.34,BUNKERWORLD,2026-04-06
2023-06-13,126,Busan,LSMGO,433.91,583.47,253173.47,Integr8,576.26,863.14,BUNKERWORLD,2026-04-06
2023-04-07,136,Hamburg,LNG,2649.31,435.02,1152502.84,Bomin,159.75,1209.42,BUNKERWORLD,2026-04-06
2023-06-18,13,Melbourne,VLSFO,2803.29,437.04,1225149.86,Peninsula,136.76,2667.41,BUNKERWORLD,2026-04-06
2023-05-01,39,Rotterdam,VLSFO,2131.6,737.82,1572737.11,World Fuel Services,1946.46,1843.95,BUNKERWORLD,2026-04-06
2023-04-24,133,Santos,LNG,1907.98,432.64,825468.47,Bunker One,957.31,2714.22,BUNKERWORLD,2026-04-06
2023-05-27,10,Santos,LNG,2825.3,481.1,1359251.83,World Fuel Services,1799.96,1766.62,BUNKERWORLD,2026-04-06
2023-06-01,79,Shanghai,LSMGO,304.54,490.31,149319.01,World Fuel Services,919.68,1809.46,BUNKERWORLD,2026-04-06
2023-03-26,70,Hamburg,VLSFO,2184.18,481.66,1052032.14,Bomin,117.96,1854.99,BUNKERWORLD,2026-04-06
2023-05-04,8,Montreal,LNG,2500.41,723.98,1810246.83,Bunker One,603.66,2293.13,BUNKERWORLD,2026-04-06
2023-05-01,72,Houston,LNG,2473.55,724.79,1792804.3,Bomin,918.47,1959.26,BUNKERWORLD,2026-04-06
2023-05-03,9,Houston,MGO,1486.6,849.61,1263030.23,Peninsula,739.14,2736.98,BUNKERWORLD,2026-04-06
2023-04-11,80,Shanghai,LNG,2371.68,770.99,1828541.56,Integr8,1733.31,1582.6,BUNKERWORLD,2026-04-06
2023-03-27,147,Montreal,LNG,1324.67,580.06,768388.08,Peninsula,913.04,1526.06,BUNKERWORLD,2026-04-06
2023-04-14,22,Hamburg,VLSFO,179.76,354.43,63712.34,Bomin,1629.23,2378.29,BUNKERWORLD,2026-04-06
2023-05-30,12,Dubai,HFO,548.7,467.53,256533.71,Bunker One,153.04,2357.71,BUNKERWORLD,2026-04-06
2023-06-17,70,Shanghai,LNG,610.04,533.15,325242.83,Bunker One,251.24,1349.24,BUNKERWORLD,2026-04-06
2023-06-06,105,Santos,MGO,2243.8,486.17,1090868.25,Integr8,322.6,1239.47,BUNKERWORLD,2026-04-06
2023-05-16,60,Santos,MGO,883.91,513.26,453675.65,Bunker One,1549.5,508.69,BUNKERWORLD,2026-04-06
2023-05-04,70,Montreal,LNG,1633.84,709.76,1159634.28,Bomin,1666.95,2247.4,BUNKERWORLD,2026-04-06
2023-05-03,97,Santos,LSMGO,501.07,416.81,208850.99,Integr8,1199.74,693.93,BUNKERWORLD,2026-04-06
2023-04-16,104,Santos,HFO,1177.2,386.52,455011.34,Integr8,925.1,1599.57,BUNKERWORLD,2026-04-06
2023-05-19,49,Houston,VLSFO,740.86,661.98,490434.5,Bomin,924.94,675.91,BUNKERWORLD,2026-04-06
2023-06-07,127,Santos,LSMGO,2854.41,689.05,1966831.21,Integr8,275.5,1362.55,BUNKERWORLD,2026-04-06
2023-05-11,114,Santos,VLSFO,1607.7,746.4,1199987.28,Bunker One,901.97,1937.28,BUNKERWORLD,2026-04-06
2023-04-04,52,Santos,LSMGO,1543.18,558.86,862421.57,Peninsula,1264.72,2354.31,BUNKERWORLD,2026-04-06
2023-04-14,99,Hamburg,HFO,806.67,838.23,676174.99,Bomin,140.23,2602.21,BUNKERWORLD,2026-04-06
2023-04-19,31,Hamburg,LNG,108.68,723.09,78585.42,Peninsula,1382.91,2118.11,BUNKERWORLD,2026-04-06
2023-04-11,44,Montreal,LSMGO,2941.52,464.87,1367424.4,Bunker One,931.89,1767.32,BUNKERWORLD,2026-04-06
2023-05-23,10,Houston,VLSFO,2001.39,654.88,1310670.28,Peninsula,1712.72,1889.72,BUNKERWORLD,2026-04-06
2023-05-07,96,Houston,LNG,299.63,754.04,225933.01,World Fuel Services,886.02,2378.12,BUNKERWORLD,2026-04-06
2023-04-13,54,Hamburg,VLSFO,1933.39,376.05,727051.31,Integr8,1243.78,1964.97,BUNKERWORLD,2026-04-06
2023-05-03,23,Hamburg,LNG,417.52,844.25,352491.26,World Fuel Services,334.64,1452.89,BUNKERWORLD,2026-04-06
2023-05-16,130,Shanghai,LSMGO,666.76,677.52,451743.24,Bunker One,1250.93,2105.55,BUNKERWORLD,2026-04-06
2023-03-27,131,Houston,MGO,1635.23,521.34,852510.81,Integr8,1435.6,1238.09,BUNKERWORLD,2026-04-06
2023-05-08,122,Shanghai,MGO,518.84,711.43,369118.34,Bomin,667.86,1947.79,BUNKERWORLD,2026-04-06
2023-03-30,124,Busan,MGO,1973.07,578.18,1140789.61,Peninsula,143.57,1823.17,BUNKERWORLD,2026-04-06
2023-05-02,55,Hamburg,LSMGO,777.05,672.57,522620.52,Integr8,600.15,2377.53,BUNKERWORLD,2026-04-06
2023-04-13,2,Montreal,MGO,1206.76,556.27,671284.39,Peninsula,1399.08,2251.98,BUNKERWORLD,2026-04-06
2023-05-20,79,Rotterdam,LSMGO,431.74,378.47,163400.64,Bunker One,902.96,2417.68,BUNKERWORLD,2026-04-06
2023-06-01,131,Dubai,VLSFO,937.29,822.13,770574.23,Integr8,651.15,2018.46,BUNKERWORLD,2026-04-06
2023-04-11,61,Montreal,MGO,1027.41,610.79,627531.75,Bunker One,127.49,1181.8,BUNKERWORLD,2026-04-06
2023-05-12,12,Busan,HFO,1575.24,439.6,692475.5,Bunker One,159.59,501.37,BUNKERWORLD,2026-04-06
2023-04-25,9,Melbourne,MGO,1416.53,805.38,1140844.93,Bunker One,261.94,2885.33,BUNKERWORLD,2026-04-06
2023-04-10,6,Hamburg,LNG,885.07,663.89,587589.12,Bunker One,1878.54,1179.34,BUNKERWORLD,2026-04-06
2023-03-25,44,Dubai,LNG,1916.72,653.21,1252020.67,Peninsula,1912.36,2737.97,BUNKERWORLD,2026-04-06
2023-06-17,140,Singapore,MGO,281.54,662.94,186644.13,Bomin,1772.2,2027.75,BUNKERWORLD,2026-04-06
2023-04-10,57,Rotterdam,LNG,1568.61,443.03,694941.29,Integr8,1159.19,849.67,BUNKERWORLD,2026-04-06
2023-05-28,21,Hamburg,HFO,2424.98,505.45,1225706.14,World Fuel Services,593.86,1484.53,BUNKERWORLD,2026-04-06
2023-05-19,53,Melbourne,LSMGO,2823.5,728.21,2056100.94,World Fuel Services,1895.02,959.49,BUNKERWORLD,2026-04-06
2023-06-13,119,Singapore,MGO,311.65,611.93,190707.98,Peninsula,1026.18,1264.32,BUNKERWORLD,2026-04-06
2023-04-27,114,Houston,LNG,2464.55,535.59,1319988.33,Bunker One,739.06,1363.5,BUNKERWORLD,2026-04-06
