log_date,vessel_id,fuel_grade,consumption_mt,speed_knots,distance_nm,running_hours,eeoi,load_factor,sea_condition,source_system,ingestion_date
2023-05-26,2,MGO,75.93,11.1,266.4,24,887.5601,0.91,Calm,FMS_MARITIME,2026-04-06
2023-05-27,2,VLSFO,30.97,11.3,271.2,24,355.6069,0.5,Rough,FMS_MARITIME,2026-04-06
2023-05-28,2,MGO,62.27,8.9,213.6,24,907.8126,0.65,Rough,FMS_MARITIME,2026-04-06
2023-05-28,2,LNG,67.48,11.4,273.6,24,768.0289,0.61,Rough,FMS_MARITIME,2026-04-06
2023-05-28,2,LNG,23.17,10.6,254.4,24,283.6139,0.57,Rough,FMS_MARITIME,2026-04-06
2023-05-01,3,HFO,20.81,17.8,427.2,24,151.6909,0.97,Calm,FMS_MARITIME,2026-04-06
2023-05-02,3,LNG,55.36,17.0,408.0,24,422.5271,0.46,Calm,FMS_MARITIME,2026-04-06
2023-05-03,3,LSMGO,53.92,8.5,204.0,24,823.0729,0.57,Moderate,FMS_MARITIME,2026-04-06
2023-05-04,3,LNG,58.02,9.7,232.8,24,776.0923,0.4,Moderate,FMS_MARITIME,2026-04-06
2023-05-05,3,VLSFO,65.34,8.9,213.6,24,952.5691,0.88,Calm,FMS_MARITIME,2026-04-06
2023-05-06,3,HFO,69.67,16.1,386.4,24,561.471,0.55,Calm,FMS_MARITIME,2026-04-06
2023-05-07,3,LSMGO,77.95,11.6,278.4,24,871.8976,0.66,Moderate,FMS_MARITIME,2026-04-06
2023-05-08,3,LNG,83.88,11.8,283.2,24,922.3246,1.0,Rough,FMS_MARITIME,2026-04-06
2023-05-09,3,LNG,27.76,10.3,247.2,24,349.6951,0.49,Moderate,FMS_MARITIME,2026-04-06
2023-05-10,3,HFO,68.52,15.3,367.2,24,581.0765,0.44,Moderate,FMS_MARITIME,2026-04-06
2023-05-11,3,MGO,29.15,9.8,235.2,24,385.9401,0.4,Calm,FMS_MARITIME,2026-04-06
2023-05-12,3,HFO,34.31,14.9,357.6,24,298.7733,0.65,Rough,FMS_MARITIME,2026-04-06
2023-05-13,3,HFO,36.1,9.3,223.2,24,503.6532,0.73,Moderate,FMS_MARITIME,2026-04-06
2023-05-14,3,LSMGO,66.27,8.4,201.6,24,1023.6348,0.45,Rough,FMS_MARITIME,2026-04-06
2023-05-15,3,LNG,63.94,15.0,360.0,24,553.081,0.86,Rough,FMS_MARITIME,2026-04-06
2023-05-16,3,VLSFO,34.55,13.3,319.2,24,337.0573,0.98,Rough,FMS_MARITIME,2026-04-06
2023-05-17,3,HFO,32.19,12.1,290.4,24,345.1779,0.75,Calm,FMS_MARITIME,2026-04-06
2023-05-18,3,LNG,80.18,11.6,278.4,24,896.8409,0.99,Rough,FMS_MARITIME,2026-04-06
2023-05-19,3,HFO,17.23,12.1,290.4,24,184.7597,0.63,Moderate,FMS_MARITIME,2026-04-06
2023-05-20,3,LNG,71.23,8.1,194.4,24,1140.9991,0.59,Calm,FMS_MARITIME,2026-04-06
2023-05-21,3,VLSFO,68.03,14.7,352.8,24,600.4689,0.44,Rough,FMS_MARITIME,2026-04-06
2023-05-22,3,MGO,66.27,9.0,216.0,24,955.3925,0.76,Calm,FMS_MARITIME,2026-04-06
2023-05-23,3,MGO,19.85,17.8,427.2,24,144.6931,0.52,Moderate,FMS_MARITIME,2026-04-06
2023-05-24,3,LSMGO,29.34,10.0,240.0,24,380.6865,0.72,Calm,FMS_MARITIME,2026-04-06
2023-05-25,3,LNG,38.04,8.5,204.0,24,580.6694,0.85,Calm,FMS_MARITIME,2026-04-06
2023-05-26,3,MGO,23.83,17.0,408.0,24,181.879,0.89,Rough,FMS_MARITIME,2026-04-06
2023-05-27,3,MGO,41.53,14.3,343.2,24,376.8194,0.59,Rough,FMS_MARITIME,2026-04-06
2023-05-28,3,MGO,82.58,8.0,192.0,24,1339.3444,0.47,Moderate,FMS_MARITIME,2026-04-06
2023-05-28,3,MGO,80.57,12.1,290.4,24,863.9634,0.48,Calm,FMS_MARITIME,2026-04-06
2023-05-28,3,LSMGO,78.98,9.6,230.4,24,1067.4641,0.52,Moderate,FMS_MARITIME,2026-04-06
2023-05-01,4,VLSFO,52.51,15.7,376.8,24,433.96,0.71,Rough,FMS_MARITIME,2026-04-06
2023-05-02,4,MGO,79.23,12.3,295.2,24,835.7799,0.52,Calm,FMS_MARITIME,2026-04-06
2023-05-03,4,LSMGO,51.48,12.0,288.0,24,556.6275,0.91,Moderate,FMS_MARITIME,2026-04-06
2023-05-04,4,VLSFO,32.44,14.5,348.0,24,290.2821,1.0,Rough,FMS_MARITIME,2026-04-06
2023-05-05,4,LSMGO,82.66,17.2,412.8,24,623.5544,0.41,Calm,FMS_MARITIME,2026-04-06
2023-05-06,4,MGO,51.96,13.8,331.2,24,488.537,0.57,Rough,FMS_MARITIME,2026-04-06
2023-05-07,4,LNG,38.51,8.0,192.0,24,624.5841,0.5,Moderate,FMS_MARITIME,2026-04-06
2023-05-08,4,LSMGO,82.96,14.8,355.2,24,727.3014,0.83,Rough,FMS_MARITIME,2026-04-06
2023-05-09,4,MGO,28.73,15.7,376.8,24,237.4342,0.59,Rough,FMS_MARITIME,2026-04-06
2023-05-10,4,LSMGO,33.59,17.1,410.4,24,254.8715,0.61,Moderate,FMS_MARITIME,2026-04-06
2023-05-11,4,LSMGO,55.71,16.9,405.6,24,427.7143,0.73,Rough,FMS_MARITIME,2026-04-06
2023-05-12,4,LSMGO,75.3,12.4,297.6,24,787.9173,0.66,Rough,FMS_MARITIME,2026-04-06
2023-05-13,4,VLSFO,74.28,13.2,316.8,24,730.1386,0.46,Rough,FMS_MARITIME,2026-04-06
2023-05-14,4,LNG,38.31,13.8,331.2,24,360.1973,0.53,Moderate,FMS_MARITIME,2026-04-06
2023-05-15,4,HFO,68.78,11.1,266.4,24,803.9824,0.97,Calm,FMS_MARITIME,2026-04-06
2023-05-16,4,LSMGO,24.18,13.8,331.2,24,227.3446,0.56,Calm,FMS_MARITIME,2026-04-06
2023-05-17,4,VLSFO,61.54,15.3,367.2,24,521.8833,0.91,Calm,FMS_MARITIME,2026-04-06
2023-05-18,4,LSMGO,34.61,8.3,199.2,24,541.0419,0.41,Calm,FMS_MARITIME,2026-04-06
2023-05-19,4,LNG,31.11,12.4,297.6,24,325.526,0.42,Rough,FMS_MARITIME,2026-04-06
2023-05-20,4,LNG,39.11,8.7,208.8,24,583.2784,0.72,Rough,FMS_MARITIME,2026-04-06
2023-05-21,4,VLSFO,32.73,11.0,264.0,24,386.0652,0.58,Rough,FMS_MARITIME,2026-04-06
2023-05-22,4,MGO,54.56,11.6,278.4,24,610.2724,0.91,Rough,FMS_MARITIME,2026-04-06
2023-05-23,4,LNG,83.16,9.4,225.6,24,1147.8734,0.47,Calm,FMS_MARITIME,2026-04-06
2023-05-24,4,LSMGO,32.69,12.4,297.6,24,342.0587,0.41,Moderate,FMS_MARITIME,2026-04-06
2023-05-25,4,LNG,35.46,16.2,388.8,24,284.0083,0.46,Calm,FMS_MARITIME,2026-04-06
2023-05-26,4,LNG,18.93,17.7,424.8,24,138.7665,0.61,Calm,FMS_MARITIME,2026-04-06
2023-05-27,4,LNG,47.48,11.6,278.4,24,531.0802,0.92,Rough,FMS_MARITIME,2026-04-06
2023-05-28,4,LNG,70.24,13.6,326.4,24,670.1206,0.95,Rough,FMS_MARITIME,2026-04-06
2023-05-28,4,LSMGO,61.1,17.9,429.6,24,442.8897,0.55,Calm,FMS_MARITIME,2026-04-06
2023-05-28,4,HFO,68.84,12.3,295.2,24,726.178,0.87,Rough,FMS_MARITIME,2026-04-06
2023-05-01,5,LSMGO,73.25,10.9,261.6,24,871.9438,0.63,Calm,FMS_MARITIME,2026-04-06
2023-05-02,5,VLSFO,59.47,17.5,420.0,24,440.9276,0.87,Moderate,FMS_MARITIME,2026-04-06
2023-05-03,5,LSMGO,48.73,15.5,372.0,24,407.9173,0.51,Rough,FMS_MARITIME,2026-04-06
2023-05-04,5,LSMGO,52.75,14.1,338.4,24,485.4122,0.59,Moderate,FMS_MARITIME,2026-04-06
2023-05-05,5,HFO,18.33,16.3,391.2,24,145.909,0.97,Calm,FMS_MARITIME,2026-04-06
2023-05-06,5,LSMGO,61.42,13.9,333.6,24,573.327,0.78,Calm,FMS_MARITIME,2026-04-06
2023-05-07,5,MGO,19.66,17.6,422.4,24,144.9366,0.7,Moderate,FMS_MARITIME,2026-04-06
2023-05-08,5,VLSFO,41.74,9.9,237.6,24,547.047,0.47,Calm,FMS_MARITIME,2026-04-06
2023-05-09,5,LNG,48.85,11.4,273.6,24,555.9901,0.43,Rough,FMS_MARITIME,2026-04-06
2023-05-10,5,MGO,29.62,10.2,244.8,24,376.7838,0.41,Moderate,FMS_MARITIME,2026-04-06
2023-05-11,5,MGO,45.64,12.5,300.0,24,473.7432,0.64,Moderate,FMS_MARITIME,2026-04-06
2023-05-12,5,VLSFO,80.64,16.3,391.2,24,641.9043,0.73,Calm,FMS_MARITIME,2026-04-06
2023-05-13,5,MGO,83.12,8.8,211.2,24,1225.5477,0.98,Rough,FMS_MARITIME,2026-04-06
2023-05-14,5,MGO,60.7,10.0,240.0,24,787.5825,0.81,Rough,FMS_MARITIME,2026-04-06
2023-05-15,5,LSMGO,48.89,16.6,398.4,24,382.1372,0.97,Calm,FMS_MARITIME,2026-04-06
2023-05-16,5,LNG,59.92,15.8,379.2,24,492.0646,0.51,Calm,FMS_MARITIME,2026-04-06
2023-05-17,5,MGO,83.05,11.3,271.2,24,953.6051,0.67,Calm,FMS_MARITIME,2026-04-06
2023-05-18,5,HFO,67.79,13.5,324.0,24,651.5372,0.51,Rough,FMS_MARITIME,2026-04-06
2023-05-19,5,VLSFO,30.74,16.8,403.2,24,237.4116,0.61,Calm,FMS_MARITIME,2026-04-06
2023-05-20,5,LSMGO,79.45,11.8,283.2,24,873.6133,0.71,Moderate,FMS_MARITIME,2026-04-06
2023-05-21,5,HFO,64.78,13.1,314.4,24,641.6187,0.5,Rough,FMS_MARITIME,2026-04-06
2023-05-22,5,MGO,22.54,11.8,283.2,24,247.8445,0.77,Rough,FMS_MARITIME,2026-04-06
2023-05-23,5,LSMGO,15.84,9.9,237.6,24,207.6,0.79,Moderate,FMS_MARITIME,2026-04-06
2023-05-24,5,LNG,35.47,17.2,412.8,24,267.5717,0.72,Calm,FMS_MARITIME,2026-04-06
2023-05-25,5,HFO,68.56,14.1,338.4,24,630.8979,0.87,Moderate,FMS_MARITIME,2026-04-06
2023-05-26,5,HFO,51.03,13.7,328.8,24,483.2951,0.78,Calm,FMS_MARITIME,2026-04-06
2023-05-27,5,HFO,52.38,8.0,192.0,24,849.5381,0.45,Moderate,FMS_MARITIME,2026-04-06
2023-05-28,5,VLSFO,64.48,9.7,232.8,24,862.5031,0.77,Rough,FMS_MARITIME,2026-04-06
2023-05-28,5,LSMGO,26.31,16.8,403.2,24,203.1978,0.78,Calm,FMS_MARITIME,2026-04-06
2023-05-28,5,LSMGO,32.33,9.9,237.6,24,423.7189,0.44,Calm,FMS_MARITIME,2026-04-06
2023-05-01,6,LSMGO,29.26,8.1,194.4,24,468.7019,0.63,Calm,FMS_MARITIME,2026-04-06
2023-05-02,6,VLSFO,58.16,8.7,208.8,24,867.3862,0.71,Calm,FMS_MARITIME,2026-04-06
2023-05-03,6,VLSFO,29.37,14.9,357.6,24,255.7555,0.77,Moderate,FMS_MARITIME,2026-04-06
2023-05-04,6,LSMGO,65.75,14.9,357.6,24,572.5545,0.86,Moderate,FMS_MARITIME,2026-04-06
2023-05-05,6,HFO,74.64,8.6,206.4,24,1126.1093,0.5,Rough,FMS_MARITIME,2026-04-06
2023-05-06,6,MGO,54.59,9.9,237.6,24,715.4598,0.66,Moderate,FMS_MARITIME,2026-04-06
2023-05-07,6,MGO,51.96,9.1,218.4,24,740.8582,0.71,Calm,FMS_MARITIME,2026-04-06
2023-05-08,6,HFO,59.77,14.6,350.4,24,531.1752,0.57,Calm,FMS_MARITIME,2026-04-06
2023-05-09,6,LNG,21.22,8.1,194.4,24,339.913,0.9,Moderate,FMS_MARITIME,2026-04-06
2023-05-10,6,LSMGO,52.2,16.5,396.0,24,410.4818,0.51,Calm,FMS_MARITIME,2026-04-06
2023-05-11,6,VLSFO,33.08,11.6,278.4,24,370.0112,0.84,Rough,FMS_MARITIME,2026-04-06
2023-05-12,6,LNG,15.61,10.8,259.2,24,187.5368,0.94,Moderate,FMS_MARITIME,2026-04-06
2023-05-13,6,VLSFO,29.25,17.1,410.4,24,221.9408,0.48,Rough,FMS_MARITIME,2026-04-06
2023-05-14,6,MGO,77.6,12.4,297.6,24,811.9839,0.66,Rough,FMS_MARITIME,2026-04-06
2023-05-15,6,LSMGO,33.71,8.8,211.2,24,497.031,0.65,Moderate,FMS_MARITIME,2026-04-06
2023-05-16,6,LNG,63.04,17.4,417.6,24,470.0828,0.47,Calm,FMS_MARITIME,2026-04-06
2023-05-17,6,HFO,17.18,12.9,309.6,24,172.7988,0.73,Calm,FMS_MARITIME,2026-04-06
2023-05-18,6,HFO,73.98,12.2,292.8,24,786.7955,0.66,Rough,FMS_MARITIME,2026-04-06
2023-05-19,6,LNG,21.59,10.3,247.2,24,271.9711,0.92,Rough,FMS_MARITIME,2026-04-06
2023-05-20,6,HFO,24.45,16.0,384.0,24,198.2742,0.44,Moderate,FMS_MARITIME,2026-04-06
2023-05-21,6,LNG,31.49,11.2,268.8,24,364.806,0.87,Moderate,FMS_MARITIME,2026-04-06
2023-05-22,6,VLSFO,75.58,11.3,271.2,24,867.8323,0.43,Calm,FMS_MARITIME,2026-04-06
2023-05-23,6,LNG,41.69,11.1,266.4,24,487.3223,0.98,Moderate,FMS_MARITIME,2026-04-06
2023-05-24,6,VLSFO,58.46,17.8,427.2,24,426.134,0.78,Calm,FMS_MARITIME,2026-04-06
2023-05-25,6,MGO,51.5,11.3,271.2,24,591.3385,0.59,Moderate,FMS_MARITIME,2026-04-06
2023-05-26,6,LSMGO,40.6,17.8,427.2,24,295.9466,0.55,Calm,FMS_MARITIME,2026-04-06
2023-05-27,6,LSMGO,73.23,14.1,338.4,24,673.8718,0.57,Rough,FMS_MARITIME,2026-04-06
2023-05-28,6,HFO,75.65,15.7,376.8,24,625.1967,0.93,Moderate,FMS_MARITIME,2026-04-06
2023-05-28,6,HFO,50.67,16.7,400.8,24,393.6786,0.94,Calm,FMS_MARITIME,2026-04-06
2023-05-28,6,LSMGO,75.22,9.0,216.0,24,1084.4217,0.68,Rough,FMS_MARITIME,2026-04-06
2023-05-01,7,LSMGO,57.39,16.6,398.4,24,448.5755,0.9,Moderate,FMS_MARITIME,2026-04-06
2023-05-02,7,MGO,41.61,14.5,348.0,24,372.3378,0.77,Moderate,FMS_MARITIME,2026-04-06
2023-05-03,7,LSMGO,46.31,11.3,271.2,24,531.7454,0.72,Rough,FMS_MARITIME,2026-04-06
2023-05-04,7,LNG,44.27,8.9,213.6,24,645.3969,0.6,Moderate,FMS_MARITIME,2026-04-06
2023-05-05,7,VLSFO,56.4,13.2,316.8,24,554.3864,0.68,Moderate,FMS_MARITIME,2026-04-06
2023-05-06,7,LNG,60.97,17.5,420.0,24,452.049,0.9,Rough,FMS_MARITIME,2026-04-06
2023-05-07,7,VLSFO,40.46,10.2,244.8,24,514.675,0.68,Calm,FMS_MARITIME,2026-04-06
2023-05-08,7,LNG,36.07,13.6,326.4,24,344.1237,0.75,Rough,FMS_MARITIME,2026-04-06
2023-05-09,7,VLSFO,31.68,11.2,268.8,24,367.0071,0.84,Rough,FMS_MARITIME,2026-04-06
2023-05-10,7,LNG,22.38,10.6,254.4,24,273.9439,0.6,Rough,FMS_MARITIME,2026-04-06
2023-05-11,7,VLSFO,44.55,9.4,225.6,24,614.9322,0.58,Moderate,FMS_MARITIME,2026-04-06
2023-05-12,7,LSMGO,30.22,17.0,408.0,24,230.6497,0.4,Moderate,FMS_MARITIME,2026-04-06
2023-05-13,7,LSMGO,72.1,15.5,372.0,24,603.5468,0.52,Rough,FMS_MARITIME,2026-04-06
2023-05-14,7,LNG,66.38,8.1,194.4,24,1063.3093,0.85,Moderate,FMS_MARITIME,2026-04-06
2023-05-15,7,HFO,78.93,10.9,261.6,24,939.5567,0.96,Rough,FMS_MARITIME,2026-04-06
2023-05-16,7,LNG,67.41,12.4,297.6,24,705.3587,0.81,Moderate,FMS_MARITIME,2026-04-06
2023-05-17,7,HFO,36.67,15.1,362.4,24,315.0949,0.67,Rough,FMS_MARITIME,2026-04-06
2023-05-18,7,LNG,80.4,9.8,235.2,24,1064.4796,0.8,Rough,FMS_MARITIME,2026-04-06
2023-05-19,7,LNG,26.41,16.0,384.0,24,214.1686,0.86,Rough,FMS_MARITIME,2026-04-06
2023-05-20,7,VLSFO,30.19,10.7,256.8,24,366.089,0.9,Calm,FMS_MARITIME,2026-04-06
2023-05-21,7,LSMGO,54.1,10.8,259.2,24,649.9514,0.55,Calm,FMS_MARITIME,2026-04-06
2023-05-22,7,LNG,17.44,12.5,300.0,24,181.0272,0.67,Moderate,FMS_MARITIME,2026-04-06
2023-05-23,7,LSMGO,36.48,17.5,420.0,24,270.4731,0.76,Moderate,FMS_MARITIME,2026-04-06
2023-05-24,7,HFO,26.23,11.1,266.4,24,306.6074,0.57,Moderate,FMS_MARITIME,2026-04-06
2023-05-25,7,HFO,23.92,12.6,302.4,24,246.319,0.72,Moderate,FMS_MARITIME,2026-04-06
2023-05-26,7,HFO,68.06,9.8,235.2,24,901.1005,0.76,Moderate,FMS_MARITIME,2026-04-06
2023-05-27,7,VLSFO,71.27,13.6,326.4,24,679.9472,0.6,Calm,FMS_MARITIME,2026-04-06
2023-05-28,7,LNG,41.65,11.6,278.4,24,465.8696,0.82,Calm,FMS_MARITIME,2026-04-06
2023-05-28,7,LNG,42.68,12.7,304.8,24,436.0417,0.91,Rough,FMS_MARITIME,2026-04-06
2023-05-28,7,VLSFO,70.63,10.3,247.2,24,889.7323,0.94,Moderate,FMS_MARITIME,2026-04-06
2023-05-01,8,MGO,35.25,10.5,252.0,24,435.5893,0.44,Rough,FMS_MARITIME,2026-04-06
2023-05-02,8,VLSFO,75.12,8.7,208.8,24,1120.3241,0.67,Rough,FMS_MARITIME,2026-04-06
2023-05-03,8,LNG,64.6,15.8,379.2,24,530.4968,0.77,Calm,FMS_MARITIME,2026-04-06
2023-05-04,8,LNG,41.7,14.9,357.6,24,363.1258,0.82,Rough,FMS_MARITIME,2026-04-06
2023-05-05,8,LSMGO,63.69,14.1,338.4,24,586.0835,0.74,Rough,FMS_MARITIME,2026-04-06
2023-05-06,8,LSMGO,69.89,14.3,343.2,24,634.1418,0.66,Calm,FMS_MARITIME,2026-04-06
2023-05-07,8,MGO,76.52,11.4,273.6,24,870.9184,0.53,Moderate,FMS_MARITIME,2026-04-06
2023-05-08,8,LSMGO,37.09,11.3,271.2,24,425.8785,0.88,Moderate,FMS_MARITIME,2026-04-06
2023-05-09,8,VLSFO,40.58,15.3,367.2,24,344.1343,0.66,Moderate,FMS_MARITIME,2026-04-06
2023-05-10,8,LSMGO,25.17,10.9,261.6,24,299.6154,0.75,Rough,FMS_MARITIME,2026-04-06
2023-05-11,8,HFO,32.01,9.2,220.8,24,451.4454,0.45,Calm,FMS_MARITIME,2026-04-06
2023-05-12,8,LSMGO,21.95,10.6,254.4,24,268.6804,0.57,Rough,FMS_MARITIME,2026-04-06
2023-05-13,8,VLSFO,28.85,17.0,408.0,24,220.1934,0.44,Moderate,FMS_MARITIME,2026-04-06
2023-05-14,8,VLSFO,46.54,14.3,343.2,24,422.2773,0.68,Moderate,FMS_MARITIME,2026-04-06
2023-05-15,8,LNG,17.05,9.3,223.2,24,237.875,0.74,Moderate,FMS_MARITIME,2026-04-06
2023-05-16,8,LSMGO,59.64,14.7,352.8,24,526.4143,0.52,Calm,FMS_MARITIME,2026-04-06
2023-05-17,8,LNG,66.99,14.1,338.4,24,616.4505,0.42,Rough,FMS_MARITIME,2026-04-06
2023-05-18,8,LNG,26.92,17.8,427.2,24,196.2287,0.68,Moderate,FMS_MARITIME,2026-04-06
2023-05-19,8,HFO,16.36,13.8,331.2,24,153.8196,0.45,Moderate,FMS_MARITIME,2026-04-06
2023-05-20,8,MGO,63.53,10.8,259.2,24,763.2424,0.66,Moderate,FMS_MARITIME,2026-04-06
2023-05-21,8,LNG,30.01,17.5,420.0,24,222.5027,0.55,Calm,FMS_MARITIME,2026-04-06
2023-05-22,8,VLSFO,21.15,10.4,249.6,24,263.8666,0.78,Moderate,FMS_MARITIME,2026-04-06
2023-05-23,8,HFO,64.49,15.9,381.6,24,526.2627,0.75,Calm,FMS_MARITIME,2026-04-06
2023-05-24,8,LSMGO,27.78,13.2,316.8,24,273.0648,0.57,Moderate,FMS_MARITIME,2026-04-06
2023-05-25,8,VLSFO,53.58,9.8,235.2,24,709.3883,0.59,Rough,FMS_MARITIME,2026-04-06
2023-05-26,8,LNG,44.32,17.1,410.4,24,336.2877,0.73,Moderate,FMS_MARITIME,2026-04-06
2023-05-27,8,LSMGO,42.43,15.9,381.6,24,346.2448,0.6,Calm,FMS_MARITIME,2026-04-06
2023-05-28,8,LSMGO,37.02,8.4,201.6,24,571.8268,0.43,Moderate,FMS_MARITIME,2026-04-06
