bunker_date,vessel_id,port_name,fuel_grade,quantity_mt,unit_price_usd,total_cost_usd,supplier,rob_before_mt,rob_after_mt,source_system,ingestion_date
2023-01-18,95,Houston,LNG,367.24,743.72,273123.73,Integr8,510.43,2936.15,BUNKERWORLD,2026-04-06
2023-03-01,115,Melbourne,HFO,1918.83,489.09,938480.56,Bunker One,1851.18,1428.68,BUNKERWORLD,2026-04-06
2022-12-22,105,Melbourne,LNG,1488.38,356.0,529863.28,Bomin,903.79,2510.73,BUNKERWORLD,2026-04-06
2023-02-15,140,Melbourne,LSMGO,1116.11,842.86,940724.47,Bomin,518.6,932.06,BUNKERWORLD,2026-04-06
2023-02-02,98,Melbourne,MGO,1546.92,776.18,1200688.37,Bomin,216.08,1414.57,BUNKERWORLD,2026-04-06
2023-03-14,144,Houston,VLSFO,1781.51,838.17,1493208.24,World Fuel Services,1018.66,1693.34,BUNKERWORLD,2026-04-06
2023-01-27,111,Santos,VLSFO,1365.47,472.63,645362.09,Peninsula,827.38,2581.56,BUNKERWORLD,2026-04-06
2023-01-26,16,Melbourne,VLSFO,1880.37,537.73,1011131.36,Peninsula,1949.08,1763.55,BUNKERWORLD,2026-04-06
2023-03-06,92,Hamburg,LSMGO,1386.92,811.99,1126165.17,Peninsula,1424.75,916.49,BUNKERWORLD,2026-04-06
2023-02-05,54,Singapore,HFO,2542.1,820.71,2086326.89,Bomin,340.41,700.19,BUNKERWORLD,2026-04-06
2023-03-21,82,Hamburg,LSMGO,250.14,440.91,110289.23,Bomin,822.05,919.12,BUNKERWORLD,2026-04-06
2023-02-02,14,Santos,VLSFO,703.6,720.0,506592.0,Bunker One,1311.07,2451.18,BUNKERWORLD,2026-04-06
2023-01-28,95,Houston,HFO,1392.75,494.72,689021.28,Bomin,134.99,2432.19,BUNKERWORLD,2026-04-06
2023-02-04,145,Melbourne,HFO,2306.69,849.58,1959717.69,Integr8,1718.7,611.64,BUNKERWORLD,2026-04-06
2023-03-14,90,Busan,VLSFO,302.25,441.57,133464.53,Integr8,915.76,1413.18,BUNKERWORLD,2026-04-06
2023-03-07,135,Santos,VLSFO,1522.32,425.0,646986.0,World Fuel Services,1792.47,933.83,BUNKERWORLD,2026-04-06
2023-01-12,25,Hamburg,MGO,1111.39,643.04,714668.23,Bomin,1997.87,955.0,BUNKERWORLD,2026-04-06
2023-01-26,77,Melbourne,LSMGO,755.23,846.93,639626.94,Peninsula,1052.55,2516.27,BUNKERWORLD,2026-04-06
2023-01-02,63,Busan,VLSFO,2140.92,762.69,1632858.27,Peninsula,1754.15,1328.16,BUNKERWORLD,2026-04-06
2022-12-29,9,Montreal,LSMGO,2449.8,728.49,1784654.8,Bomin,994.48,1839.52,BUNKERWORLD,2026-04-06
2023-03-13,86,Rotterdam,MGO,1071.11,579.56,620772.51,Integr8,1187.67,1068.52,BUNKERWORLD,2026-04-06
2022-12-27,81,Houston,LSMGO,1530.8,639.89,979543.61,Integr8,1952.0,1095.39,BUNKERWORLD,2026-04-06
2023-02-17,85,Dubai,LSMGO,2771.67,750.11,2079057.38,Bomin,275.16,1063.38,BUNKERWORLD,2026-04-06
2022-12-22,142,Rotterdam,HFO,866.9,673.65,583987.18,Peninsula,1481.95,1609.9,BUNKERWORLD,2026-04-06
2023-01-25,24,Rotterdam,VLSFO,1280.6,696.85,892386.11,Peninsula,1644.67,1506.74,BUNKERWORLD,2026-04-06
2023-01-21,138,Montreal,MGO,1025.06,463.67,475289.57,Integr8,1618.78,2961.74,BUNKERWORLD,2026-04-06
2023-02-19,98,Santos,VLSFO,1075.65,420.83,452665.79,World Fuel Services,414.61,2942.08,BUNKERWORLD,2026-04-06
2022-12-28,95,Shanghai,LSMGO,330.01,523.72,172832.84,Integr8,780.65,867.87,BUNKERWORLD,2026-04-06
2023-01-02,52,Rotterdam,VLSFO,2524.28,643.16,1623515.92,Bomin,1816.75,1581.66,BUNKERWORLD,2026-04-06
2023-03-15,81,Montreal,HFO,2492.5,443.44,1105274.2,Bomin,1964.43,2733.11,BUNKERWORLD,2026-04-06
2023-03-20,107,Rotterdam,LNG,1778.85,426.56,758786.26,Peninsula,1923.53,1135.05,BUNKERWORLD,2026-04-06
2023-03-21,70,Montreal,LSMGO,1573.58,832.39,1309832.26,Integr8,1004.51,1583.44,BUNKERWORLD,2026-04-06
2023-03-15,101,Melbourne,HFO,1435.84,709.7,1019015.65,Bunker One,505.72,1124.2,BUNKERWORLD,2026-04-06
2023-01-15,16,Hamburg,LNG,2470.38,757.02,1870127.07,Peninsula,1078.8,669.87,BUNKERWORLD,2026-04-06
2023-03-02,140,Santos,MGO,1574.82,540.53,851237.45,World Fuel Services,1285.5,1466.21,BUNKERWORLD,2026-04-06
2023-01-28,72,Montreal,VLSFO,1631.43,552.72,901723.99,Peninsula,1002.78,2015.32,BUNKERWORLD,2026-04-06
2023-01-28,58,Shanghai,HFO,2091.87,379.11,793048.84,World Fuel Services,148.95,740.03,BUNKERWORLD,2026-04-06
2023-01-13,55,Busan,LSMGO,2127.47,616.4,1311372.51,Integr8,937.09,1401.36,BUNKERWORLD,2026-04-06
2023-03-08,12,Singapore,LSMGO,1146.34,729.69,836472.83,Peninsula,1385.84,520.88,BUNKERWORLD,2026-04-06
2022-12-22,98,Dubai,HFO,2515.02,693.82,1744971.18,Peninsula,1511.73,597.89,BUNKERWORLD,2026-04-06
2023-01-20,143,Shanghai,LNG,149.74,737.4,110418.28,Integr8,1534.52,530.4,BUNKERWORLD,2026-04-06
2023-03-02,133,Santos,MGO,1768.14,720.12,1273272.98,Bunker One,1315.65,2606.42,BUNKERWORLD,2026-04-06
2023-03-01,69,Dubai,VLSFO,1384.32,464.19,642587.5,World Fuel Services,1653.86,2267.89,BUNKERWORLD,2026-04-06
2023-03-10,14,Montreal,LNG,151.41,761.56,115307.8,Peninsula,1383.87,534.26,BUNKERWORLD,2026-04-06
2023-03-19,82,Melbourne,HFO,754.6,709.68,535524.53,Integr8,699.49,1194.18,BUNKERWORLD,2026-04-06
2023-01-26,43,Busan,MGO,2143.42,606.9,1300841.6,World Fuel Services,1818.54,644.7,BUNKERWORLD,2026-04-06
2023-03-04,42,Melbourne,LSMGO,1784.19,708.36,1263848.83,Bunker One,1046.13,925.0,BUNKERWORLD,2026-04-06
2023-01-04,64,Melbourne,LNG,2640.99,666.64,1760589.57,World Fuel Services,1689.56,2363.32,BUNKERWORLD,2026-04-06
2022-12-29,19,Montreal,LSMGO,1496.72,729.52,1091887.17,Bomin,553.32,1360.24,BUNKERWORLD,2026-04-06
2023-02-09,79,Hamburg,LNG,1610.16,430.57,693286.59,Bunker One,1768.01,1644.48,BUNKERWORLD,2026-04-06
2023-02-28,65,Busan,HFO,1539.36,630.43,970458.72,Integr8,1044.39,2526.26,BUNKERWORLD,2026-04-06
2022-12-27,52,Busan,HFO,2938.51,839.78,2467701.93,Integr8,331.54,1961.31,BUNKERWORLD,2026-04-06
2023-01-28,105,Melbourne,LNG,1593.6,622.2,991537.92,Bunker One,984.82,1124.15,BUNKERWORLD,2026-04-06
2023-01-24,21,Hamburg,VLSFO,2101.72,458.76,964185.07,Bunker One,1658.11,1893.16,BUNKERWORLD,2026-04-06
2023-03-18,97,Dubai,HFO,961.6,769.52,739970.43,Bomin,319.87,2942.64,BUNKERWORLD,2026-04-06
2023-03-02,27,Dubai,LNG,99.12,497.4,49302.29,World Fuel Services,733.9,2665.79,BUNKERWORLD,2026-04-06
2023-02-05,49,Houston,LNG,1828.24,453.4,828924.02,Peninsula,462.82,1557.8,BUNKERWORLD,2026-04-06
2023-02-10,141,Melbourne,HFO,283.8,840.17,238440.25,World Fuel Services,1340.59,1661.09,BUNKERWORLD,2026-04-06
2023-01-08,97,Melbourne,LNG,164.87,762.75,125754.59,World Fuel Services,850.81,737.86,BUNKERWORLD,2026-04-06
2023-01-07,76,Singapore,LNG,2170.33,442.61,960609.76,Bomin,909.53,1782.04,BUNKERWORLD,2026-04-06
2023-01-05,65,Montreal,MGO,1482.07,375.24,556131.95,Integr8,1268.57,682.89,BUNKERWORLD,2026-04-06
2023-02-01,116,Hamburg,HFO,843.2,367.58,309943.46,Bunker One,1732.03,2106.59,BUNKERWORLD,2026-04-06
2023-02-28,75,Dubai,VLSFO,1138.21,620.04,705735.73,World Fuel Services,1067.93,698.23,BUNKERWORLD,2026-04-06
2023-03-19,146,Montreal,HFO,71.8,684.67,49159.31,Bunker One,1576.43,2965.83,BUNKERWORLD,2026-04-06
2023-01-06,17,Melbourne,VLSFO,2247.61,779.54,1752101.9,Bomin,1937.18,2845.18,BUNKERWORLD,2026-04-06
2023-03-21,58,Santos,HFO,219.17,471.38,103312.35,Bunker One,1562.0,2765.11,BUNKERWORLD,2026-04-06
2022-12-30,45,Shanghai,HFO,785.43,688.85,541043.46,Bunker One,1439.74,1542.59,BUNKERWORLD,2026-04-06
2023-03-04,60,Singapore,LSMGO,2724.31,415.26,1131296.97,Bunker One,448.5,2697.73,BUNKERWORLD,2026-04-06
2023-02-17,150,Hamburg,VLSFO,1611.15,846.56,1363935.14,Peninsula,925.05,2064.22,BUNKERWORLD,2026-04-06
2022-12-31,17,Busan,LNG,1903.44,430.29,819031.2,Peninsula,1685.9,736.85,BUNKERWORLD,2026-04-06
2023-03-09,20,Hamburg,MGO,2434.96,618.81,1506777.6,Bunker One,1218.68,1430.64,BUNKERWORLD,2026-04-06
2023-01-21,150,Shanghai,MGO,1686.42,503.38,848910.1,Peninsula,1439.5,2933.03,BUNKERWORLD,2026-04-06
2023-02-01,41,Houston,LSMGO,2606.64,652.46,1700728.33,World Fuel Services,255.26,926.5,BUNKERWORLD,2026-04-06
2022-12-31,39,Santos,LSMGO,1568.78,362.7,568996.51,Bunker One,809.68,1280.02,BUNKERWORLD,2026-04-06
2023-02-07,104,Houston,VLSFO,748.27,787.1,588963.32,Peninsula,1522.59,762.67,BUNKERWORLD,2026-04-06
2023-02-02,125,Rotterdam,HFO,583.64,573.81,334898.47,Bunker One,1390.64,1730.55,BUNKERWORLD,2026-04-06
2023-01-31,104,Hamburg,HFO,519.53,577.99,300283.14,Bomin,1900.96,2689.56,BUNKERWORLD,2026-04-06
2023-02-13,19,Santos,MGO,856.48,455.11,389792.61,Integr8,1087.65,1913.58,BUNKERWORLD,2026-04-06
2023-01-23,28,Shanghai,MGO,1140.81,368.65,420559.61,Bunker One,1258.99,2587.39,BUNKERWORLD,2026-04-06
2023-01-22,123,Shanghai,VLSFO,2914.73,579.67,1689581.54,World Fuel Services,1061.05,1028.0,BUNKERWORLD,2026-04-06
2023-03-21,88,Rotterdam,HFO,748.86,559.01,418620.23,Bunker One,1655.33,1430.42,BUNKERWORLD,2026-04-06
2023-01-10,55,Dubai,HFO,1682.9,447.28,752727.51,Peninsula,1630.56,2409.68,BUNKERWORLD,2026-04-06
2022-12-31,103,Hamburg,LSMGO,66.16,506.66,33520.63,Integr8,1448.98,1147.47,BUNKERWORLD,2026-04-06
2023-03-02,20,Dubai,HFO,1220.91,419.95,512721.15,Integr8,175.4,2496.87,BUNKERWORLD,2026-04-06
2023-01-31,136,Montreal,HFO,2541.07,573.24,1456642.97,Bunker One,1068.28,2923.82,BUNKERWORLD,2026-04-06
2023-02-08,49,Dubai,VLSFO,2829.76,531.61,1504328.71,Bunker One,1240.05,1985.71,BUNKERWORLD,2026-04-06
2023-01-09,105,Shanghai,LSMGO,2136.47,531.2,1134892.86,Bunker One,949.08,1302.91,BUNKERWORLD,2026-04-06
2023-02-18,57,Santos,HFO,2710.78,372.52,1009819.77,Bomin,1809.18,2798.87,BUNKERWORLD,2026-04-06
2023-03-15,47,Hamburg,LSMGO,560.83,649.44,364225.44,World Fuel Services,1800.07,1422.8,BUNKERWORLD,2026-04-06
2023-01-30,147,Melbourne,LNG,106.06,372.29,39485.08,Bunker One,1999.22,2998.92,BUNKERWORLD,2026-04-06
2023-03-07,47,Houston,MGO,1993.84,514.84,1026508.59,Peninsula,1996.39,1056.6,BUNKERWORLD,2026-04-06
2023-02-15,1,Shanghai,LNG,2776.63,517.68,1437405.82,Integr8,1325.55,2107.85,BUNKERWORLD,2026-04-06
2023-02-03,65,Santos,MGO,1668.29,721.82,1204205.09,Peninsula,772.89,1584.42,BUNKERWORLD,2026-04-06
2022-12-28,40,Dubai,LNG,305.89,709.32,216973.89,Peninsula,1620.95,829.23,BUNKERWORLD,2026-04-06
2023-02-17,106,Houston,LSMGO,974.12,517.26,503873.31,Bunker One,1689.05,851.19,BUNKERWORLD,2026-04-06
2023-03-10,143,Santos,MGO,2230.64,669.89,1494283.43,World Fuel Services,1493.75,2597.56,BUNKERWORLD,2026-04-06
2023-02-23,136,Montreal,LNG,982.99,627.17,616501.84,Integr8,965.86,1756.41,BUNKERWORLD,2026-04-06
2023-02-18,124,Melbourne,LNG,1958.02,505.59,989955.33,Bomin,998.09,1467.93,BUNKERWORLD,2026-04-06
2023-02-06,136,Shanghai,LSMGO,1047.52,627.76,657591.16,Bunker One,872.41,952.83,BUNKERWORLD,2026-04-06
2023-02-28,75,Santos,VLSFO,2041.23,673.77,1375319.54,Bunker One,476.22,814.63,BUNKERWORLD,2026-04-06
2023-01-01,148,Dubai,LNG,990.77,450.1,445945.58,Peninsula,746.01,1953.92,BUNKERWORLD,2026-04-06
2023-02-13,141,Singapore,HFO,1128.42,588.9,664526.54,World Fuel Services,1592.79,2048.42,BUNKERWORLD,2026-04-06
2023-01-27,58,Busan,LNG,2455.04,627.38,1540243.0,Integr8,739.92,2906.61,BUNKERWORLD,2026-04-06
2023-02-25,110,Shanghai,LNG,2767.26,777.91,2152679.23,Integr8,275.41,1754.19,BUNKERWORLD,2026-04-06
2023-01-20,81,Busan,HFO,2588.82,530.43,1373187.79,World Fuel Services,1690.52,2899.59,BUNKERWORLD,2026-04-06
2023-03-20,84,Dubai,LNG,1792.02,686.8,1230759.34,Peninsula,1479.64,2139.75,BUNKERWORLD,2026-04-06
2023-03-09,32,Santos,LNG,2156.8,399.13,860843.58,Bomin,1883.99,2033.41,BUNKERWORLD,2026-04-06
2023-01-06,100,Santos,HFO,2270.24,745.29,1691987.17,World Fuel Services,778.53,621.04,BUNKERWORLD,2026-04-06
2023-02-17,87,Shanghai,MGO,2817.82,550.91,1552365.22,Bunker One,431.57,689.6,BUNKERWORLD,2026-04-06
2023-03-20,6,Dubai,LNG,833.21,554.52,462031.61,Bomin,625.04,1321.69,BUNKERWORLD,2026-04-06
2023-02-19,21,Rotterdam,HFO,1613.84,577.38,931798.94,Peninsula,1553.33,1672.52,BUNKERWORLD,2026-04-06
2022-12-25,5,Montreal,HFO,1176.15,804.36,946048.01,Integr8,1183.88,1082.49,BUNKERWORLD,2026-04-06
2023-02-19,75,Houston,HFO,1022.63,611.84,625685.94,Bomin,1535.77,2870.84,BUNKERWORLD,2026-04-06
2023-01-01,122,Melbourne,LSMGO,2003.35,541.57,1084954.26,Bunker One,1653.94,2913.67,BUNKERWORLD,2026-04-06
2023-01-16,74,Hamburg,MGO,2626.85,783.66,2058557.27,World Fuel Services,336.82,1881.76,BUNKERWORLD,2026-04-06
2023-03-08,1,Houston,MGO,1258.2,691.74,870347.27,World Fuel Services,1186.9,1056.32,BUNKERWORLD,2026-04-06
2023-03-20,29,Dubai,LSMGO,2136.39,842.26,1799395.84,World Fuel Services,1744.76,2284.66,BUNKERWORLD,2026-04-06
2023-01-17,142,Hamburg,LNG,618.25,751.09,464361.39,Peninsula,130.5,2260.06,BUNKERWORLD,2026-04-06
2023-03-14,77,Montreal,HFO,2649.13,604.01,1600101.01,World Fuel Services,1410.58,2205.44,BUNKERWORLD,2026-04-06
2023-01-09,135,Melbourne,HFO,2802.37,505.25,1415897.44,Integr8,1250.33,607.81,BUNKERWORLD,2026-04-06
2023-02-11,116,Rotterdam,HFO,465.14,692.73,322216.43,Peninsula,1703.75,577.62,BUNKERWORLD,2026-04-06
2023-01-19,90,Rotterdam,HFO,1136.83,361.27,410702.57,Bomin,250.89,2755.36,BUNKERWORLD,2026-04-06
2023-02-22,35,Dubai,LSMGO,2248.58,472.6,1062678.91,World Fuel Services,318.56,2189.22,BUNKERWORLD,2026-04-06
2023-01-03,148,Singapore,LSMGO,364.39,755.81,275409.61,Bunker One,1472.98,2818.09,BUNKERWORLD,2026-04-06
2023-02-17,126,Dubai,MGO,1691.93,362.03,612529.42,Peninsula,1628.63,2984.44,BUNKERWORLD,2026-04-06
2022-12-29,50,Santos,HFO,2497.61,614.96,1535930.25,World Fuel Services,1009.49,2432.28,BUNKERWORLD,2026-04-06
2023-02-16,134,Houston,LNG,1543.29,667.82,1030639.93,Bomin,1163.51,2770.38,BUNKERWORLD,2026-04-06
2023-02-19,34,Busan,MGO,2432.18,639.07,1554333.27,Bunker One,1963.62,771.24,BUNKERWORLD,2026-04-06
2023-01-17,149,Montreal,LNG,427.27,669.99,286266.63,Bomin,937.04,1510.39,BUNKERWORLD,2026-04-06
2023-03-17,108,Dubai,MGO,2932.17,715.19,2097058.66,Integr8,1864.75,2879.31,BUNKERWORLD,2026-04-06
2023-03-19,57,Singapore,LNG,2728.04,689.92,1882129.36,Bomin,867.03,2661.86,BUNKERWORLD,2026-04-06
2023-02-04,149,Rotterdam,MGO,1764.48,569.93,1005630.09,Bunker One,343.23,1775.31,BUNKERWORLD,2026-04-06
2023-03-11,81,Melbourne,HFO,239.91,538.43,129174.74,Integr8,1998.88,1633.04,BUNKERWORLD,2026-04-06
2023-02-04,36,Busan,MGO,2222.3,662.31,1471851.51,Integr8,1293.63,2323.32,BUNKERWORLD,2026-04-06
2023-03-11,52,Dubai,LSMGO,1231.28,363.46,447521.03,Bunker One,296.77,2609.29,BUNKERWORLD,2026-04-06
2023-03-06,30,Shanghai,LSMGO,1151.64,491.33,565835.28,Integr8,978.06,1849.21,BUNKERWORLD,2026-04-06
2023-02-19,67,Hamburg,LNG,614.5,834.54,512824.83,Bunker One,305.06,2426.47,BUNKERWORLD,2026-04-06
2023-02-19,46,Hamburg,MGO,646.18,655.22,423390.06,Integr8,876.74,2596.79,BUNKERWORLD,2026-04-06
2023-01-14,104,Santos,MGO,1752.39,643.59,1127820.68,Bomin,883.89,664.0,BUNKERWORLD,2026-04-06
2023-02-25,54,Rotterdam,VLSFO,2630.14,513.44,1350419.08,Integr8,763.49,2184.91,BUNKERWORLD,2026-04-06
2023-03-15,24,Singapore,LSMGO,1947.96,438.01,853225.96,World Fuel Services,269.74,1279.02,BUNKERWORLD,2026-04-06
2023-02-05,28,Dubai,MGO,975.11,811.58,791379.77,World Fuel Services,345.35,1597.57,BUNKERWORLD,2026-04-06
2023-03-13,115,Melbourne,HFO,2681.91,765.89,2054048.05,Bunker One,571.6,2152.09,BUNKERWORLD,2026-04-06
2023-01-02,3,Rotterdam,LSMGO,1925.91,460.66,887189.7,Integr8,922.81,1488.37,BUNKERWORLD,2026-04-06
2023-03-12,121,Melbourne,MGO,2276.9,773.31,1760749.54,Peninsula,1545.55,921.49,BUNKERWORLD,2026-04-06
2023-01-02,137,Santos,LSMGO,2557.19,656.47,1678718.52,Bunker One,387.19,751.46,BUNKERWORLD,2026-04-06
2022-12-24,113,Rotterdam,MGO,436.81,772.96,337636.66,Bunker One,1451.1,2024.04,BUNKERWORLD,2026-04-06
2022-12-24,13,Shanghai,LNG,1732.16,499.26,864798.2,Peninsula,1284.06,2672.2,BUNKERWORLD,2026-04-06
2023-02-05,32,Rotterdam,MGO,1746.69,587.42,1026040.64,Integr8,233.84,1213.49,BUNKERWORLD,2026-04-06
2023-03-06,12,Busan,MGO,810.24,536.83,434961.14,Integr8,1532.77,2854.9,BUNKERWORLD,2026-04-06
2023-02-16,40,Houston,HFO,133.48,581.83,77662.67,Peninsula,287.21,2554.68,BUNKERWORLD,2026-04-06
2023-01-24,89,Dubai,HFO,1389.82,540.71,751489.57,Peninsula,1475.54,2934.19,BUNKERWORLD,2026-04-06
2023-03-07,27,Shanghai,HFO,1283.84,422.91,542948.77,Integr8,1562.61,1961.42,BUNKERWORLD,2026-04-06
2023-01-04,57,Busan,LNG,150.44,788.42,118609.9,Integr8,1958.36,2862.37,BUNKERWORLD,2026-04-06
2023-01-12,24,Houston,MGO,2278.04,782.24,1781974.01,Bunker One,361.9,794.16,BUNKERWORLD,2026-04-06
2023-03-02,84,Houston,HFO,2935.28,796.68,2338478.87,World Fuel Services,123.4,1343.64,BUNKERWORLD,2026-04-06
2023-03-15,89,Montreal,VLSFO,2270.38,728.93,1654948.09,Bomin,1591.83,1035.2,BUNKERWORLD,2026-04-06
2023-02-27,127,Montreal,LSMGO,1980.69,513.01,1016113.78,World Fuel Services,1272.8,2604.15,BUNKERWORLD,2026-04-06
2023-03-19,90,Shanghai,LSMGO,2456.56,825.71,2028406.16,World Fuel Services,162.38,673.16,BUNKERWORLD,2026-04-06
2023-02-02,39,Santos,HFO,239.1,799.06,191055.25,Bunker One,354.43,2387.0,BUNKERWORLD,2026-04-06
2023-03-11,1,Melbourne,LSMGO,591.68,534.04,315980.79,Peninsula,913.05,1948.05,BUNKERWORLD,2026-04-06
2023-03-01,87,Hamburg,LSMGO,1173.22,419.83,492552.95,Bunker One,1250.57,1104.87,BUNKERWORLD,2026-04-06
2022-12-24,102,Melbourne,LNG,2409.3,663.1,1597606.83,Bomin,1206.56,1045.92,BUNKERWORLD,2026-04-06
2023-01-13,131,Shanghai,MGO,1362.81,760.51,1036430.63,World Fuel Services,705.28,2020.78,BUNKERWORLD,2026-04-06
2023-02-18,139,Melbourne,MGO,1766.41,504.62,891365.81,Integr8,575.66,939.12,BUNKERWORLD,2026-04-06
2022-12-30,128,Houston,MGO,507.24,822.82,417367.22,Integr8,1116.78,2289.0,BUNKERWORLD,2026-04-06
2022-12-23,37,Santos,VLSFO,2756.04,425.46,1172584.78,Integr8,588.42,557.31,BUNKERWORLD,2026-04-06
2023-01-01,66,Houston,HFO,586.22,491.1,287892.64,Peninsula,1197.59,787.73,BUNKERWORLD,2026-04-06
2023-01-08,31,Singapore,VLSFO,2234.54,639.73,1429502.27,World Fuel Services,399.25,2922.42,BUNKERWORLD,2026-04-06
2022-12-27,92,Santos,LNG,1800.33,718.81,1294095.21,Bunker One,1321.48,2153.89,BUNKERWORLD,2026-04-06
2023-01-09,121,Hamburg,VLSFO,129.46,558.25,72271.04,Bunker One,917.89,1103.78,BUNKERWORLD,2026-04-06
2023-02-05,76,Rotterdam,MGO,2480.9,566.95,1406546.26,Integr8,762.78,637.01,BUNKERWORLD,2026-04-06
2023-02-28,31,Busan,MGO,1148.76,639.31,734413.76,Integr8,417.99,1516.31,BUNKERWORLD,2026-04-06
2023-03-13,141,Dubai,LSMGO,2663.88,427.69,1139314.84,Bomin,1833.52,805.52,BUNKERWORLD,2026-04-06
2023-03-12,121,Montreal,LNG,1591.16,640.58,1019265.27,World Fuel Services,1220.84,2086.38,BUNKERWORLD,2026-04-06
2023-02-01,108,Melbourne,MGO,1250.07,749.17,936514.94,World Fuel Services,544.25,2048.2,BUNKERWORLD,2026-04-06
2023-01-18,1,Melbourne,HFO,314.49,511.43,160839.62,Bunker One,1758.35,1218.56,BUNKERWORLD,2026-04-06
2023-02-18,133,Santos,MGO,1209.43,652.44,789080.51,Bunker One,590.63,1460.87,BUNKERWORLD,2026-04-06
2023-01-06,69,Dubai,LSMGO,2744.17,799.76,2194677.4,Integr8,869.96,1665.63,BUNKERWORLD,2026-04-06
2023-02-12,49,Santos,LSMGO,1896.33,657.81,1247424.84,Peninsula,1180.76,2580.48,BUNKERWORLD,2026-04-06
2023-02-27,78,Montreal,HFO,563.4,418.89,236002.63,Peninsula,418.42,2496.17,BUNKERWORLD,2026-04-06
