bunker_date,vessel_id,port_name,fuel_grade,quantity_mt,unit_price_usd,total_cost_usd,supplier,rob_before_mt,rob_after_mt,source_system,ingestion_date
2022-03-17,123,Montreal,VLSFO,1654.82,780.81,1292100.0,Peninsula,943.42,2797.0,BUNKERWORLD,2026-04-06
2022-01-07,8,Santos,VLSFO,2655.51,659.18,1750459.08,Bunker One,1969.73,815.35,BUNKERWORLD,2026-04-06
2022-03-07,127,Singapore,VLSFO,1568.96,372.64,584657.25,Peninsula,998.2,722.05,BUNKERWORLD,2026-04-06
2022-01-19,120,Montreal,HFO,1189.95,807.39,960753.73,Peninsula,764.05,2795.87,BUNKERWORLD,2026-04-06
2022-02-11,81,Shanghai,HFO,427.95,761.31,325802.61,Bomin,274.93,2723.08,BUNKERWORLD,2026-04-06
2022-02-16,46,Dubai,LNG,1898.34,523.39,993572.17,Peninsula,524.92,704.73,BUNKERWORLD,2026-04-06
2022-03-05,124,Busan,LNG,1821.58,386.86,704696.44,Peninsula,1720.83,2026.7,BUNKERWORLD,2026-04-06
2022-01-01,71,Montreal,LNG,2709.49,523.39,1418119.97,Peninsula,1213.62,1897.09,BUNKERWORLD,2026-04-06
2022-01-21,82,Dubai,VLSFO,112.23,409.14,45917.78,Peninsula,1939.79,2409.16,BUNKERWORLD,2026-04-06
2022-03-25,65,Melbourne,LSMGO,1858.48,566.86,1053497.97,Bomin,1188.64,800.88,BUNKERWORLD,2026-04-06
2022-03-24,113,Melbourne,HFO,170.54,566.23,96564.86,World Fuel Services,1374.44,2979.13,BUNKERWORLD,2026-04-06
2022-03-20,116,Rotterdam,HFO,2766.79,374.83,1037075.9,Bunker One,1631.8,2859.47,BUNKERWORLD,2026-04-06
2022-03-06,70,Hamburg,LSMGO,1406.02,673.33,946715.45,Bomin,132.0,1038.59,BUNKERWORLD,2026-04-06
2022-02-12,137,Melbourne,VLSFO,2393.08,492.26,1178017.56,Peninsula,1082.02,2809.78,BUNKERWORLD,2026-04-06
2022-02-22,123,Santos,LNG,904.63,720.71,651975.89,Bunker One,1657.75,2019.42,BUNKERWORLD,2026-04-06
2022-01-22,101,Montreal,LNG,858.94,439.59,377581.43,Integr8,238.61,1393.42,BUNKERWORLD,2026-04-06
2022-01-09,141,Dubai,LSMGO,2929.48,810.24,2373581.88,Bomin,663.58,1620.81,BUNKERWORLD,2026-04-06
2021-12-30,102,Houston,VLSFO,2434.57,805.73,1961606.09,Bomin,1825.54,2703.01,BUNKERWORLD,2026-04-06
2022-03-07,56,Busan,VLSFO,550.88,600.51,330808.95,Peninsula,1077.75,530.59,BUNKERWORLD,2026-04-06
2021-12-29,6,Santos,HFO,287.79,794.83,228744.13,Peninsula,1926.66,2630.19,BUNKERWORLD,2026-04-06
2022-03-22,60,Houston,MGO,2805.78,443.51,1244391.49,Bunker One,1437.76,2074.25,BUNKERWORLD,2026-04-06
2022-03-26,24,Montreal,MGO,2204.84,460.51,1015350.87,World Fuel Services,1400.72,2571.6,BUNKERWORLD,2026-04-06
2022-01-03,91,Montreal,LSMGO,2931.33,653.48,1915565.53,Peninsula,1946.73,2078.38,BUNKERWORLD,2026-04-06
2022-01-10,27,Shanghai,LNG,172.25,526.19,90636.23,Bunker One,1799.26,2506.9,BUNKERWORLD,2026-04-06
2022-01-17,2,Houston,LSMGO,707.86,794.52,562408.93,Integr8,1284.02,2639.24,BUNKERWORLD,2026-04-06
2022-01-06,35,Hamburg,LNG,2864.86,467.94,1340582.59,World Fuel Services,909.53,1309.18,BUNKERWORLD,2026-04-06
2022-02-01,45,Shanghai,HFO,655.38,606.87,397730.46,Bomin,1817.4,637.28,BUNKERWORLD,2026-04-06
2022-01-08,128,Busan,MGO,1292.35,426.14,550722.03,World Fuel Services,539.6,1358.95,BUNKERWORLD,2026-04-06
2022-03-19,35,Dubai,HFO,712.02,700.73,498933.77,Bunker One,1457.79,1883.67,BUNKERWORLD,2026-04-06
2022-01-20,140,Rotterdam,LNG,363.57,606.78,220607.0,Integr8,1645.23,2268.8,BUNKERWORLD,2026-04-06
2022-02-13,135,Rotterdam,LNG,320.79,617.67,198142.36,Bomin,797.69,1790.58,BUNKERWORLD,2026-04-06
2022-02-02,44,Rotterdam,MGO,585.47,358.25,209744.63,Bunker One,1707.27,965.14,BUNKERWORLD,2026-04-06
2022-03-21,58,Melbourne,LSMGO,522.43,487.28,254569.69,Bunker One,1405.49,1599.55,BUNKERWORLD,2026-04-06
2022-03-20,20,Rotterdam,MGO,2943.77,642.66,1891843.23,Bunker One,1187.48,579.17,BUNKERWORLD,2026-04-06
2022-02-01,71,Shanghai,MGO,1754.82,648.17,1137421.68,Bomin,850.65,1333.79,BUNKERWORLD,2026-04-06
2022-01-09,14,Houston,MGO,1469.92,540.68,794756.35,Peninsula,375.25,2556.88,BUNKERWORLD,2026-04-06
2021-12-30,118,Rotterdam,HFO,312.53,762.67,238357.26,Bomin,1165.27,2157.24,BUNKERWORLD,2026-04-06
2022-01-21,24,Houston,MGO,976.43,367.47,358808.73,World Fuel Services,573.41,1598.48,BUNKERWORLD,2026-04-06
2022-01-15,81,Shanghai,LNG,100.49,408.69,41069.26,Peninsula,897.89,1520.87,BUNKERWORLD,2026-04-06
2022-03-23,146,Dubai,LNG,673.81,633.47,426838.42,Bomin,818.54,1660.89,BUNKERWORLD,2026-04-06
2022-02-21,104,Singapore,LSMGO,2574.91,387.92,998859.09,World Fuel Services,1639.12,522.4,BUNKERWORLD,2026-04-06
2022-02-05,100,Hamburg,LSMGO,1968.32,589.11,1159557.0,Bomin,409.72,737.37,BUNKERWORLD,2026-04-06
2022-01-07,45,Houston,LSMGO,467.25,655.53,306296.39,World Fuel Services,1100.39,872.11,BUNKERWORLD,2026-04-06
2022-01-30,27,Montreal,LSMGO,1235.39,393.38,485977.72,Bomin,1249.33,792.46,BUNKERWORLD,2026-04-06
2021-12-29,102,Singapore,LSMGO,2270.21,814.55,1849199.56,Peninsula,1695.12,1701.54,BUNKERWORLD,2026-04-06
2022-02-20,5,Busan,VLSFO,1105.07,527.42,582836.02,Bomin,1608.67,2923.94,BUNKERWORLD,2026-04-06
2022-02-04,50,Shanghai,VLSFO,1073.65,412.61,442998.73,Peninsula,1057.52,1918.0,BUNKERWORLD,2026-04-06
2022-03-05,68,Santos,LNG,2136.81,473.35,1011459.01,Integr8,1787.06,2524.72,BUNKERWORLD,2026-04-06
2022-02-26,52,Houston,VLSFO,2176.18,444.45,967203.2,World Fuel Services,1893.57,1342.41,BUNKERWORLD,2026-04-06
2022-01-24,80,Rotterdam,LNG,2811.0,385.26,1082965.86,Bunker One,1491.36,2905.18,BUNKERWORLD,2026-04-06
2022-01-18,146,Melbourne,LNG,2444.76,724.19,1770470.74,Bomin,544.07,658.39,BUNKERWORLD,2026-04-06
2022-02-18,98,Santos,VLSFO,951.7,621.92,591881.26,Bomin,104.66,1067.95,BUNKERWORLD,2026-04-06
2022-03-02,107,Hamburg,LSMGO,334.59,382.85,128097.78,Bomin,281.78,2265.75,BUNKERWORLD,2026-04-06
2022-03-08,9,Montreal,MGO,1682.33,542.45,912579.91,Peninsula,681.29,1482.08,BUNKERWORLD,2026-04-06
2022-03-03,61,Shanghai,LNG,1043.05,372.91,388963.78,Peninsula,831.93,2985.88,BUNKERWORLD,2026-04-06
2022-03-25,63,Rotterdam,HFO,2123.73,720.72,1530614.69,Peninsula,869.93,581.42,BUNKERWORLD,2026-04-06
2022-02-11,125,Busan,HFO,209.07,743.94,155535.54,Bomin,533.33,1468.76,BUNKERWORLD,2026-04-06
2022-03-04,6,Dubai,HFO,2976.19,548.15,1631398.55,World Fuel Services,1613.07,1035.47,BUNKERWORLD,2026-04-06
2022-01-18,19,Melbourne,MGO,815.05,578.54,471539.03,World Fuel Services,416.25,998.38,BUNKERWORLD,2026-04-06
2022-02-01,150,Montreal,LNG,2958.23,392.1,1159921.98,World Fuel Services,1152.38,2012.14,BUNKERWORLD,2026-04-06
2022-03-13,71,Melbourne,HFO,725.42,681.07,494061.8,Bunker One,998.17,2754.6,BUNKERWORLD,2026-04-06
2022-03-03,47,Houston,LNG,351.89,570.75,200841.22,Bunker One,1804.9,2491.09,BUNKERWORLD,2026-04-06
2022-01-08,98,Dubai,MGO,2320.63,351.06,814680.37,Peninsula,685.87,1159.76,BUNKERWORLD,2026-04-06
2022-01-16,26,Hamburg,LNG,2932.34,802.51,2353232.17,World Fuel Services,149.49,1205.03,BUNKERWORLD,2026-04-06
2022-03-10,111,Santos,MGO,276.66,501.34,138700.72,Bunker One,1532.34,1212.79,BUNKERWORLD,2026-04-06
2022-01-25,112,Dubai,LSMGO,209.92,537.18,112764.83,Bomin,774.47,2283.64,BUNKERWORLD,2026-04-06
2022-01-17,52,Melbourne,MGO,2523.15,558.87,1410112.84,Integr8,1123.35,693.45,BUNKERWORLD,2026-04-06
2022-03-03,27,Houston,MGO,1357.46,769.27,1044253.25,Integr8,1761.63,2289.9,BUNKERWORLD,2026-04-06
2021-12-28,143,Montreal,MGO,1942.1,628.75,1221095.38,Bunker One,1240.47,1628.48,BUNKERWORLD,2026-04-06
2022-03-04,112,Houston,LNG,1599.72,713.14,1140824.32,World Fuel Services,1248.98,2565.1,BUNKERWORLD,2026-04-06
2022-03-04,39,Shanghai,HFO,359.7,674.53,242628.44,Integr8,1507.2,2862.32,BUNKERWORLD,2026-04-06
2022-01-12,117,Santos,VLSFO,337.78,830.51,280529.67,Bomin,1182.21,2367.85,BUNKERWORLD,2026-04-06
2022-02-09,42,Dubai,MGO,1510.49,617.6,932878.62,Bomin,1575.2,2796.53,BUNKERWORLD,2026-04-06
2022-02-08,79,Busan,HFO,2663.96,846.31,2254535.99,Bunker One,1879.49,2102.15,BUNKERWORLD,2026-04-06
2022-01-01,150,Dubai,VLSFO,1495.99,509.47,762162.03,Peninsula,936.75,1567.89,BUNKERWORLD,2026-04-06
2022-02-15,38,Melbourne,VLSFO,2422.14,489.81,1186388.39,Bunker One,1320.42,987.45,BUNKERWORLD,2026-04-06
2021-12-27,37,Melbourne,LNG,2977.89,571.23,1701060.1,World Fuel Services,1508.8,875.33,BUNKERWORLD,2026-04-06
2022-01-18,49,Montreal,LNG,665.95,720.84,480043.4,Peninsula,244.48,1338.15,BUNKERWORLD,2026-04-06
2022-03-15,75,Shanghai,VLSFO,2007.66,493.49,990760.13,Integr8,1129.54,2171.1,BUNKERWORLD,2026-04-06
2022-03-07,147,Montreal,LSMGO,1533.72,650.88,998267.67,World Fuel Services,1126.32,1661.11,BUNKERWORLD,2026-04-06
2022-03-25,61,Melbourne,HFO,766.87,397.42,304769.48,Bunker One,1781.59,2956.42,BUNKERWORLD,2026-04-06
2022-03-03,20,Houston,HFO,1911.97,695.46,1329698.66,Bunker One,1138.51,1721.74,BUNKERWORLD,2026-04-06
2022-03-20,73,Singapore,LNG,1613.75,731.76,1180877.7,Bunker One,444.49,2266.07,BUNKERWORLD,2026-04-06
2022-01-09,81,Shanghai,LNG,1907.8,681.93,1300986.05,Integr8,1700.31,583.21,BUNKERWORLD,2026-04-06
2022-01-05,111,Melbourne,HFO,2334.58,674.47,1574604.17,World Fuel Services,783.3,2907.51,BUNKERWORLD,2026-04-06
2022-03-17,10,Busan,LSMGO,2092.57,499.08,1044359.84,Peninsula,1449.02,1647.32,BUNKERWORLD,2026-04-06
2022-03-20,11,Dubai,LNG,2981.49,696.95,2077949.46,Integr8,977.31,641.16,BUNKERWORLD,2026-04-06
2022-03-24,5,Montreal,VLSFO,1221.62,735.81,898880.21,Bomin,906.48,2675.79,BUNKERWORLD,2026-04-06
2022-01-15,12,Rotterdam,VLSFO,1802.61,677.59,1221430.51,Integr8,1426.09,1642.85,BUNKERWORLD,2026-04-06
2022-03-26,128,Melbourne,LNG,1042.29,450.42,469468.26,Peninsula,1105.34,2054.23,BUNKERWORLD,2026-04-06
2022-03-21,122,Montreal,VLSFO,344.51,558.82,192519.08,World Fuel Services,958.24,721.17,BUNKERWORLD,2026-04-06
2022-03-05,56,Santos,LNG,2781.13,502.06,1396294.13,Integr8,638.04,1018.41,BUNKERWORLD,2026-04-06
2022-01-26,144,Montreal,LNG,1715.5,660.1,1132401.55,Bunker One,835.84,556.12,BUNKERWORLD,2026-04-06
2022-01-26,58,Santos,MGO,1439.95,646.48,930898.88,Integr8,1043.7,2794.22,BUNKERWORLD,2026-04-06
2022-01-06,119,Hamburg,VLSFO,1427.64,646.07,922355.37,Bunker One,1226.68,2376.83,BUNKERWORLD,2026-04-06
2022-02-04,138,Hamburg,HFO,1799.11,568.9,1023513.68,Integr8,461.63,2635.61,BUNKERWORLD,2026-04-06
2022-01-15,68,Busan,HFO,2927.88,406.46,1190066.1,World Fuel Services,1013.37,2737.2,BUNKERWORLD,2026-04-06
2022-01-27,101,Rotterdam,VLSFO,1183.8,409.37,484612.21,Peninsula,1541.15,2978.0,BUNKERWORLD,2026-04-06
2022-01-15,105,Santos,LSMGO,2129.2,728.37,1550845.4,Integr8,548.7,2086.42,BUNKERWORLD,2026-04-06
2022-03-24,114,Rotterdam,VLSFO,2031.67,713.32,1449230.84,Integr8,424.39,2753.63,BUNKERWORLD,2026-04-06
2022-01-18,9,Busan,HFO,2384.16,782.1,1864651.54,Bomin,129.58,1389.89,BUNKERWORLD,2026-04-06
2022-01-04,133,Montreal,VLSFO,197.4,748.48,147749.95,World Fuel Services,1710.27,2145.81,BUNKERWORLD,2026-04-06
2022-03-14,123,Melbourne,VLSFO,574.79,522.98,300603.67,Bunker One,244.16,1985.8,BUNKERWORLD,2026-04-06
2022-03-22,38,Hamburg,LSMGO,1558.83,472.84,737077.18,Bomin,1918.03,1595.25,BUNKERWORLD,2026-04-06
2022-01-30,37,Dubai,VLSFO,1284.94,354.69,455755.37,Bomin,1604.32,2525.5,BUNKERWORLD,2026-04-06
2022-03-11,120,Rotterdam,HFO,1829.57,515.29,942759.13,Bomin,486.45,2612.92,BUNKERWORLD,2026-04-06
2022-03-09,75,Houston,LSMGO,288.52,386.12,111403.34,Bomin,1718.5,1271.72,BUNKERWORLD,2026-04-06
2022-03-23,29,Dubai,LSMGO,2433.34,766.84,1865982.45,Bunker One,711.37,2380.19,BUNKERWORLD,2026-04-06
2022-03-06,53,Houston,HFO,1917.87,449.47,862025.03,Bunker One,1611.57,2116.12,BUNKERWORLD,2026-04-06
2022-01-23,149,Busan,LNG,283.15,446.29,126367.01,Peninsula,1040.27,2222.4,BUNKERWORLD,2026-04-06
2022-01-10,135,Santos,VLSFO,419.16,673.81,282434.2,Bomin,1093.41,1568.47,BUNKERWORLD,2026-04-06
2022-01-04,123,Hamburg,MGO,2615.91,599.09,1567165.52,Integr8,954.78,2089.35,BUNKERWORLD,2026-04-06
2022-01-27,141,Santos,LNG,2241.1,379.48,850452.63,Bomin,148.12,1737.35,BUNKERWORLD,2026-04-06
2022-02-06,112,Santos,LNG,645.71,395.65,255475.16,Peninsula,1630.64,786.13,BUNKERWORLD,2026-04-06
2022-02-03,79,Dubai,LNG,2723.72,422.74,1151425.39,Bunker One,1374.77,2588.25,BUNKERWORLD,2026-04-06
2022-01-28,7,Houston,LNG,1333.17,727.91,970427.77,Bomin,717.56,991.64,BUNKERWORLD,2026-04-06
2022-03-04,26,Melbourne,VLSFO,634.37,433.95,275284.86,World Fuel Services,1547.6,2855.09,BUNKERWORLD,2026-04-06
2022-03-22,39,Melbourne,LNG,1191.64,750.2,893968.33,Peninsula,372.73,2907.12,BUNKERWORLD,2026-04-06
2022-01-10,60,Shanghai,LNG,2613.51,650.19,1699278.07,Bunker One,1795.28,2922.65,BUNKERWORLD,2026-04-06
2022-01-08,14,Singapore,LNG,2649.91,485.65,1286928.79,World Fuel Services,1554.78,2874.33,BUNKERWORLD,2026-04-06
2022-01-01,140,Busan,MGO,1504.54,377.1,567362.03,Bunker One,532.51,2710.62,BUNKERWORLD,2026-04-06
2021-12-27,109,Houston,LSMGO,2626.75,737.65,1937622.14,World Fuel Services,955.01,1612.39,BUNKERWORLD,2026-04-06
2022-03-18,139,Dubai,LNG,2036.8,678.0,1380950.4,Integr8,1054.69,2731.51,BUNKERWORLD,2026-04-06
2022-02-14,127,Singapore,VLSFO,1627.23,733.88,1194191.55,World Fuel Services,589.55,2315.52,BUNKERWORLD,2026-04-06
2022-02-27,79,Rotterdam,LNG,2155.62,544.64,1174036.88,World Fuel Services,1878.33,1121.0,BUNKERWORLD,2026-04-06
2022-03-10,74,Dubai,VLSFO,1465.82,540.46,792217.08,Peninsula,559.31,2605.72,BUNKERWORLD,2026-04-06
2022-02-07,60,Singapore,VLSFO,961.39,801.09,770159.92,Bunker One,1299.31,1683.78,BUNKERWORLD,2026-04-06
2022-02-14,122,Dubai,MGO,1371.09,684.71,938799.03,Peninsula,1717.18,2820.73,BUNKERWORLD,2026-04-06
2022-02-07,118,Houston,LNG,1821.57,622.97,1134783.46,Peninsula,1445.51,1913.11,BUNKERWORLD,2026-04-06
2022-02-25,97,Melbourne,LNG,1887.83,746.66,1409567.15,Integr8,895.38,2125.4,BUNKERWORLD,2026-04-06
2022-01-04,31,Santos,LNG,2884.63,833.47,2404252.57,Bomin,1724.83,2063.94,BUNKERWORLD,2026-04-06
2022-03-20,79,Santos,HFO,2864.4,693.57,1986661.91,Integr8,1029.53,2522.61,BUNKERWORLD,2026-04-06
2022-02-16,41,Dubai,MGO,2901.36,606.0,1758224.16,Integr8,1783.57,2561.82,BUNKERWORLD,2026-04-06
2022-01-14,46,Hamburg,HFO,1229.29,485.35,596635.9,Peninsula,196.8,1404.28,BUNKERWORLD,2026-04-06
2022-03-16,130,Houston,LSMGO,445.96,356.75,159096.23,Peninsula,883.48,986.0,BUNKERWORLD,2026-04-06
2022-02-20,56,Santos,MGO,1341.31,714.88,958875.69,Peninsula,1881.07,1148.26,BUNKERWORLD,2026-04-06
2022-03-12,23,Houston,HFO,1675.12,802.12,1343647.25,World Fuel Services,1752.07,528.73,BUNKERWORLD,2026-04-06
2022-03-09,79,Melbourne,LSMGO,1122.77,605.75,680117.93,Integr8,447.88,1696.9,BUNKERWORLD,2026-04-06
2022-02-13,28,Busan,LNG,2517.28,593.38,1493703.61,Bunker One,587.66,1621.86,BUNKERWORLD,2026-04-06
2022-03-01,138,Montreal,LSMGO,1089.85,640.32,697852.75,Bomin,1334.93,2936.51,BUNKERWORLD,2026-04-06
2022-01-26,58,Melbourne,HFO,1826.17,849.71,1551714.91,Peninsula,881.05,1290.9,BUNKERWORLD,2026-04-06
2022-02-17,102,Santos,HFO,456.31,450.88,205741.05,Peninsula,1951.55,1542.31,BUNKERWORLD,2026-04-06
2021-12-28,121,Singapore,LNG,1019.81,659.88,672952.22,Integr8,1785.0,1351.74,BUNKERWORLD,2026-04-06
2022-03-02,31,Dubai,LNG,1795.53,818.12,1468959.0,Bomin,204.6,2301.77,BUNKERWORLD,2026-04-06
2022-02-17,95,Dubai,HFO,250.37,705.58,176656.06,Bomin,614.83,2902.52,BUNKERWORLD,2026-04-06
2022-03-23,110,Shanghai,LNG,997.32,539.67,538223.68,Bunker One,966.47,1947.44,BUNKERWORLD,2026-04-06
2022-03-26,129,Singapore,LNG,1594.76,462.41,737432.97,Peninsula,503.62,1135.78,BUNKERWORLD,2026-04-06
2022-01-18,16,Hamburg,LNG,2770.59,436.84,1210304.54,Bomin,719.13,1291.22,BUNKERWORLD,2026-04-06
2022-01-11,66,Santos,LNG,1156.91,354.13,409696.54,Bomin,1968.27,1238.73,BUNKERWORLD,2026-04-06
2022-03-03,99,Melbourne,LNG,2984.25,768.85,2294440.61,Integr8,1945.13,622.75,BUNKERWORLD,2026-04-06
2022-03-14,34,Rotterdam,LNG,1339.77,405.68,543517.89,Integr8,1768.96,574.05,BUNKERWORLD,2026-04-06
2022-03-24,18,Montreal,LSMGO,1573.28,373.43,587509.95,Integr8,1115.12,651.02,BUNKERWORLD,2026-04-06
2022-03-24,33,Shanghai,HFO,1932.14,576.41,1113704.82,Bunker One,1002.51,558.9,BUNKERWORLD,2026-04-06
2022-01-10,65,Melbourne,VLSFO,742.92,767.47,570168.81,Bomin,221.78,1188.27,BUNKERWORLD,2026-04-06
2022-01-03,105,Hamburg,LSMGO,2498.32,497.02,1241715.01,World Fuel Services,1855.14,1888.5,BUNKERWORLD,2026-04-06
2022-02-14,129,Singapore,LNG,1666.13,627.56,1045596.54,World Fuel Services,1016.34,1028.67,BUNKERWORLD,2026-04-06
2022-02-11,148,Busan,HFO,2010.64,766.44,1541034.92,Peninsula,164.05,1907.07,BUNKERWORLD,2026-04-06
2022-02-25,111,Dubai,MGO,2747.58,666.89,1832333.63,World Fuel Services,1486.28,650.48,BUNKERWORLD,2026-04-06
2022-01-30,86,Busan,MGO,2745.77,714.53,1961935.04,Integr8,427.25,505.31,BUNKERWORLD,2026-04-06
2022-02-01,2,Busan,LSMGO,2691.38,752.5,2025263.45,Bunker One,140.61,1213.3,BUNKERWORLD,2026-04-06
2022-02-20,112,Busan,HFO,2676.84,650.76,1741980.4,Peninsula,1613.99,2906.19,BUNKERWORLD,2026-04-06
2022-03-01,82,Montreal,LNG,2102.06,752.57,1581947.29,Bomin,1552.19,2181.89,BUNKERWORLD,2026-04-06
2022-01-21,139,Dubai,HFO,929.1,420.89,391048.9,Integr8,1649.12,2784.44,BUNKERWORLD,2026-04-06
2022-01-11,95,Singapore,MGO,2137.64,794.25,1697820.57,Integr8,1738.68,2277.55,BUNKERWORLD,2026-04-06
2022-02-09,22,Dubai,LNG,2906.11,417.25,1212574.4,Integr8,699.16,2407.89,BUNKERWORLD,2026-04-06
2022-03-05,92,Hamburg,LSMGO,372.57,629.66,234592.43,Bomin,359.62,2668.73,BUNKERWORLD,2026-04-06
2022-01-28,9,Dubai,HFO,361.95,734.74,265939.14,Bunker One,781.37,1617.58,BUNKERWORLD,2026-04-06
2022-02-21,98,Shanghai,VLSFO,1286.5,428.7,551522.55,Bunker One,360.64,2977.89,BUNKERWORLD,2026-04-06
2022-03-22,139,Montreal,HFO,2956.68,791.29,2339591.32,Bomin,614.48,799.22,BUNKERWORLD,2026-04-06
2022-01-18,51,Dubai,HFO,2467.68,813.02,2006273.19,Bomin,367.37,541.66,BUNKERWORLD,2026-04-06
2022-02-09,1,Singapore,LSMGO,1537.8,733.6,1128130.08,Bomin,1407.03,664.5,BUNKERWORLD,2026-04-06
2021-12-31,122,Santos,HFO,528.0,351.26,185465.28,Bomin,1539.26,1789.56,BUNKERWORLD,2026-04-06
2022-02-08,22,Busan,HFO,745.04,513.66,382697.25,Bunker One,1635.13,832.1,BUNKERWORLD,2026-04-06
2021-12-31,57,Busan,MGO,2365.26,583.73,1380673.22,Bomin,1317.54,1621.95,BUNKERWORLD,2026-04-06
2021-12-30,87,Busan,MGO,78.74,796.39,62707.75,Peninsula,1825.01,1241.4,BUNKERWORLD,2026-04-06
2022-03-08,8,Santos,HFO,1071.4,731.47,783696.96,Bunker One,242.63,2946.41,BUNKERWORLD,2026-04-06
2022-01-27,147,Busan,MGO,1158.3,684.99,793423.92,Peninsula,885.58,2896.47,BUNKERWORLD,2026-04-06
2022-03-23,38,Hamburg,VLSFO,634.95,419.99,266672.65,World Fuel Services,483.27,1647.58,BUNKERWORLD,2026-04-06
2022-02-08,139,Houston,HFO,2602.37,811.75,2112473.85,Peninsula,1595.55,1565.55,BUNKERWORLD,2026-04-06
2022-01-01,132,Montreal,LSMGO,2068.85,664.43,1374606.01,World Fuel Services,1167.05,1517.91,BUNKERWORLD,2026-04-06
2022-03-22,140,Singapore,VLSFO,2773.69,378.78,1050618.3,Bomin,1639.89,515.92,BUNKERWORLD,2026-04-06
2022-01-15,116,Dubai,VLSFO,1836.99,753.68,1384502.62,Integr8,807.18,2050.33,BUNKERWORLD,2026-04-06
2022-01-15,41,Singapore,LSMGO,1614.4,611.21,986737.42,Bunker One,1542.99,2191.8,BUNKERWORLD,2026-04-06
