bunker_date,vessel_id,port_name,fuel_grade,quantity_mt,unit_price_usd,total_cost_usd,supplier,rob_before_mt,rob_after_mt,source_system,ingestion_date
2021-09-23,16,Montreal,VLSFO,2758.4,730.47,2014928.45,World Fuel Services,490.85,1928.08,BUNKERWORLD,2026-04-06
2021-07-12,138,Shanghai,VLSFO,1705.42,715.47,1220176.85,Bunker One,1444.43,777.98,BUNKERWORLD,2026-04-06
2021-08-08,24,Dubai,HFO,1559.72,395.98,617617.93,Bomin,1618.45,547.06,BUNKERWORLD,2026-04-06
2021-08-15,30,Houston,LSMGO,2020.88,735.11,1485569.1,Integr8,840.85,713.11,BUNKERWORLD,2026-04-06
2021-08-11,95,Singapore,MGO,1986.34,496.08,985383.55,World Fuel Services,500.5,966.5,BUNKERWORLD,2026-04-06
2021-08-17,47,Dubai,VLSFO,2848.23,516.93,1472335.53,Peninsula,1933.87,1199.52,BUNKERWORLD,2026-04-06
2021-07-10,48,Rotterdam,VLSFO,96.81,720.35,69737.08,World Fuel Services,1042.59,978.16,BUNKERWORLD,2026-04-06
2021-08-19,53,Hamburg,VLSFO,1112.0,506.12,562805.44,Bomin,1036.49,867.03,BUNKERWORLD,2026-04-06
2021-07-28,138,Rotterdam,LSMGO,2424.07,558.52,1353891.58,Bunker One,261.71,2736.53,BUNKERWORLD,2026-04-06
2021-07-10,89,Melbourne,LNG,2738.3,557.66,1527040.38,Peninsula,510.67,990.42,BUNKERWORLD,2026-04-06
2021-08-25,136,Melbourne,LSMGO,1465.39,668.32,979349.44,Peninsula,458.62,1724.05,BUNKERWORLD,2026-04-06
2021-08-18,149,Melbourne,VLSFO,2015.91,457.14,921553.1,Peninsula,277.73,1702.49,BUNKERWORLD,2026-04-06
2021-08-07,90,Busan,LNG,2956.11,645.01,1906720.51,Integr8,698.22,779.92,BUNKERWORLD,2026-04-06
2021-08-23,140,Melbourne,VLSFO,416.17,649.75,270406.46,World Fuel Services,1518.93,1114.37,BUNKERWORLD,2026-04-06
2021-09-27,37,Dubai,HFO,465.69,675.78,314703.99,World Fuel Services,452.43,2529.02,BUNKERWORLD,2026-04-06
2021-08-05,27,Hamburg,MGO,1463.11,576.59,843614.59,World Fuel Services,1672.95,2563.65,BUNKERWORLD,2026-04-06
2021-07-11,55,Hamburg,VLSFO,2408.14,626.65,1509060.93,Bomin,1435.72,1786.5,BUNKERWORLD,2026-04-06
2021-09-19,34,Busan,VLSFO,1582.12,436.32,690310.6,Bomin,1158.57,2342.15,BUNKERWORLD,2026-04-06
2021-07-03,4,Dubai,LNG,2317.53,534.28,1238209.93,Bomin,1621.15,591.37,BUNKERWORLD,2026-04-06
2021-07-12,43,Busan,MGO,751.26,470.75,353655.65,Peninsula,251.9,2828.02,BUNKERWORLD,2026-04-06
2021-09-22,70,Singapore,MGO,468.07,400.14,187293.53,World Fuel Services,1796.02,1139.38,BUNKERWORLD,2026-04-06
2021-08-10,40,Shanghai,VLSFO,874.58,637.56,557597.22,World Fuel Services,1871.05,906.98,BUNKERWORLD,2026-04-06
2021-09-12,32,Montreal,LNG,536.95,687.79,369308.84,Bomin,376.31,2303.92,BUNKERWORLD,2026-04-06
2021-09-25,63,Santos,VLSFO,2021.34,469.89,949807.45,Bunker One,244.03,1578.78,BUNKERWORLD,2026-04-06
2021-07-04,150,Busan,LSMGO,2347.48,788.33,1850588.91,Bunker One,654.09,2642.04,BUNKERWORLD,2026-04-06
2021-08-01,31,Houston,MGO,534.46,526.4,281339.74,World Fuel Services,1926.81,870.15,BUNKERWORLD,2026-04-06
2021-09-03,64,Houston,LSMGO,2289.29,675.69,1546850.36,Integr8,1061.98,2818.42,BUNKERWORLD,2026-04-06
2021-08-24,48,Melbourne,LNG,1081.39,516.14,558148.63,Integr8,1317.51,622.14,BUNKERWORLD,2026-04-06
2021-07-27,42,Rotterdam,MGO,1845.33,752.18,1388020.32,Integr8,1451.43,1561.72,BUNKERWORLD,2026-04-06
2021-08-15,3,Busan,LSMGO,2803.72,799.13,2240536.76,World Fuel Services,1718.91,1123.47,BUNKERWORLD,2026-04-06
2021-07-04,149,Santos,MGO,2393.37,786.96,1883486.46,Peninsula,1901.4,833.77,BUNKERWORLD,2026-04-06
2021-08-21,116,Houston,MGO,1726.53,552.99,954753.82,World Fuel Services,1997.4,2181.05,BUNKERWORLD,2026-04-06
2021-07-04,78,Singapore,LSMGO,1640.67,641.76,1052916.38,Integr8,1439.25,2625.55,BUNKERWORLD,2026-04-06
2021-08-08,100,Melbourne,LSMGO,1137.4,582.56,662603.74,Integr8,1395.21,1077.8,BUNKERWORLD,2026-04-06
2021-09-03,148,Singapore,VLSFO,2194.54,552.46,1212395.57,Integr8,121.89,2122.27,BUNKERWORLD,2026-04-06
2021-09-02,86,Singapore,MGO,2328.68,834.55,1943399.89,Integr8,291.04,1355.94,BUNKERWORLD,2026-04-06
2021-09-27,75,Montreal,VLSFO,2095.1,818.11,1714022.26,Peninsula,368.47,1592.44,BUNKERWORLD,2026-04-06
2021-08-29,121,Santos,LSMGO,555.25,597.72,331884.03,Bomin,676.58,606.51,BUNKERWORLD,2026-04-06
2021-07-02,94,Hamburg,HFO,1917.36,768.63,1473740.42,World Fuel Services,1669.94,1253.38,BUNKERWORLD,2026-04-06
2021-07-18,55,Dubai,MGO,2275.59,579.34,1318340.31,Bomin,106.73,1661.57,BUNKERWORLD,2026-04-06
2021-09-11,82,Dubai,MGO,2928.53,506.09,1482099.75,Bunker One,1167.69,2065.41,BUNKERWORLD,2026-04-06
2021-07-18,27,Santos,LNG,1315.09,746.28,981425.37,Bunker One,921.85,2401.47,BUNKERWORLD,2026-04-06
2021-07-29,39,Singapore,VLSFO,314.35,704.19,221362.13,Bunker One,1187.78,1012.09,BUNKERWORLD,2026-04-06
2021-09-03,105,Busan,LNG,1546.89,811.02,1254558.73,Integr8,776.73,2108.79,BUNKERWORLD,2026-04-06
2021-07-30,27,Dubai,MGO,1561.34,795.11,1241437.05,Bunker One,537.91,1546.22,BUNKERWORLD,2026-04-06
2021-09-18,129,Singapore,HFO,1017.49,630.86,641893.74,Peninsula,1670.35,1577.2,BUNKERWORLD,2026-04-06
2021-09-22,92,Rotterdam,VLSFO,1354.54,766.28,1037956.91,Bunker One,947.68,1338.32,BUNKERWORLD,2026-04-06
2021-08-06,133,Dubai,MGO,542.91,600.43,325979.45,World Fuel Services,978.08,1686.23,BUNKERWORLD,2026-04-06
2021-08-09,6,Busan,LNG,811.9,387.68,314757.39,World Fuel Services,1418.75,570.68,BUNKERWORLD,2026-04-06
2021-09-06,10,Shanghai,VLSFO,1268.29,498.57,632331.35,Bunker One,236.73,618.98,BUNKERWORLD,2026-04-06
2021-08-25,49,Singapore,LNG,1889.47,816.15,1542090.94,Bunker One,609.29,2321.2,BUNKERWORLD,2026-04-06
2021-08-23,11,Houston,MGO,1352.11,748.23,1011689.27,Peninsula,1559.99,2581.1,BUNKERWORLD,2026-04-06
2021-09-08,150,Rotterdam,MGO,451.21,375.55,169451.92,Bunker One,1843.74,1154.76,BUNKERWORLD,2026-04-06
2021-09-09,36,Busan,HFO,1893.58,690.42,1307365.5,Peninsula,1212.12,2229.84,BUNKERWORLD,2026-04-06
2021-08-14,40,Houston,LSMGO,1118.56,444.39,497076.88,Peninsula,716.36,1462.51,BUNKERWORLD,2026-04-06
2021-07-04,63,Montreal,VLSFO,2117.44,517.35,1095457.58,Bunker One,570.51,1717.09,BUNKERWORLD,2026-04-06
2021-08-31,92,Shanghai,VLSFO,1050.6,356.03,374045.12,Peninsula,1795.29,2859.31,BUNKERWORLD,2026-04-06
2021-08-19,63,Melbourne,MGO,2244.99,694.16,1558382.26,Bunker One,1784.91,1495.88,BUNKERWORLD,2026-04-06
2021-09-10,111,Rotterdam,LSMGO,820.49,795.61,652790.05,Integr8,1217.14,2153.96,BUNKERWORLD,2026-04-06
2021-07-21,132,Houston,VLSFO,1539.09,781.91,1203429.86,World Fuel Services,409.25,1358.32,BUNKERWORLD,2026-04-06
2021-07-16,80,Montreal,HFO,2314.97,707.47,1637771.83,Peninsula,286.84,2891.08,BUNKERWORLD,2026-04-06
2021-07-01,130,Houston,LNG,1012.99,410.04,415366.42,Bomin,957.28,2326.98,BUNKERWORLD,2026-04-06
2021-06-30,13,Rotterdam,VLSFO,580.59,703.46,408421.84,Bunker One,1436.66,2253.38,BUNKERWORLD,2026-04-06
2021-08-23,141,Hamburg,HFO,1673.52,658.98,1102816.21,Bunker One,1556.66,1181.52,BUNKERWORLD,2026-04-06
2021-09-27,54,Montreal,LNG,932.56,791.53,738149.22,Peninsula,674.68,1694.78,BUNKERWORLD,2026-04-06
2021-07-04,79,Singapore,LSMGO,2230.28,459.15,1024033.06,World Fuel Services,1073.04,1890.04,BUNKERWORLD,2026-04-06
2021-08-03,66,Houston,LSMGO,1893.52,815.8,1544733.62,Bomin,254.17,583.38,BUNKERWORLD,2026-04-06
2021-09-20,23,Santos,VLSFO,1592.41,640.94,1020639.27,World Fuel Services,961.57,2358.19,BUNKERWORLD,2026-04-06
2021-07-07,112,Houston,VLSFO,2732.73,764.12,2088133.65,Integr8,384.51,1130.19,BUNKERWORLD,2026-04-06
2021-09-20,30,Houston,MGO,2230.52,722.05,1610546.97,Bunker One,844.59,1501.86,BUNKERWORLD,2026-04-06
2021-08-03,85,Singapore,LSMGO,1276.77,586.87,749298.01,Bunker One,754.81,2650.92,BUNKERWORLD,2026-04-06
2021-07-02,60,Dubai,VLSFO,439.02,617.77,271213.39,Peninsula,1267.84,1069.93,BUNKERWORLD,2026-04-06
2021-09-07,62,Santos,HFO,2076.96,401.4,833691.74,World Fuel Services,210.59,2961.34,BUNKERWORLD,2026-04-06
2021-07-30,128,Singapore,LSMGO,2770.29,632.16,1751266.53,World Fuel Services,634.92,1680.58,BUNKERWORLD,2026-04-06
2021-07-18,90,Melbourne,HFO,628.94,370.36,232934.22,Bunker One,1165.0,1443.56,BUNKERWORLD,2026-04-06
2021-07-10,74,Montreal,LSMGO,1721.26,624.02,1074100.67,Bomin,717.55,1588.82,BUNKERWORLD,2026-04-06
2021-08-03,12,Santos,LSMGO,1198.11,638.29,764741.63,Peninsula,1016.8,833.31,BUNKERWORLD,2026-04-06
2021-08-24,104,Singapore,LNG,1623.76,791.09,1284540.3,Peninsula,1982.07,542.1,BUNKERWORLD,2026-04-06
2021-07-15,76,Busan,LNG,1744.42,658.2,1148177.24,Integr8,213.59,1451.21,BUNKERWORLD,2026-04-06
2021-08-24,33,Melbourne,MGO,2758.46,777.25,2144013.04,Bunker One,1647.39,1930.0,BUNKERWORLD,2026-04-06
2021-08-01,59,Rotterdam,LNG,702.25,369.26,259312.83,Bomin,550.14,1531.63,BUNKERWORLD,2026-04-06
2021-09-03,1,Montreal,HFO,629.78,410.67,258631.75,Bunker One,417.0,742.61,BUNKERWORLD,2026-04-06
2021-07-11,98,Singapore,HFO,1569.3,768.55,1206085.51,Peninsula,1048.19,666.66,BUNKERWORLD,2026-04-06
2021-09-27,92,Melbourne,VLSFO,1141.19,401.74,458461.67,World Fuel Services,1619.99,687.48,BUNKERWORLD,2026-04-06
2021-09-02,110,Dubai,LSMGO,2436.62,557.95,1359512.13,Bomin,845.87,1833.68,BUNKERWORLD,2026-04-06
2021-08-20,40,Hamburg,LSMGO,1663.89,439.61,731462.68,Bomin,1461.54,2824.36,BUNKERWORLD,2026-04-06
2021-08-08,106,Santos,LNG,2490.65,646.5,1610205.23,World Fuel Services,1128.55,1216.94,BUNKERWORLD,2026-04-06
2021-07-01,114,Rotterdam,MGO,2903.44,361.54,1049709.7,Bomin,1541.94,2018.05,BUNKERWORLD,2026-04-06
2021-09-04,20,Santos,MGO,1513.11,563.25,852259.21,Bomin,1726.37,1445.77,BUNKERWORLD,2026-04-06
2021-09-22,101,Dubai,LNG,2030.23,454.08,921886.84,Peninsula,1812.68,1105.44,BUNKERWORLD,2026-04-06
2021-08-18,77,Houston,LNG,845.64,622.64,526529.29,World Fuel Services,366.95,815.47,BUNKERWORLD,2026-04-06
2021-08-26,86,Busan,LNG,355.34,399.6,141993.86,Bomin,882.54,1842.95,BUNKERWORLD,2026-04-06
2021-08-01,48,Shanghai,HFO,246.56,699.06,172360.23,Bunker One,1794.27,895.98,BUNKERWORLD,2026-04-06
2021-07-19,48,Singapore,VLSFO,663.79,735.59,488277.29,Integr8,906.9,518.21,BUNKERWORLD,2026-04-06
2021-08-11,81,Melbourne,HFO,1605.47,393.43,631640.06,Peninsula,970.75,2313.65,BUNKERWORLD,2026-04-06
2021-08-13,46,Santos,VLSFO,2923.36,455.93,1332847.52,Bunker One,841.36,2779.7,BUNKERWORLD,2026-04-06
2021-09-12,42,Dubai,LNG,1330.31,638.85,849868.54,World Fuel Services,1876.66,2626.47,BUNKERWORLD,2026-04-06
2021-07-19,127,Santos,MGO,2100.59,350.95,737202.06,Bomin,1259.72,1768.83,BUNKERWORLD,2026-04-06
2021-09-17,7,Montreal,LSMGO,2470.51,614.5,1518128.4,Bunker One,523.19,1432.29,BUNKERWORLD,2026-04-06
2021-09-11,115,Santos,LSMGO,2645.44,415.81,1100000.41,Peninsula,1710.58,1639.43,BUNKERWORLD,2026-04-06
2021-09-24,70,Dubai,LSMGO,2476.52,431.05,1067503.95,Bunker One,1193.42,2933.75,BUNKERWORLD,2026-04-06
2021-08-27,21,Houston,LSMGO,72.41,522.93,37865.36,Bomin,305.18,2947.7,BUNKERWORLD,2026-04-06
2021-09-05,9,Hamburg,HFO,2408.79,848.94,2044918.18,Bunker One,914.5,886.6,BUNKERWORLD,2026-04-06
2021-09-03,121,Busan,MGO,1433.77,540.94,775583.54,Peninsula,1504.03,755.75,BUNKERWORLD,2026-04-06
2021-09-16,145,Hamburg,VLSFO,1665.74,804.69,1340404.32,Integr8,1854.42,569.85,BUNKERWORLD,2026-04-06
2021-08-23,20,Melbourne,HFO,544.05,577.14,313993.02,Peninsula,1038.33,1116.55,BUNKERWORLD,2026-04-06
2021-08-16,19,Rotterdam,MGO,1696.71,399.33,677547.2,World Fuel Services,803.35,2177.17,BUNKERWORLD,2026-04-06
2021-08-11,12,Singapore,MGO,2268.08,736.3,1669987.3,Integr8,807.79,2581.27,BUNKERWORLD,2026-04-06
2021-07-05,31,Santos,LNG,2030.21,636.88,1293000.14,World Fuel Services,640.2,1222.81,BUNKERWORLD,2026-04-06
2021-09-17,126,Singapore,LNG,1608.83,428.85,689946.75,World Fuel Services,976.84,1050.11,BUNKERWORLD,2026-04-06
2021-07-01,12,Hamburg,HFO,1854.78,567.83,1053199.73,Integr8,875.31,1353.52,BUNKERWORLD,2026-04-06
2021-07-24,99,Santos,VLSFO,2623.48,601.44,1577865.81,Bunker One,120.01,1394.56,BUNKERWORLD,2026-04-06
2021-07-06,45,Montreal,MGO,1068.62,394.61,421688.14,Bunker One,333.77,2967.7,BUNKERWORLD,2026-04-06
2021-09-02,100,Shanghai,LNG,640.61,780.92,500265.16,Bomin,462.51,1150.97,BUNKERWORLD,2026-04-06
2021-09-20,53,Singapore,VLSFO,424.98,769.81,327153.85,Bunker One,655.93,2281.53,BUNKERWORLD,2026-04-06
2021-08-14,6,Rotterdam,HFO,627.67,832.17,522328.14,Bunker One,231.78,734.38,BUNKERWORLD,2026-04-06
2021-07-08,103,Santos,LNG,2785.17,637.7,1776102.91,Peninsula,1584.1,2822.24,BUNKERWORLD,2026-04-06
2021-08-30,57,Melbourne,HFO,1468.79,716.73,1052725.86,Bunker One,777.61,974.12,BUNKERWORLD,2026-04-06
2021-08-31,48,Busan,HFO,2509.31,674.2,1691776.8,Peninsula,1762.65,752.62,BUNKERWORLD,2026-04-06
2021-09-19,27,Montreal,LSMGO,2143.33,737.37,1580427.24,Bunker One,1890.86,2471.98,BUNKERWORLD,2026-04-06
2021-08-05,113,Houston,LSMGO,1691.7,753.57,1274814.37,Bomin,406.03,1336.31,BUNKERWORLD,2026-04-06
2021-07-27,92,Montreal,HFO,2361.44,591.77,1397429.35,Integr8,522.88,838.16,BUNKERWORLD,2026-04-06
2021-07-27,64,Rotterdam,MGO,1044.88,525.91,549512.84,Bomin,267.2,2700.09,BUNKERWORLD,2026-04-06
2021-08-03,16,Santos,VLSFO,335.61,840.83,282190.96,Bunker One,1825.06,2793.39,BUNKERWORLD,2026-04-06
2021-07-25,134,Dubai,MGO,1944.01,749.29,1456627.25,Integr8,1879.47,1925.78,BUNKERWORLD,2026-04-06
2021-08-04,72,Santos,HFO,580.14,821.7,476701.04,Peninsula,1693.8,1709.11,BUNKERWORLD,2026-04-06
2021-08-10,42,Melbourne,LSMGO,842.5,591.7,498507.25,Bomin,898.92,1177.04,BUNKERWORLD,2026-04-06
2021-07-22,146,Montreal,LNG,1052.69,693.03,729545.75,Bunker One,464.42,1571.59,BUNKERWORLD,2026-04-06
2021-08-19,104,Hamburg,LNG,668.88,698.6,467279.57,World Fuel Services,912.25,1665.33,BUNKERWORLD,2026-04-06
2021-09-15,124,Houston,MGO,1446.85,727.38,1052409.75,Peninsula,1213.17,567.08,BUNKERWORLD,2026-04-06
2021-08-15,52,Dubai,VLSFO,103.97,516.68,53719.22,World Fuel Services,910.6,2656.28,BUNKERWORLD,2026-04-06
2021-08-14,141,Singapore,MGO,1838.93,569.17,1046663.79,Peninsula,219.39,2904.55,BUNKERWORLD,2026-04-06
2021-07-02,41,Shanghai,MGO,409.59,537.2,220031.75,Integr8,639.32,1633.51,BUNKERWORLD,2026-04-06
2021-08-16,105,Houston,MGO,1435.75,384.32,551787.44,Bunker One,1596.57,512.69,BUNKERWORLD,2026-04-06
2021-07-09,116,Santos,HFO,1642.6,805.4,1322950.04,Bomin,1007.55,581.1,BUNKERWORLD,2026-04-06
2021-09-07,34,Hamburg,LSMGO,679.99,415.2,282331.85,Integr8,228.29,2336.79,BUNKERWORLD,2026-04-06
2021-09-08,84,Busan,MGO,993.48,382.85,380353.82,World Fuel Services,881.69,2002.39,BUNKERWORLD,2026-04-06
2021-08-16,91,Busan,LNG,2045.57,528.64,1081370.12,Bomin,1051.49,601.92,BUNKERWORLD,2026-04-06
2021-07-14,32,Montreal,HFO,2628.88,424.39,1115670.38,World Fuel Services,1573.06,832.62,BUNKERWORLD,2026-04-06
2021-07-10,43,Melbourne,VLSFO,519.99,577.59,300341.02,World Fuel Services,544.57,1193.27,BUNKERWORLD,2026-04-06
2021-08-01,26,Busan,LSMGO,911.02,595.58,542585.29,World Fuel Services,1256.59,2828.12,BUNKERWORLD,2026-04-06
2021-09-24,34,Montreal,LSMGO,2280.48,713.07,1626141.87,World Fuel Services,1690.62,1285.61,BUNKERWORLD,2026-04-06
2021-07-24,91,Melbourne,LNG,2333.57,442.37,1032301.36,Integr8,1888.34,623.88,BUNKERWORLD,2026-04-06
2021-08-12,128,Busan,LSMGO,1244.72,821.94,1023085.16,World Fuel Services,123.94,2323.78,BUNKERWORLD,2026-04-06
2021-07-24,140,Houston,LNG,1596.52,715.56,1142405.85,World Fuel Services,1681.13,2941.75,BUNKERWORLD,2026-04-06
2021-09-23,77,Dubai,VLSFO,606.62,684.59,415285.99,Bunker One,595.56,2814.44,BUNKERWORLD,2026-04-06
2021-08-23,48,Montreal,LSMGO,2647.76,603.92,1599035.22,Integr8,1527.18,1306.3,BUNKERWORLD,2026-04-06
2021-08-22,134,Busan,HFO,2943.17,422.98,1244902.05,Integr8,406.6,1316.15,BUNKERWORLD,2026-04-06
2021-08-16,143,Santos,MGO,1565.1,395.97,619732.65,Bomin,1851.92,1129.23,BUNKERWORLD,2026-04-06
2021-07-15,92,Santos,HFO,1409.32,755.17,1064276.18,World Fuel Services,602.47,2957.27,BUNKERWORLD,2026-04-06
2021-08-19,53,Hamburg,MGO,1884.18,679.48,1280262.63,Peninsula,1262.95,1755.54,BUNKERWORLD,2026-04-06
2021-08-27,120,Melbourne,VLSFO,1106.53,603.65,667956.83,Bunker One,1254.35,1303.68,BUNKERWORLD,2026-04-06
2021-09-23,147,Dubai,MGO,599.71,502.11,301120.39,Bomin,1848.85,2858.55,BUNKERWORLD,2026-04-06
2021-07-08,111,Singapore,VLSFO,1535.75,577.02,886158.46,Bunker One,741.56,981.94,BUNKERWORLD,2026-04-06
2021-07-11,70,Santos,HFO,2969.55,385.08,1143514.31,Peninsula,1093.23,2817.91,BUNKERWORLD,2026-04-06
2021-08-05,36,Busan,LSMGO,2669.6,517.97,1382772.71,Integr8,1473.44,1030.92,BUNKERWORLD,2026-04-06
2021-07-27,145,Dubai,VLSFO,1697.05,729.36,1237760.39,Peninsula,745.93,1977.14,BUNKERWORLD,2026-04-06
2021-09-25,4,Busan,MGO,632.58,720.87,456007.94,Bunker One,557.27,2251.57,BUNKERWORLD,2026-04-06
2021-07-07,57,Santos,LSMGO,259.55,568.93,147665.78,Bunker One,1667.52,711.39,BUNKERWORLD,2026-04-06
2021-09-24,146,Busan,LSMGO,2517.3,440.38,1108568.57,Peninsula,1957.28,1502.23,BUNKERWORLD,2026-04-06
2021-08-04,132,Dubai,VLSFO,134.31,570.24,76588.93,World Fuel Services,1757.57,1319.31,BUNKERWORLD,2026-04-06
2021-09-07,91,Melbourne,MGO,529.55,410.34,217295.55,World Fuel Services,356.11,2516.68,BUNKERWORLD,2026-04-06
2021-08-19,85,Santos,HFO,2000.64,631.34,1263084.06,World Fuel Services,594.65,886.53,BUNKERWORLD,2026-04-06
2021-07-28,141,Shanghai,MGO,746.01,737.83,550428.56,World Fuel Services,379.64,2733.17,BUNKERWORLD,2026-04-06
2021-07-02,71,Melbourne,LSMGO,2074.69,575.89,1194793.22,Integr8,604.52,2351.35,BUNKERWORLD,2026-04-06
2021-07-16,77,Houston,HFO,2486.23,714.97,1777579.86,Peninsula,573.87,1438.44,BUNKERWORLD,2026-04-06
2021-07-09,71,Houston,VLSFO,995.77,812.27,808834.1,Integr8,827.33,2489.01,BUNKERWORLD,2026-04-06
2021-09-22,141,Rotterdam,LSMGO,2993.5,683.74,2046775.69,Integr8,1458.57,661.0,BUNKERWORLD,2026-04-06
2021-08-20,3,Hamburg,LSMGO,900.55,505.38,455119.96,Bomin,356.33,1249.35,BUNKERWORLD,2026-04-06
2021-09-23,68,Shanghai,LSMGO,1230.3,746.63,918578.89,Peninsula,825.72,930.54,BUNKERWORLD,2026-04-06
2021-09-05,148,Montreal,LNG,308.07,384.38,118415.95,Bomin,1560.12,1692.9,BUNKERWORLD,2026-04-06
2021-07-06,61,Hamburg,LNG,399.48,655.92,262026.92,Bunker One,541.14,1143.61,BUNKERWORLD,2026-04-06
2021-08-21,72,Houston,HFO,1420.94,746.67,1060973.27,Peninsula,794.9,2978.36,BUNKERWORLD,2026-04-06
2021-08-18,118,Santos,HFO,2303.98,398.48,918089.95,Bunker One,1352.31,2754.82,BUNKERWORLD,2026-04-06
2021-07-11,102,Singapore,HFO,1969.56,531.66,1047136.27,Peninsula,511.74,2169.67,BUNKERWORLD,2026-04-06
2021-08-05,44,Rotterdam,LNG,2465.12,541.24,1334221.55,Peninsula,1195.77,998.33,BUNKERWORLD,2026-04-06
2021-08-06,35,Santos,LNG,1922.67,439.23,844494.34,Integr8,1206.39,2745.03,BUNKERWORLD,2026-04-06
2021-08-24,73,Dubai,VLSFO,1705.74,763.0,1301479.62,Bomin,886.44,1340.67,BUNKERWORLD,2026-04-06
2021-08-05,92,Dubai,LSMGO,1279.79,487.88,624383.95,World Fuel Services,1224.84,2168.1,BUNKERWORLD,2026-04-06
2021-08-22,148,Montreal,VLSFO,1725.36,709.76,1224591.51,Bunker One,1595.38,1094.32,BUNKERWORLD,2026-04-06
2021-07-14,16,Hamburg,HFO,584.15,729.81,426318.51,Bomin,960.24,2725.3,BUNKERWORLD,2026-04-06
2021-07-08,126,Melbourne,MGO,388.83,542.26,210846.96,Peninsula,1653.36,2672.64,BUNKERWORLD,2026-04-06
2021-09-27,63,Montreal,HFO,104.04,511.4,53206.06,Integr8,1086.68,2854.04,BUNKERWORLD,2026-04-06
2021-07-12,19,Shanghai,LSMGO,2578.24,568.61,1466013.05,Integr8,1410.2,2232.31,BUNKERWORLD,2026-04-06
2021-08-30,8,Hamburg,VLSFO,1363.42,501.17,683305.2,World Fuel Services,1832.89,2407.77,BUNKERWORLD,2026-04-06
2021-06-30,75,Rotterdam,HFO,2508.66,526.42,1320608.8,Integr8,1918.76,555.3,BUNKERWORLD,2026-04-06
