bunker_date,vessel_id,port_name,fuel_grade,quantity_mt,unit_price_usd,total_cost_usd,supplier,rob_before_mt,rob_after_mt,source_system,ingestion_date
2021-03-19,35,Melbourne,LSMGO,1335.96,657.43,878300.18,Bunker One,403.55,2007.74,BUNKERWORLD,2026-04-06
2021-02-26,42,Shanghai,LNG,871.88,383.8,334627.54,World Fuel Services,681.56,791.31,BUNKERWORLD,2026-04-06
2021-02-03,14,Santos,VLSFO,760.65,669.79,509475.76,Bunker One,1858.04,955.29,BUNKERWORLD,2026-04-06
2021-03-01,25,Dubai,MGO,2207.92,672.95,1485819.76,Integr8,1409.11,2167.66,BUNKERWORLD,2026-04-06
2021-03-13,109,Singapore,LNG,1051.08,803.9,844963.21,Bunker One,1153.64,2401.02,BUNKERWORLD,2026-04-06
2021-03-08,132,Shanghai,VLSFO,1718.69,826.06,1419741.06,Bomin,519.2,2314.18,BUNKERWORLD,2026-04-06
2021-03-23,40,Houston,LNG,2940.66,674.46,1983357.54,World Fuel Services,150.61,1712.24,BUNKERWORLD,2026-04-06
2021-01-05,116,Shanghai,VLSFO,1617.04,718.15,1161277.28,Integr8,1113.09,2816.9,BUNKERWORLD,2026-04-06
2021-02-25,44,Singapore,LSMGO,403.16,756.29,304905.88,Bomin,1928.79,1104.11,BUNKERWORLD,2026-04-06
2021-01-21,135,Shanghai,VLSFO,2745.99,390.51,1072336.55,Peninsula,1704.42,1549.95,BUNKERWORLD,2026-04-06
2021-03-07,53,Shanghai,LNG,2054.54,677.14,1391211.22,Peninsula,971.33,744.16,BUNKERWORLD,2026-04-06
2021-02-25,100,Singapore,HFO,682.78,456.24,311511.55,Peninsula,584.35,605.76,BUNKERWORLD,2026-04-06
2021-03-17,15,Shanghai,MGO,668.1,481.88,321944.03,Bunker One,1481.62,2749.47,BUNKERWORLD,2026-04-06
2021-03-06,28,Houston,MGO,769.89,507.39,390634.49,Peninsula,699.01,1751.63,BUNKERWORLD,2026-04-06
2021-02-04,92,Busan,HFO,2596.16,708.76,1840054.36,Bomin,1189.92,683.15,BUNKERWORLD,2026-04-06
2021-01-17,76,Busan,LSMGO,1751.24,371.54,650655.71,World Fuel Services,1868.98,2711.27,BUNKERWORLD,2026-04-06
2021-02-09,48,Shanghai,LNG,2420.2,769.99,1863529.8,Bunker One,796.89,2942.74,BUNKERWORLD,2026-04-06
2021-03-30,43,Rotterdam,VLSFO,1755.89,422.21,741354.32,World Fuel Services,381.8,1417.14,BUNKERWORLD,2026-04-06
2021-01-22,116,Hamburg,LNG,984.47,849.63,836435.25,Bunker One,744.02,2194.29,BUNKERWORLD,2026-04-06
2021-01-25,29,Rotterdam,LNG,781.2,786.88,614710.66,Integr8,1858.72,1232.17,BUNKERWORLD,2026-04-06
2021-03-02,8,Singapore,MGO,2911.71,610.8,1778472.47,Bunker One,643.44,2978.08,BUNKERWORLD,2026-04-06
2021-02-25,118,Santos,LSMGO,1794.14,606.89,1088845.62,World Fuel Services,1482.42,536.75,BUNKERWORLD,2026-04-06
2021-02-24,36,Hamburg,LNG,326.64,768.01,250862.79,Integr8,1934.42,1375.83,BUNKERWORLD,2026-04-06
2021-03-05,40,Santos,LSMGO,1619.11,790.07,1279210.24,Integr8,1697.54,1992.96,BUNKERWORLD,2026-04-06
2021-02-07,54,Hamburg,LNG,1700.55,565.76,962103.17,Peninsula,164.35,2862.53,BUNKERWORLD,2026-04-06
2021-02-15,118,Singapore,LNG,566.99,417.91,236950.79,World Fuel Services,1863.19,857.56,BUNKERWORLD,2026-04-06
2021-01-18,135,Hamburg,VLSFO,925.71,773.2,715758.97,World Fuel Services,870.31,838.41,BUNKERWORLD,2026-04-06
2021-02-02,7,Melbourne,HFO,675.39,642.03,433620.64,World Fuel Services,1825.86,2100.23,BUNKERWORLD,2026-04-06
2021-03-13,13,Houston,MGO,251.44,771.6,194011.1,World Fuel Services,724.23,1096.26,BUNKERWORLD,2026-04-06
2021-01-18,43,Dubai,LNG,1102.46,449.48,495533.72,Bunker One,673.46,1827.73,BUNKERWORLD,2026-04-06
2021-01-28,146,Montreal,LSMGO,1775.92,754.95,1340730.8,World Fuel Services,1181.74,932.8,BUNKERWORLD,2026-04-06
2021-01-31,133,Shanghai,LSMGO,1150.76,697.5,802655.1,Peninsula,618.12,2882.83,BUNKERWORLD,2026-04-06
2021-03-05,12,Rotterdam,LNG,2436.28,710.9,1731951.45,Bunker One,1562.51,1406.42,BUNKERWORLD,2026-04-06
2021-01-23,12,Houston,HFO,1152.97,848.92,978779.29,Bomin,1593.8,2663.3,BUNKERWORLD,2026-04-06
2021-03-14,42,Busan,LNG,2540.4,375.82,954733.13,World Fuel Services,1606.95,2557.07,BUNKERWORLD,2026-04-06
2021-03-03,60,Montreal,LSMGO,1338.89,446.97,598443.66,Peninsula,719.3,1133.65,BUNKERWORLD,2026-04-06
2021-02-02,71,Montreal,LNG,2706.14,702.91,1902172.87,Peninsula,1183.37,2792.44,BUNKERWORLD,2026-04-06
2021-03-02,22,Busan,HFO,2669.2,688.87,1838731.8,Bunker One,815.26,1953.99,BUNKERWORLD,2026-04-06
2021-02-26,131,Montreal,VLSFO,2119.07,419.19,888292.95,Integr8,697.03,1299.97,BUNKERWORLD,2026-04-06
2021-03-20,29,Shanghai,HFO,910.93,588.13,535745.26,Peninsula,1112.84,2559.08,BUNKERWORLD,2026-04-06
2021-01-28,96,Rotterdam,MGO,440.39,660.09,290697.04,Bunker One,1869.74,1005.44,BUNKERWORLD,2026-04-06
2021-01-03,76,Busan,VLSFO,1820.95,674.02,1227356.72,Bunker One,765.07,751.88,BUNKERWORLD,2026-04-06
2021-01-24,139,Singapore,LNG,1497.73,457.15,684687.27,World Fuel Services,652.36,870.47,BUNKERWORLD,2026-04-06
2021-03-28,24,Montreal,LNG,249.63,454.51,113459.33,Bunker One,1392.49,1566.84,BUNKERWORLD,2026-04-06
2021-01-04,143,Dubai,VLSFO,1722.23,363.9,626719.5,Peninsula,1928.91,2798.45,BUNKERWORLD,2026-04-06
2021-01-11,131,Montreal,LSMGO,1883.44,563.49,1061299.61,Bomin,1970.75,1062.19,BUNKERWORLD,2026-04-06
2021-01-21,79,Dubai,VLSFO,2593.19,820.41,2127479.01,Integr8,1740.26,1805.26,BUNKERWORLD,2026-04-06
2021-01-12,134,Montreal,HFO,194.75,835.82,162775.95,Peninsula,1391.54,2905.74,BUNKERWORLD,2026-04-06
2021-01-14,115,Houston,VLSFO,1073.83,849.42,912132.68,Bunker One,1616.31,506.29,BUNKERWORLD,2026-04-06
2021-02-08,91,Melbourne,LSMGO,913.59,670.5,612562.09,Bunker One,619.3,2769.42,BUNKERWORLD,2026-04-06
2021-01-31,32,Busan,LNG,1333.1,803.73,1071452.46,Bunker One,183.28,2858.11,BUNKERWORLD,2026-04-06
2021-02-28,26,Busan,LNG,1863.25,427.46,796464.84,Peninsula,1368.57,889.0,BUNKERWORLD,2026-04-06
2021-02-22,140,Melbourne,LNG,199.87,687.57,137424.62,Bunker One,1975.23,2234.08,BUNKERWORLD,2026-04-06
2021-03-01,76,Busan,VLSFO,1926.49,503.97,970893.17,Bomin,1084.74,630.7,BUNKERWORLD,2026-04-06
2021-02-21,116,Houston,MGO,2640.28,384.78,1015926.94,Bunker One,1329.62,1382.58,BUNKERWORLD,2026-04-06
2021-01-12,79,Houston,VLSFO,2080.77,677.07,1408826.94,Peninsula,756.72,1593.08,BUNKERWORLD,2026-04-06
2021-02-01,41,Montreal,HFO,2098.0,470.95,988053.1,Bunker One,1504.48,2655.32,BUNKERWORLD,2026-04-06
2021-02-24,84,Shanghai,VLSFO,2252.87,727.78,1639593.73,Integr8,1488.48,2422.14,BUNKERWORLD,2026-04-06
2021-02-06,34,Rotterdam,VLSFO,2699.47,508.66,1373112.41,World Fuel Services,1590.85,962.48,BUNKERWORLD,2026-04-06
2021-02-20,107,Santos,HFO,700.95,747.98,524296.58,Integr8,1776.59,2430.07,BUNKERWORLD,2026-04-06
2021-03-31,14,Montreal,VLSFO,2278.1,783.74,1785438.09,Integr8,1636.18,1445.65,BUNKERWORLD,2026-04-06
2021-01-25,83,Houston,MGO,430.92,633.49,272983.51,Integr8,595.48,1185.79,BUNKERWORLD,2026-04-06
2021-02-26,108,Santos,LNG,369.74,810.96,299844.35,Integr8,823.1,1178.7,BUNKERWORLD,2026-04-06
2021-02-27,32,Houston,LNG,181.01,807.96,146248.84,Bomin,1605.19,2214.25,BUNKERWORLD,2026-04-06
2021-02-05,109,Melbourne,LSMGO,1129.64,512.28,578691.98,World Fuel Services,920.02,1440.57,BUNKERWORLD,2026-04-06
2021-02-22,51,Shanghai,VLSFO,2791.62,555.1,1549628.26,Integr8,890.11,1179.44,BUNKERWORLD,2026-04-06
2021-01-23,20,Melbourne,MGO,1701.0,771.48,1312287.48,Integr8,569.53,2667.66,BUNKERWORLD,2026-04-06
2021-01-20,96,Melbourne,HFO,1861.26,536.82,999161.59,World Fuel Services,1081.47,2386.5,BUNKERWORLD,2026-04-06
2021-02-06,75,Santos,LNG,107.65,491.91,52954.11,Bomin,1126.57,1123.03,BUNKERWORLD,2026-04-06
2021-01-15,130,Melbourne,VLSFO,899.47,509.45,458234.99,Bunker One,151.92,2324.09,BUNKERWORLD,2026-04-06
